projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
-0.185, 1.739
-0.103, 1.231
-0.246, 0.431
-0.303, 0.711
-0.556, 1.107
-0.324, 0.310
0.248, 0.683
-0.400, 0.616
-0.218, 0.508
0.368, 0.329
-0.254, 0.551
-0.436, 0.794
-0.106, 0.619
-0.328, 0.211
-0.098, -0.144
-0.249, -0.094
0.025, 0.214
0.219, -0.021
-0.053, 0.133
-0.318, 0.098
-0.307, 0.619
-0.225, 0.484
-0.307, 0.247
-0.304, 0.702
-0.095, -0.624
-0.312, -0.031
-0.218, -0.325
0.072, -0.315
-0.351, 0.341
-0.227, 0.347
0.111, 0.457
-0.319, 0.433
-0.423, 1.290
-0.410, 1.365
-0.460, 0.909
-0.389, 0.578
-0.174, 0.845
-0.501, 0.584
0.023, 1.600
0.067, 1.617
-0.147, 1.683
-0.266, 1.749
-0.306, 0.777
-0.512, 0.631
-0.239, 1.652
-0.145, 1.527
-0.712, 1.617
-0.934, 1.091
-0.919, 0.586
-0.591, 0.684
-0.608, 0.600
-0.834, 0.230
-0.758, -0.162
-0.280, -0.130
-0.737, -0.902
-0.864, -0.146
-0.906, 0.604
-0.617, 1.069
-0.973, 1.374
-0.856, 0.323
-0.838, 0.716
-0.899, 0.406
-0.713, 0.660
-0.785, 0.936
-0.536, 1.059
-0.690, 1.275
-0.666, 1.410
-0.629, 1.120
-0.801, 0.819
-0.554, 0.333
-0.761, 0.179
-0.965, 0.834
-0.813, 0.932
-1.038, 0.634
-0.932, 0.235
-0.907, 0.734
-0.613, 0.663
-0.493, 0.085
-0.887, -0.161
-0.873, -0.133
-0.771, 0.944
-0.782, 0.943
-0.737, 0.481
-0.734, 0.445
-1.156, 0.573
-0.807, 0.813
-0.973, 0.446
-0.984, 0.783
-0.894, 1.098
-1.170, 0.490
-1.269, -0.164
-0.919, 0.188
-1.293, -0.593
-0.815, 0.337
-0.980, 0.522
-0.828, 0.351
-0.651, 1.553
-0.904, 1.124
-0.606, 1.036
-0.850, 0.604
-0.883, 0.397
-0.858, 0.166
-0.920, 0.282
-0.793, 0.757
-1.052, 1.538
-1.098, 0.901
-1.500, -0.075
-1.124, 0.271
-0.604, 0.692
-0.533, 0.950
-0.102, 0.247
-0.670, 0.799
-0.315, 0.934
-0.571, 0.917
-0.528, 1.161
-0.244, 0.224
-0.642, 0.090
-0.611, 0.472
-0.111, 1.051
-0.260, 1.154
-0.216, 1.264
-0.114, 1.430
-0.396, 0.697
-0.318, 0.779
-0.554, 0.019
-0.572, 0.771
-0.090, 0.743
-0.413, 0.876
-0.403, 1.646
-0.250, 0.309
-0.561, 1.153
-0.620, 0.798
-0.338, 0.856
-0.430, 0.992
-0.376, 1.105
-0.534, 1.322
-0.670, 1.450
-0.439, 1.540
-0.610, 1.161
-0.173, 1.399
-0.331, 1.274
-0.409, 1.215
-0.712, 1.450
-0.043, 1.055
-0.298, 1.676
-0.340, 2.029
-0.135, 1.338
-0.283, 0.794
-0.103, 0.884
-0.298, 1.113
-0.608, 1.359
-0.431, 0.697
-0.477, 0.928
-0.273, 0.642
-0.612, 0.669
-0.514, 0.187
-0.657, 0.852
-0.211, 1.465
-0.553, 1.998
-0.379, 2.115
-0.325, 1.402
-0.359, 0.892
-0.184, 0.275
-0.357, 0.354
-0.168, 0.722
-0.420, 1.072
-0.198, 1.556
-0.167, 1.530
-0.192, 1.531
-0.393, 1.991
-0.624, 1.373
-0.379, 1.506
-0.563, 1.359
-0.298, 1.494
-0.245, 0.420
-0.027, 0.759
-0.066, 1.734
-0.141, 1.843
-0.548, 1.572
-0.682, 1.465
-0.929, 1.600
-0.688, 1.705
-0.811, 1.034
-0.547, 0.490
-0.527, -0.364
-0.474, -0.100
-0.327, -0.552
-0.553, 0.296
-1.112, 0.469
-0.463, -0.201
-0.136, -0.022
-0.370, -0.223
-0.237, 0.429
-0.118, 0.655
-0.257, 0.684
-0.097, 1.019
0.001, 1.345
0.235, 1.261
0.010, 1.216
0.085, 1.352
-0.422, 1.295
-0.801, 0.857
-0.098, 0.501
-0.031, 0.640
0.093, 1.503
-0.115, 1.334
-0.727, 0.958
-0.352, 1.136
-0.258, 1.001
-0.451, 0.780
-0.654, 1.147
-1.370, 0.799
-1.026, 1.539
-1.066, 1.068
-0.311, 0.522
-0.574, 0.899
-0.950, 1.194
-0.784, 1.539
-0.436, 1.718
-0.302, 1.386
-0.755, 0.790
-0.431, 0.534
-1.015, 0.272
-0.475, 0.627
-0.722, 0.807
-1.046, 0.648
-1.092, 0.372
-1.406, 0.110
-1.475, 0.110
-0.688, 0.877
-1.197, -0.423
-0.885, -0.047
-1.149, -0.727
-0.944, 0.513
-0.631, 0.820
-0.357, 1.067
-1.143, 0.936
-0.989, 1.023
-0.801, 0.147
-0.679, 0.821
-0.492, 0.803
0.252, 0.263
-0.522, 1.325
-0.398, 0.967
-0.386, 1.078
-1.211, 0.610
-0.942, 0.615
-0.652, 0.309
-1.216, 0.296
-0.885, 0.267
-1.296, 0.640
-0.693, 0.416
-0.320, 1.092
-0.825, 1.409
-0.805, 1.264
-0.965, 1.346
-1.268, 1.526
-1.195, 0.953
-0.974, 1.115
-1.148, 0.886
-1.208, 1.400
-0.864, 1.165
-0.884, 1.208
-1.471, 0.546
-1.239, 0.889
-1.370, 0.672
-0.951, 0.896
-1.209, 1.435
-1.789, 1.501
-1.460, 0.858
-1.594, 1.136
-1.444, 1.629
-1.338, 0.894
-1.352, 1.442
-1.017, 1.817
-1.166, 1.490
-0.864, 1.398
-1.226, 1.105
-1.297, 0.909
-1.519, 0.344
-1.128, 1.374
-0.943, 1.418
-0.810, 0.969
-1.107, 0.115
-1.062, 0.842
-1.222, 1.269
-0.745, 1.581
-1.117, 1.216
-0.958, 1.918
-1.286, 1.739
-0.645, 2.015
-1.121, 1.912
-0.948, 1.449
-1.021, 1.438
-0.931, 2.311
-1.520, 2.010
-0.446, 1.511
-0.506, 1.361
-0.408, 0.361
-0.798, 0.540
-0.920, 0.782
-1.168, 0.885
-0.558, 0.978
-0.244, 0.163
-0.367, -0.042
-0.530, -0.279
-0.497, 0.110
-0.759, 0.775
-0.666, 1.239
-0.695, 0.646
-0.855, 0.909
-0.873, 0.598
-0.899, 0.857
-0.549, 0.286
-0.825, 0.656
-0.778, 0.195
-0.771, 1.283
-0.657, 0.153
-0.649, 0.322
-0.914, 0.034
-0.808, -0.973
-0.728, -0.383
-1.121, 0.257
-0.928, 0.384
-0.948, -0.789
-1.025, 0.354
-0.999, 0.184
-0.855, -0.614
-0.967, -0.836
-0.852, 0.541
-0.930, -0.434
-1.381, -0.557
-1.404, 0.331
-1.141, 0.185
-0.911, 0.710
-1.044, -0.165
-0.892, 0.058
-0.394, 0.300
0.022, -0.014
0.493, 0.274
0.414, 0.772
0.026, -0.223
-0.066, -0.497
0.421, -0.290
0.267, -0.731
0.424, -0.576
0.580, -1.055
0.407, -0.622
0.372, -0.714
0.557, -0.718
0.603, 0.050
0.157, -0.477
0.506, -0.959
1.018, -0.024
0.191, -0.259
-0.169, -0.323
0.093, -0.121
0.271, 0.384
0.523, 0.293
1.159, 0.312
0.791, 0.406
0.747, 0.672
0.990, 1.342
1.045, 1.150
0.893, 1.229
0.849, 0.992
0.911, 0.914
0.685, 0.677
0.528, 0.611
0.946, 1.522
0.942, 0.982
1.126, 1.681
0.932, 0.797
0.895, 0.476
0.984, 0.282
1.114, 1.192
0.580, 1.114
0.250, 0.878
0.561, 0.487
0.640, 1.852
0.820, 1.959
0.553, 1.641
0.721, 1.244
0.487, 0.951
0.733, 0.939
0.640, 0.607
0.793, 0.997
0.671, 0.930
0.643, 0.290
0.622, 1.254
0.496, 1.445
0.784, 1.329
0.780, 1.240
0.552, 0.958
0.541, 1.224
0.758, 1.599
0.620, 1.792
0.587, 1.392
0.473, 1.081
0.640, 0.902
0.556, 0.730
0.558, 0.741
0.397, 1.017
0.400, 1.068
0.202, 1.030
0.370, 1.378
0.025, 1.871
0.376, 1.509
0.802, 1.267
0.885, 0.649
0.694, 0.241
0.584, -0.433
0.885, 0.037
0.684, -0.081
0.313, -0.231
0.463, -0.014
0.499, 0.493
0.612, 0.857
0.514, 0.992
0.013, -0.018
0.220, -0.163
0.902, 0.317
0.841, 0.320
0.720, 0.699
0.514, 0.221
0.298, 0.614
0.473, 1.199
0.465, 0.240
-0.086, -0.082
0.409, -0.061
-0.020, 0.234
-0.080, 0.537
-0.266, 0.285
-0.073, 0.235
0.115, 0.854
-0.115, 1.090
-0.071, 0.093
-0.163, 1.066
0.429, 1.218
0.060, 1.095
0.158, 0.824
-0.032, 1.502
0.210, 1.266
-0.058, 1.173
0.126, 1.919
-0.489, 1.527
0.136, 1.931
0.591, 1.055
0.753, 0.515
0.546, 0.350
0.085, 0.279
0.263, 0.338
0.048, -0.159
0.062, 0.120
0.017, 0.637
0.311, 0.696
0.303, 1.627
-0.105, 0.962
-0.371, 1.094
0.488, 1.301
0.269, 0.903
0.782, 1.149
0.829, 1.231
0.328, 0.889
0.462, 0.757
0.159, 1.314
1.071, 1.170
0.640, 0.827
0.694, 0.789
0.700, 0.741
0.615, 0.372
0.953, 0.493
0.729, 0.715
1.066, 0.629
0.893, 0.995
0.865, 0.973
1.002, 1.187
0.596, 1.428
0.650, 1.538
0.954, 2.149
0.735, 1.455
0.967, 0.912
0.952, 0.811
0.664, 0.632
0.200, 0.141
0.071, 0.595
-0.125, 0.633
-0.161, 0.207
-0.096, 0.805
0.044, 1.417
0.025, -0.027
0.026, 0.688
-0.078, -0.050
-0.464, 0.302
-0.288, 0.908
-0.532, 0.825
-0.388, 0.698
0.366, 0.937
0.474, 1.044
0.579, 0.886
0.257, 0.572
0.405, 0.476
0.871, 0.350
0.574, 0.405
0.678, 0.272
0.385, 0.276
0.830, 0.243
0.563, 1.120
0.779, 0.953
0.280, 1.218
0.545, 0.436
0.612, 0.386
0.360, 0.899
0.944, 1.002
0.780, 1.201
0.823, 0.931
0.784, 1.232
0.952, 0.955
0.942, 0.922
0.362, 0.664
0.448, 0.478
0.255, 0.913
0.372, 1.047
0.395, 1.215
0.412, 0.841
0.241, 0.865
0.087, 0.361
-0.481, 0.337
-0.065, 0.673
0.510, -0.277
0.269, -0.565
0.259, -0.090
0.387, 0.157
-0.443, 0.312
-0.823, 0.746
-0.671, 0.755
-0.661, 0.544
-0.027, 0.750
-0.408, 0.287
-0.536, 0.563
-0.591, 0.369
-0.434, 0.371
-0.298, 0.758
-0.532, 1.335
-0.544, 0.995
-1.153, 0.604
-0.675, 0.558
-0.809, 0.305
-0.611, 0.615
-1.083, 0.622
-0.988, 1.300
-1.134, 0.852
-0.802, 0.886
-0.621, 1.163
-0.595, 0.864
-0.660, 0.769
-0.656, 0.839
-0.468, 0.941
-0.356, 0.396
-0.939, 0.997
-0.834, 0.965
-1.148, 0.431
-1.175, 0.842
-0.763, 0.455
-0.859, 0.952
-0.730, 1.288
-0.277, 0.650
-0.914, 0.354
-1.189, 0.436
-0.889, 0.053
-0.529, -0.302
-0.813, -0.127
-0.818, -0.508
-0.934, 0.385
-0.965, -0.184
-0.989, -0.148
-0.806, -0.264
-1.011, 0.113
-0.760, -0.142
-0.595, 0.480
-0.468, 0.097
-0.127, 0.203
-0.290, 0.418
-0.355, 0.618
-1.231, 0.355
-0.333, -0.241
-0.698, -0.044
-0.926, 0.285
-0.397, 0.492
-0.741, 0.300
-1.180, 0.482
-0.938, 0.239
-0.729, 0.824
-0.696, 0.670
-0.855, -0.168
-0.901, -0.054
-0.927, 0.759
-1.011, 0.739
-0.798, 0.188
-0.536, 1.063
-0.310, 0.978
-0.615, 0.703
-0.472, 1.287
-0.669, 1.272
-0.673, 1.423
-0.717, 0.673
-0.785, -0.160
-0.457, 0.686
-0.441, 0.156
-0.047, 0.368
-0.448, 0.629
-0.082, 0.132
-0.525, 0.661
-0.251, 1.011
0.010, 1.223
-0.187, 1.105
-0.237, 0.871
-0.367, 0.933
-0.724, 1.103
-0.757, 1.234
-0.584, 1.389
-1.040, 0.948
-0.819, 1.062
-0.754, 1.022
-0.567, 1.361
-0.405, 1.614
-0.860, 1.081
-1.425, 1.692
-0.753, 1.122
-0.805, 1.280
-0.689, 1.390
-0.094, 1.690
-0.518, 1.803
-0.895, 0.957
-0.857, 1.765
-0.761, 2.032
-0.189, 2.108
-0.259, 1.424
-0.255, 1.669
-0.087, 1.722
-0.178, 1.393
-0.057, 1.680
-0.333, 0.702
-0.512, 0.807
-0.575, 0.773
-0.909, 1.487
-0.820, 1.639
-1.146, 0.936
-1.288, 1.180
-1.138, 0.781
-1.299, 0.921
-0.951, 0.814
-1.015, 0.580
-0.852, 1.283
-0.908, 0.698
-0.848, 0.841
-1.303, 0.883
-1.608, 0.698
-1.318, 1.264
-1.124, 1.024
-1.581, 1.156
-1.247, 1.476
-0.964, 1.098
-1.186, 1.376
-1.229, 1.490
-1.298, 1.090
-0.938, 1.915
-0.963, 1.731
-1.521, 2.323
-0.960, 1.492
-0.773, 1.015
-1.002, 0.935
-0.822, 0.731
-0.746, 0.955
-0.810, 1.356
-0.917, 1.060
-0.651, 0.759
-1.034, 1.321
-0.924, 1.732
-0.806, 1.677
-0.542, 1.229
-1.178, 0.581
-0.650, 0.323
-0.828, -0.034
-0.273, 0.363
-0.896, 0.104
-0.596, 0.378
-0.882, 1.109
-1.363, 0.398
-1.253, 0.655
-1.275, -0.129
-1.133, -0.104
-0.957, -0.534
-0.854, -0.502
-0.876, 0.243
-1.093, 0.128
-0.619, 0.598
-1.046, -0.805
-1.024, -0.980
-0.843, -0.438
-0.816, 0.685
-0.680, 0.381
-0.415, -0.008
-0.907, 0.309
-0.718, -0.221
-1.031, 0.186
-0.915, 0.064
-0.841, -0.339
-1.181, -0.562
-1.110, -0.574
-1.145, 0.124
-0.973, 0.355
-1.213, -0.459
-0.819, -0.848
-0.976, -0.395
-0.707, -0.775
-1.042, -0.240
-0.736, -0.289
-0.772, -0.437
-1.075, -1.062
-0.878, -0.606
-0.891, -0.258
-0.988, 0.187
-1.081, 0.428
-0.796, 0.348
-0.864, -0.680
-0.738, -0.407
-1.077, -0.003
-0.715, -0.694
-0.949, -0.320
-1.037, -0.664
-1.086, -0.640
-0.715, -0.085
-1.044, -0.211
-1.245, 0.348
-1.126, 0.400
-1.156, -0.206
-0.863, -0.100
-1.141, -0.585
-1.104, -0.292
-1.298, -0.175
-1.358, -0.251
-1.240, 0.120
-1.122, 0.334
-1.332, 0.968
-1.293, 0.462
-1.386, 0.499
-1.098, 1.148
-0.573, 0.925
-0.970, -0.110
-1.157, 0.785
-1.118, -0.127
-1.138, 0.197
-1.221, 0.391
-1.301, 0.090
-1.167, 0.902
-1.096, 0.620
-1.243, 0.357
-1.182, 1.004
-0.984, 0.851
-1.076, 0.490
-0.903, 0.464
-1.021, 0.131
-0.827, 0.279
-0.957, -0.322
-0.707, -0.061
-0.852, -0.030
-0.763, 0.667
-1.205, 0.311
-0.946, 0.357
-1.333, 0.623
-1.226, 0.606
-1.118, 0.698
-1.068, 0.287
-0.873, 0.660
-1.044, 1.082
-0.999, 0.713
-0.911, -0.284
-1.259, -0.085
-1.243, 0.580
-1.327, 0.742
-1.222, 0.306
-0.943, 1.115
-1.119, 1.142
-1.046, 0.636
-0.982, 1.185
-1.017, 0.785
-1.098, 0.848
-0.937, 1.446
-0.764, 1.269
-0.917, 1.593
-0.764, 1.605
-1.071, 1.410
-0.902, 0.797
-1.292, 0.241
-1.190, 0.915
-1.079, 0.617
-1.136, 0.335
-1.322, 0.098
-1.279, -0.859
-1.133, -0.047
-1.079, 0.087
-1.000, -0.177
-1.250, 0.577
-1.206, -0.095
-1.113, 0.336
-1.161, 0.865
-1.090, 1.008
-1.206, 0.463
-1.428, -0.062
-1.027, -0.496
-0.841, -0.528
-0.726, -0.376
-1.265, -0.204
-1.112, 0.201
-1.356, 0.270
-1.167, 0.824
-1.301, 1.330
-1.438, 1.482
-1.335, 0.721
-1.263, 1.311
-1.179, 1.362
-1.158, 1.459
-1.002, 1.429
-1.142, 1.479
-0.854, 1.080
-1.299, 0.814
-1.209, 0.881
-1.115, 1.259
-0.827, 1.013
-1.136, 0.668
-1.491, 0.110
-0.555, 1.034
-1.033, 0.415
-1.298, 0.562
-1.041, 1.434
-0.992, 1.510
-1.048, 1.005
-1.271, 0.551
-1.104, 1.365
-1.182, 0.474
-1.175, -0.044
-0.948, 0.476
-0.910, 0.360
-1.056, 1.049
-1.203, 0.411
-1.027, 0.828
-1.151, 0.587
-1.244, -0.021
-1.474, 0.092
-1.460, 0.416
-1.156, 0.344
-1.276, 0.413
-0.762, 0.368
0.033, 0.073
-0.224, -1.063
-0.528, -0.223
-0.232, 0.514
-0.149, 0.492
-0.152, 0.979
-0.299, 0.990
-0.199, 0.799
0.100, 0.696
-0.195, 0.373
0.226, 0.071
-0.050, -0.223
-0.291, 0.067
-0.114, 0.285
0.000, -0.031
0.121, -0.238
-0.425, -0.268
0.011, -0.303
-0.036, 0.203
-0.091, 0.021
-0.089, 0.888
0.340, 1.251
0.042, 0.849
0.068, 0.182
-0.318, 1.391
-0.518, 1.267
-0.865, 0.700
-1.011, 1.334
-1.195, 1.693
-1.111, 1.672
-0.594, 1.160
-0.917, 0.712
-0.943, 0.663
-0.919, 0.965
-0.933, 0.570
-0.727, 0.393
-0.533, 0.015
-0.904, 1.209
-0.886, 1.640
-1.216, 0.695
-0.504, 1.430
-0.480, 1.063
-0.772, 0.887
-0.565, 0.460
-0.404, 0.474
-0.309, 0.818
-0.100, 0.873
-0.068, 0.852
-0.421, 0.138
-0.571, 0.638
-0.921, 0.711
-0.777, 0.556
-0.626, 0.191
-0.526, 0.979
-0.693, 0.788
-0.665, 0.924
-0.349, 0.628
-0.452, 0.800
-0.721, 0.400
-0.233, 0.815
-0.218, 1.199
-0.204, 0.943
-0.411, 0.337
-0.186, 1.117
-0.306, 1.405
-0.168, 1.220
-0.524, 1.318
0.051, 0.765
-0.542, 1.163
-0.496, 1.096
-1.084, 0.565
-0.503, 0.521
-0.742, 0.419
-0.886, 0.816
-1.060, 0.587
-0.710, 0.345
-0.691, 0.044
-0.469, 0.407
-0.758, 0.192
-0.344, 0.533
-0.260, 1.417
-0.637, 0.984
-0.688, 0.357
-0.622, 0.407
-0.487, 1.054
-0.489, 0.821
-0.542, 0.418
-0.808, 0.738
-0.578, 0.609
-0.674, 0.611
-0.706, 0.614
-0.921, 0.722
-0.255, 0.013
-0.366, 1.084
-0.711, 1.326
-0.281, 1.203
-0.482, 0.818
-0.100, 1.544
0.166, 1.300
-0.265, 1.224
-0.554, 1.257
-0.127, 0.582
-0.407, -0.254
-0.518, -1.048
-0.513, -0.921
-0.394, -0.721
0.192, -1.422
-0.406, -1.103
-0.448, -0.869
-0.274, -0.270
0.155, 0.184
-0.108, 1.044
-0.047, 1.123
0.203, 0.695
0.061, 1.145
-0.263, 0.360
0.027, 0.314
0.285, 1.173
-0.196, 0.999
-0.222, 0.401
-0.057, 0.905
0.260, 0.999
0.334, 1.327
0.180, 1.119
0.005, 1.112
-0.107, 0.745
0.099, 0.903
-0.107, 1.034
-0.209, 1.289
-0.101, 0.480
-0.436, 0.223
-0.315, 0.419
-0.313, 0.961
-0.065, -0.171
0.009, 0.264
0.138, -0.358
0.051, 0.068
-0.159, 0.159
-0.267, 0.315
-0.302, 0.467
-0.041, 0.405
-0.506, 0.697
-0.304, 1.049
-0.174, 0.562
-0.071, -0.030
0.040, -0.003
-0.442, -0.071
-0.056, 0.518
-0.394, -0.247
-0.555, -0.030
-0.528, 0.981
-0.661, 1.038
-0.630, 1.053
-0.296, 0.055
-0.223, -0.588
-0.077, -0.766
-0.007, -1.453
-0.383, -1.237
-0.204, -0.105
-0.292, 1.136
0.078, 0.405
0.143, 1.440
0.057, 1.852
0.104, 2.073
-0.337, 2.402
-0.250, 2.294
-0.854, 3.018
-0.353, 2.326
-0.463, 1.844
-0.192, 1.602
-0.200, 1.779
-0.129, 1.908
-0.150, 0.760
-0.165, 0.834
-0.291, 1.052
0.086, 0.773
-0.160, 0.860
-0.083, 1.099
-0.276, 1.292
-0.300, 1.122
-0.359, 0.760
-0.560, 1.088
-0.419, 0.248
-0.338, 0.652
-0.322, 0.830
-0.606, 0.452
-0.594, 1.138
-0.264, 0.206
-0.329, -0.216
-0.115, 0.184
-0.269, 0.336
-0.434, 0.493
-0.592, 0.959
-0.597, 1.737
-0.536, 0.898
-0.308, 1.146
-0.350, 1.088
-0.561, 0.726
-0.438, 0.726
-0.038, 1.056
-0.080, 1.412
0.003, 1.727
-0.088, 1.698
-0.640, 1.443
-0.461, 1.363
-0.547, 0.952
-1.019, 0.760
-0.524, 1.835
-0.630, 1.849
-0.352, 1.628
-0.912, 2.051
-1.496, 2.308
-0.767, 1.837
-0.735, 1.406
-1.159, 0.819
-0.897, 1.176
-0.873, 1.303
-1.028, 2.026
-0.963, 2.194
-0.647, 1.587
-0.806, 1.937
-1.052, 1.461
-0.811, 0.782
-0.860, 1.720
-1.214, 1.622
-1.135, 1.467
-1.144, 0.978
-0.874, 1.780
-0.908, 1.266
-0.906, 1.568
-0.897, 1.497
-0.911, 1.177
-0.730, 1.671
-1.166, 1.553
-0.758, 0.781
-0.869, 0.616
-0.695, 0.041
-1.052, 0.601
-0.813, -0.275
-0.948, 0.681
-0.803, 0.578
-0.987, 0.695
-0.530, 0.453
-1.097, 0.557
-0.511, -0.152
-0.899, -0.648
-1.050, -1.042
-0.498, -0.354
-0.982, -0.220
-0.935, -0.405
-0.848, -0.176
-0.896, -0.111
-1.273, -0.169
-0.665, -0.576
-1.028, 0.257
-0.879, 0.509
-1.055, 0.585
-0.768, 0.889
-0.838, 1.404
-0.855, 0.761
-0.772, 1.285
-1.199, 1.659
-1.002, 0.789
-0.637, 0.769
-0.742, 0.436
-0.963, 0.681
-1.173, 0.431
-1.532, 0.018
-1.397, -0.421
-0.977, 0.700
-1.157, -0.161
-1.134, 0.396
-0.928, 0.878
-0.981, 1.157
-0.798, 0.840
-1.028, 0.511
-1.135, 1.299
-1.070, 1.029
-0.747, 1.300
-0.901, 0.592
-1.216, 0.323
-1.059, 0.342
-0.846, -0.154
-1.014, 0.264
-0.676, -0.529
-0.977, 0.232
-1.117, 0.068
-0.932, -0.349
-1.053, -0.785
-1.218, 0.949
-1.157, 0.566
-0.932, 1.480
-0.965, 1.310
-1.071, 0.384
-0.955, 0.513
-1.036, 1.177
-0.704, 0.598
-1.270, 0.437
-0.994, 0.014
-1.002, 0.846
-1.052, 1.318
-0.651, 0.779
-0.552, 0.281
-0.588, 0.503
-0.530, -0.004
-0.718, 0.537
-0.644, 0.037
-0.696, -0.331
-0.743, -0.086
-0.425, -0.818
-0.503, -0.423
-0.317, 0.199
0.153, 0.529
0.179, 0.834
0.038, 0.058
0.013, 0.634
0.902, 0.059
0.595, 0.310
0.745, -0.187
0.564, 0.368
0.574, -0.022
0.421, 0.144
0.643, -0.458
0.668, -0.764
1.077, -0.192
0.861, -0.228
1.171, -0.488
1.041, -0.245
0.622, -0.256
0.666, 0.066
0.251, -0.259
0.196, 0.405
0.281, 0.253
-0.058, 0.613
0.539, 0.907
0.603, 1.121
0.685, 0.929
0.814, 0.433
0.842, 0.541
0.726, 0.315
0.660, -0.138
0.657, -0.301
0.126, 0.128
0.027, 0.425
0.351, 0.265
0.071, 1.080
0.113, 0.665
0.346, 1.287
0.480, 0.579
0.406, 1.083
0.280, 1.086
0.246, 0.835
0.164, 0.835
0.084, 1.247
0.054, 0.658
0.123, 0.778
0.237, 0.600
0.167, 0.784
-0.265, 0.886
0.148, 0.378
0.665, 1.189
0.537, 1.165
0.499, 0.972
0.377, 0.009
0.322, 0.065
0.542, 1.100
0.107, 1.368
0.952, 1.217
0.071, 1.227
0.683, 1.771
0.352, 0.197
0.394, 1.695
0.466, 0.421
-0.033, 1.003
0.158, 0.774
0.312, 0.808
0.392, 0.449
0.332, 0.639
0.431, 1.241
0.771, 0.621
0.842, 0.501
0.639, 0.635
0.893, 0.876
0.726, 1.673
0.772, 2.390
0.978, 2.109
0.492, 1.806
0.936, 1.426
0.355, 1.984
0.450, 1.139
0.411, 1.129
0.312, 1.873
0.332, 1.446
-0.038, 1.718
0.368, 1.019
0.390, 1.348
0.081, 1.442
0.101, 1.569
0.245, 1.500
0.612, 1.639
0.591, 1.463
0.825, 1.717
0.274, 1.314
0.770, 0.563
0.341, 0.872
0.203, 0.421
0.411, 1.211
0.462, 1.478
0.071, 1.592
0.204, 1.548
0.519, 1.462
0.809, 1.800
0.504, 1.531
0.808, 1.854
0.570, 2.002
0.940, 1.827
0.730, 1.987
0.237, 1.655
0.924, 1.446
0.251, 1.510
0.134, 1.252
-0.011, 1.278
0.183, 1.198
-0.104, 1.392
0.301, 1.972
0.166, 1.535
0.434, 1.567
0.673, 1.249
0.778, 1.003
0.531, 0.912
0.501, 1.193
0.608, 2.077
0.660, 1.740
0.595, 0.810
0.874, 0.640
0.521, 0.757
0.525, 1.028
0.302, 1.569
0.872, 2.419
1.023, 1.948
0.751, 1.378
1.012, 1.895
0.867, 1.343
0.791, 0.431
0.676, 1.250
0.879, 1.941
1.095, 0.913
0.745, 1.044
0.680, 0.279
0.527, 0.355
0.982, 0.786
0.603, 0.479
0.656, 0.436
0.833, 0.687
0.456, 0.914
0.353, 0.973
0.587, 0.958
0.468, 1.308
0.426, 1.207
0.477, 1.122
0.604, 1.118
0.711, 1.045
0.637, 0.417
0.527, 0.685
0.387, 0.380
0.303, 0.807
0.457, 1.210
0.326, 0.497
0.281, -0.344
0.458, 0.107
0.122, 0.711
0.391, 1.291
0.342, 1.058
0.422, 0.803
0.286, 1.298
0.089, 1.452
0.344, 1.457
0.660, 1.973
0.419, 0.933
0.476, 1.122
0.572, 1.168
0.413, 1.031
0.317, 0.882
0.373, 0.794
0.029, 0.916
0.429, 0.598
0.514, 0.088
0.398, 0.660
0.200, 0.208
0.420, -0.415
0.379, -0.835
0.377, -1.284
0.464, -0.594
0.361, -0.546
0.292, -0.526
0.318, 0.040
0.482, 0.665
0.275, 0.144
0.260, 0.498
-0.085, -0.344
-0.002, -0.607
0.059, -0.817
0.072, -0.752
0.201, -1.184
0.248, -0.630
-0.073, -0.597
0.194, 0.802
0.114, -0.084
-0.037, 0.482
-0.020, -0.804
0.383, 0.110
0.199, 0.423
-0.043, -0.317
0.084, -0.015
0.046, 0.483
0.553, 0.860
-0.076, 0.640
-0.077, 0.456
0.004, 0.735
0.504, 0.491
0.441, 1.213
0.358, 1.056
0.341, 1.044
0.198, 0.919
0.208, 1.132
0.928, 1.184
1.325, 1.182
1.009, 1.119
0.660, 0.623
0.781, 0.247
0.572, 0.414
0.850, 0.732
1.079, 0.737
1.093, 0.677
0.782, 0.648
1.326, 1.046
0.998, 0.742
1.095, 0.429
1.255, 0.899
0.781, 0.976
0.915, 1.451
0.851, 1.244
0.573, 0.873
0.548, 0.316
0.861, 0.569
0.645, 0.326
0.740, -0.112
0.670, 0.198
0.742, 0.428
0.816, 0.482
1.010, 1.220
0.952, 1.179
0.810, 1.446
0.642, 0.854
0.890, 1.082
0.184, 0.870
0.613, 0.193
0.875, -0.098
0.832, 0.638
0.771, 0.452
1.084, -0.309
0.735, 0.110
0.888, 0.820
0.823, 0.793
0.425, 0.352
0.372, 0.208
0.741, 0.156
0.639, 0.843
0.846, 1.199
0.883, 0.366
0.854, 0.511
0.710, 0.886
0.908, 0.893
0.478, 0.082
0.654, -0.135
0.765, 0.059
0.605, 0.986
0.661, 0.992
0.500, 1.239
0.329, 0.827
0.349, 1.039
0.709, 0.785
0.699, 0.615
0.608, 0.879
0.424, -0.113
0.568, 0.302
0.443, 0.200
0.946, 1.003
0.497, 1.057
0.229, 0.159
0.364, 0.701
