projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
-2.073, -0.007
-2.439, 0.386
-1.775, 0.344
-2.007, 0.738
-2.214, 0.469
-2.221, 0.285
-1.800, 0.460
-2.175, 0.704
-2.387, 0.569
-2.933, 0.246
-2.041, 0.473
-2.232, 0.628
-0.929, 0.876
-1.100, 0.811
-0.585, 0.966
-1.262, 0.853
-1.080, 0.570
-1.082, 0.709
-1.490, 0.775
-1.249, 1.288
-0.780, 1.221
-0.001, 1.374
-0.433, 1.036
-1.440, 0.420
-1.202, 0.417
-0.667, 1.058
-1.220, 0.809
-1.420, 0.718
-1.236, 0.678
-1.551, 0.738
-1.376, 0.574
-1.512, 0.760
-1.369, 1.022
-1.286, 0.800
-1.692, 0.892
-1.923, 1.169
-1.825, 1.227
-1.856, 0.979
-2.132, 0.869
-1.825, 0.905
-2.497, 0.563
-1.942, 1.081
-2.313, 1.136
-1.321, 0.990
-0.952, 0.978
-1.710, 1.142
-1.669, 1.151
-0.907, 1.339
-1.018, 0.944
-0.869, 1.294
-1.219, 1.346
-0.985, 1.380
-2.126, 1.183
-2.162, 1.295
-2.825, 1.151
-2.869, 0.712
-3.194, 0.716
-2.972, 1.232
-2.880, 1.149
-3.071, 0.941
-2.142, 1.124
-1.954, 1.213
-2.179, 1.411
-2.098, 1.157
-2.096, 1.291
-2.093, 1.309
-1.975, 1.544
-2.506, 1.173
-2.448, 1.059
-2.641, 1.038
-2.861, 0.736
-2.723, 1.189
-2.608, 1.361
-2.310, 0.990
-2.256, 1.111
-2.430, 0.826
-2.696, 1.003
-2.277, 1.087
-1.969, 0.898
-2.159, 1.081
-1.924, 0.939
-1.549, 1.285
-1.586, 1.161
-1.560, 1.208
-1.555, 1.157
-1.167, 1.198
-1.977, 1.217
-1.448, 1.290
-0.927, 1.729
-2.029, 1.485
-2.847, 1.415
-2.794, 1.315
-2.328, 1.411
-2.315, 1.029
-2.687, 1.046
-3.145, 0.835
-3.250, 1.142
-3.491, 0.664
-3.008, 1.114
-3.110, 1.097
-2.844, 0.834
-2.518, 0.899
-2.348, 1.132
-2.643, 0.860
-2.241, 1.059
-2.307, 1.149
-2.183, 1.174
-1.672, 1.245
-2.451, 1.129
-2.559, 1.072
-2.173, 0.974
-2.114, 0.964
-2.183, 0.974
-2.590, 0.983
-2.475, 0.938
-2.130, 1.194
-2.731, 1.075
-2.020, 1.275
-2.393, 0.943
-1.912, 0.969
-1.569, 1.093
-2.426, 0.902
-1.721, 0.835
-1.793, 1.073
-1.302, 1.504
-1.570, 1.207
-2.226, 1.398
-2.435, 1.483
-2.134, 1.453
-2.204, 1.477
-2.068, 1.416
-2.611, 0.964
-2.277, 1.045
-2.526, 1.134
-2.635, 1.160
-3.212, 1.074
-2.842, 1.251
-2.370, 1.258
-2.471, 1.247
-1.919, 1.204
-2.306, 1.336
-2.908, 0.711
-2.533, 0.927
-2.522, 0.929
-2.822, 0.850
-2.217, 1.139
-2.650, 1.065
-3.221, 1.333
-2.073, 1.147
-2.211, 0.943
-2.449, 1.172
-2.407, 0.929
-1.719, 1.044
-2.308, 1.080
-2.661, 0.716
-1.741, 1.084
-1.912, 1.014
-1.768, 1.217
-1.957, 0.934
-2.512, 0.727
-2.057, 1.201
-2.261, 1.247
-2.398, 1.082
-2.140, 1.253
-2.453, 0.931
-2.704, 0.995
-2.492, 0.926
-2.544, 0.863
-2.357, 0.774
-2.252, 0.986
-2.183, 1.143
-2.099, 1.180
-2.043, 1.032
-1.913, 1.128
-2.137, 1.326
-1.840, 1.252
-1.938, 1.252
-1.908, 1.173
-2.278, 1.265
-2.048, 0.950
-1.966, 0.938
-1.834, 0.947
-1.906, 0.968
-2.098, 1.086
-1.885, 1.112
-1.492, 1.262
-1.559, 1.190
-1.497, 1.096
-1.839, 0.944
-1.500, 1.486
-2.128, 1.180
-2.213, 1.377
-1.995, 1.173
-1.681, 1.586
-1.716, 1.613
-2.083, 1.467
-2.451, 1.365
-2.376, 1.253
-2.711, 1.088
-2.744, 1.524
-2.636, 1.425
-2.627, 1.101
-2.180, 1.166
-3.159, 1.111
-2.838, 1.175
-2.227, 1.204
-1.856, 1.478
-2.748, 1.039
-2.426, 1.306
-2.638, 1.332
-2.927, 1.507
-3.130, 1.593
-3.142, 1.259
-2.756, 1.475
-2.388, 1.351
-2.931, 1.376
-2.154, 1.294
-2.876, 0.991
-2.944, 0.581
-2.800, 0.877
-3.222, 1.165
-2.734, 1.576
-2.314, 1.390
-2.634, 1.039
-2.768, 1.160
-2.732, 1.406
-2.797, 1.394
-2.357, 1.427
-2.358, 0.974
-2.252, 1.472
-2.589, 1.342
-2.359, 1.151
-2.203, 1.478
-2.093, 1.413
-2.547, 1.128
-2.310, 1.406
-1.823, 0.768
-1.508, 1.437
-1.872, 1.643
-2.109, 1.317
-2.497, 1.175
-2.576, 1.150
-1.891, 1.342
-2.091, 1.620
-2.627, 1.272
-2.752, 1.272
-3.055, 1.127
-2.575, 1.081
-2.432, 1.075
-2.493, 1.431
-2.334, 1.104
-1.817, 1.399
-2.220, 1.292
-2.682, 1.377
-2.726, 1.098
-2.419, 1.330
-2.320, 1.156
-2.268, 1.014
-2.453, 1.104
-2.297, 0.901
-2.690, 1.207
-2.207, 1.272
-1.542, 1.445
-1.563, 1.317
-1.391, 1.318
-1.932, 1.119
-1.935, 1.392
-1.939, 1.090
-2.597, 0.889
-2.316, 0.969
-2.601, 1.402
-1.558, 1.483
-2.059, 1.191
-1.895, 0.841
-2.136, 1.373
-1.650, 1.353
-1.853, 1.080
-2.467, 1.308
-1.908, 1.364
-1.769, 1.207
-1.690, 1.241
-1.850, 1.133
-1.991, 1.039
-2.398, 1.065
-1.938, 1.284
-1.840, 1.225
-2.682, 1.187
-2.954, 1.161
-2.957, 0.967
-2.606, 0.813
-2.056, 1.184
-2.912, 1.198
-2.471, 1.188
-2.211, 1.517
-2.108, 1.341
-2.429, 1.292
-2.547, 1.226
-2.526, 1.014
-2.691, 1.121
-3.159, 1.023
-2.459, 1.042
-3.039, 1.062
-2.859, 1.123
-2.623, 1.399
-2.886, 1.283
-3.126, 1.513
-3.332, 1.231
-3.153, 1.668
-2.833, 1.486
-2.205, 1.583
-2.197, 1.567
-2.760, 1.248
-1.992, 1.206
-2.065, 1.143
-1.958, 1.062
-1.923, 1.296
-2.109, 1.147
-2.703, 1.002
-2.881, 1.427
-2.743, 1.480
-2.387, 1.451
-2.900, 1.330
-1.975, 1.338
-1.601, 1.442
-1.960, 1.267
-2.219, 1.242
-2.228, 1.664
-2.403, 1.087
-1.571, 1.345
-1.693, 1.110
-1.624, 1.101
-2.209, 1.191
-1.840, 1.365
-1.709, 1.047
-2.102, 1.062
-2.422, 1.100
-1.617, 1.204
-2.551, 1.136
-2.377, 0.965
-2.584, 1.124
-2.520, 0.945
-2.853, 0.978
-2.621, 1.241
-2.005, 1.425
-3.144, 1.192
-3.083, 1.264
-2.278, 1.208
-2.404, 1.063
-2.130, 1.161
-2.571, 1.017
-2.408, 1.244
-2.651, 1.107
-3.128, 1.132
-2.940, 1.381
-2.926, 1.277
-2.453, 1.327
-2.952, 1.167
-2.802, 1.749
-2.308, 1.152
-2.711, 1.088
-2.635, 1.099
-2.275, 1.165
-2.737, 1.226
-2.899, 1.132
-3.208, 1.181
-2.220, 1.080
-2.466, 1.127
-2.071, 0.853
-1.744, 1.282
-1.471, 0.579
-1.786, 0.728
-1.812, 0.663
-2.050, 0.329
-2.621, 0.461
-2.898, 0.556
-2.269, 0.432
-2.600, 0.596
-2.482, 0.301
-2.066, 0.512
-2.420, -0.089
-2.125, 0.128
-2.683, 0.498
-3.066, 0.249
-3.072, 0.324
-2.343, 0.622
-2.534, 0.589
-2.807, 0.451
-3.301, 0.428
-3.289, 0.670
-2.612, 0.645
-3.153, 0.493
-3.282, 0.954
-2.851, 0.684
-2.643, 0.192
-2.992, -0.032
-3.206, -0.195
-3.087, 0.057
-3.486, 0.382
-3.157, 0.261
-3.050, 0.344
-3.266, 0.534
-2.729, 0.415
-2.563, 0.312
-2.110, 0.242
-3.017, 0.564
-2.566, 0.661
-2.594, 0.307
-1.729, 0.676
-2.324, 0.472
-2.567, 0.651
-2.537, 0.328
-2.675, 0.566
-2.905, 0.697
-3.192, 0.354
-3.162, 0.181
-3.550, 0.045
-3.723, 0.233
-3.135, 0.098
-2.880, -0.365
-3.407, -0.055
-2.681, -0.200
-3.252, -0.129
-3.080, -0.252
-2.778, 0.275
-2.629, 0.141
-3.053, 0.206
-3.366, 0.628
-3.235, 0.491
-3.163, 0.365
-3.222, 0.411
-2.829, 0.376
-3.378, 0.983
-3.137, 0.897
-3.138, 1.134
-2.842, 1.529
-2.894, 1.065
-2.788, 1.055
-2.640, 1.005
-2.645, 1.164
-3.185, 0.947
-3.452, 0.853
-3.105, 0.589
-3.273, 0.738
-3.477, 0.491
-3.588, 0.967
-3.247, 0.939
-3.564, 1.269
-3.205, 1.005
-3.002, 1.274
-3.303, 1.223
-2.939, 1.266
-2.878, 1.357
-3.088, 1.017
-3.173, 1.161
-3.668, 1.412
-3.472, 1.397
-3.776, 1.404
-3.735, 1.323
-3.655, 0.868
-3.786, 0.948
-3.467, 1.257
-3.709, 1.025
-3.398, 1.024
-3.441, 1.093
-3.445, 0.972
-3.113, 0.943
-3.245, 1.065
-3.651, 1.267
-4.084, 1.049
-3.551, 1.176
-3.831, 1.015
-4.283, 0.842
-3.552, 1.285
-3.417, 0.975
-3.942, 0.879
-3.577, 0.699
-3.843, 0.308
-4.050, 0.853
-3.841, 0.772
-3.607, 0.471
-3.293, 0.793
-3.035, 1.101
-2.941, 0.981
-2.938, 0.954
-3.279, 0.971
-3.220, 1.100
-3.247, 0.986
-3.183, 1.109
-3.261, 0.853
-3.288, 0.837
-3.578, 0.926
-3.383, 0.866
-3.828, 0.810
-3.705, 1.017
-3.685, 0.678
-3.361, 1.174
-3.964, 0.927
-3.898, 0.841
-3.647, 0.621
-3.468, 1.002
-2.848, 0.675
-3.253, 0.822
-3.122, 0.755
-3.584, 0.611
-3.530, 0.694
-3.641, 0.825
-3.665, 0.923
-3.647, 0.820
-4.071, 0.755
-3.905, 0.856
-4.212, 0.618
-3.413, 0.934
-3.785, 0.855
-3.603, 0.669
-3.559, 0.952
-3.230, 1.149
-3.812, 0.928
-3.120, 1.170
-4.147, 1.031
-3.787, 1.076
-3.494, 1.040
-3.893, 0.770
-4.129, 1.062
-3.731, 1.051
-3.572, 1.281
-4.023, 1.106
-4.250, 1.130
-4.111, 1.139
-4.513, 1.017
-4.562, 0.762
-4.123, 0.669
-4.358, 0.697
-4.561, 0.678
-4.465, 0.966
-4.792, 0.725
-4.366, 0.683
-3.951, 0.583
-3.619, 0.351
-3.941, 0.241
-4.233, -0.046
-3.732, 0.217
-3.271, 0.695
-4.052, 0.636
-3.674, 0.832
-3.139, 0.648
-2.979, 0.845
-3.069, 1.042
-3.614, 0.923
-3.908, 1.032
-3.334, 0.811
-3.423, 0.922
-3.040, 1.119
-3.545, 1.137
-3.478, 0.996
-3.576, 0.902
-3.406, 0.794
-3.668, 0.547
-3.697, 0.718
-3.497, 0.381
-3.944, 0.506
-4.249, 0.726
-3.995, 0.852
-2.933, 0.557
-3.058, 1.028
-2.841, 0.974
-3.430, 0.671
-3.913, 0.611
-3.667, 0.749
-3.738, 0.382
-3.602, 0.482
-4.026, 0.582
-4.255, 0.789
-4.600, 0.432
-4.492, 0.551
-3.861, 0.542
-3.809, 0.687
-3.613, 0.563
-3.799, 0.676
-3.523, 0.774
-3.691, 0.598
-4.045, 0.370
-4.002, 0.515
-3.935, 0.559
-4.034, 0.645
-3.979, 0.834
-3.531, 0.534
-3.775, 0.989
-3.711, 0.517
-3.599, 0.405
-3.772, 0.561
-4.222, 0.589
-4.383, 0.655
-4.061, 0.685
-3.889, 0.518
-4.021, 0.737
-3.932, 0.800
-3.810, 0.877
-3.464, 0.956
-3.404, 0.835
-3.380, 0.892
-3.277, 0.880
-3.644, 0.980
-3.228, 1.128
-3.053, 1.234
-3.806, 0.752
-3.118, 0.899
-3.635, 0.832
-3.858, 0.336
-3.282, 0.545
-3.609, 0.761
-3.833, 0.785
-3.531, 0.917
-3.132, 0.922
-3.569, 0.733
-3.507, 0.480
-3.284, 0.785
-3.491, 0.470
-3.654, 0.424
-3.071, 0.922
-3.638, 0.876
-3.718, 0.624
-3.862, 0.950
-3.759, 0.804
-3.896, 0.981
-3.647, 1.027
-3.276, 0.982
-3.464, 1.018
-3.873, 0.616
-3.557, 0.928
-3.530, 0.525
-3.787, 0.957
-3.654, 0.556
-3.214, 0.291
-3.372, 0.403
-2.880, 0.763
-3.374, 0.905
-3.585, 0.762
-3.951, 0.498
-3.904, 0.764
-3.590, 0.681
-3.254, 0.663
-3.368, 1.019
-3.411, 0.485
-3.048, 0.995
-3.086, 1.250
-2.904, 1.150
-2.680, 0.747
-2.244, 0.809
-2.139, 1.340
-3.018, 1.377
-3.220, 1.085
-2.555, 0.913
-2.832, 1.289
-3.016, 1.234
-3.488, 1.019
-3.213, 0.958
-3.346, 1.148
-3.059, 1.263
-3.462, 1.200
-3.245, 0.961
-3.429, 1.336
-3.552, 1.216
-3.399, 1.278
-3.475, 1.187
-3.580, 1.343
-3.331, 1.381
-3.354, 1.200
-3.175, 1.464
-3.236, 1.521
-3.544, 1.072
-3.377, 0.969
-3.531, 1.091
-3.689, 1.037
-3.624, 0.883
-3.476, 1.225
-3.735, 1.242
-3.678, 1.635
-3.368, 1.214
-3.241, 1.369
-3.133, 1.522
-3.118, 0.961
-3.222, 1.148
-3.541, 1.222
-3.267, 1.089
-3.456, 1.090
-3.175, 1.168
-3.385, 1.261
-3.468, 1.033
-3.557, 1.442
-3.740, 0.968
-3.037, 0.888
-2.215, 0.813
-3.084, 0.679
-2.495, 0.726
-2.566, 0.805
-2.583, 0.193
-1.739, 0.638
-2.453, 0.464
-2.447, 1.040
-2.725, 0.496
-2.269, 0.463
-3.008, 0.707
-2.953, 0.535
-2.800, 0.918
-2.675, 0.517
-3.014, 0.597
-3.157, 0.553
-2.718, 0.919
-2.645, 0.348
-2.803, 0.421
-2.729, 0.598
-2.932, 0.700
-2.853, 0.894
-2.649, 0.798
-2.865, 0.802
-2.732, 0.547
-2.641, 0.599
-2.610, 0.855
-2.729, 0.913
-2.590, 1.106
-3.187, 0.684
-2.631, 1.075
-2.319, 0.935
-2.771, 0.931
-3.089, 0.926
-2.708, 0.771
-3.418, 1.125
-3.400, 1.127
-3.716, 1.397
-3.714, 1.185
-3.343, 1.281
-2.937, 1.619
-2.591, 1.071
-2.366, 2.199
-2.668, 1.333
-3.470, 1.433
-3.141, 1.339
-3.596, 1.072
-3.949, 0.725
-4.169, 1.231
-4.118, 0.742
-3.608, 0.962
-3.799, 1.162
-4.317, 1.040
-3.297, 1.314
-3.746, 0.916
-3.701, 0.997
-3.592, 1.134
-3.485, 1.027
-3.915, 0.904
-3.830, 0.949
-3.678, 0.932
-3.499, 1.115
-3.524, 1.379
-3.651, 1.243
-3.383, 1.117
-3.534, 1.268
-4.002, 1.245
-3.777, 1.333
-3.568, 1.174
-3.450, 1.064
-3.212, 1.258
-3.562, 1.346
-3.958, 1.477
-3.098, 1.441
-3.161, 1.503
-3.094, 1.563
-3.004, 1.793
-2.939, 1.723
-2.405, 1.558
-2.879, 1.467
-2.831, 1.744
-3.122, 1.459
-3.395, 1.671
-3.027, 1.579
-3.331, 1.645
-3.367, 1.512
-3.299, 1.328
-3.410, 1.647
-3.452, 1.427
-3.350, 1.464
-2.997, 1.494
-3.123, 1.324
-3.213, 1.551
-2.817, 1.754
-3.102, 1.585
-3.305, 1.422
-3.042, 1.692
-3.219, 1.653
-3.342, 1.705
-3.447, 1.648
-3.528, 1.364
-3.636, 1.164
-3.731, 1.436
-3.194, 1.212
-3.643, 1.068
-3.506, 1.110
-3.279, 1.219
-2.780, 1.553
-2.405, 1.421
-2.705, 1.330
-2.370, 1.822
-3.190, 1.716
-2.595, 1.923
-2.632, 1.886
-3.032, 1.561
-2.911, 1.572
-3.189, 1.567
-3.284, 1.664
-3.083, 1.474
-3.272, 1.684
-3.069, 1.480
-3.584, 1.325
-3.812, 1.005
-3.029, 0.884
-2.539, 1.071
-2.581, 1.208
-3.390, 0.788
-3.402, 0.743
-3.298, 1.298
-3.319, 1.012
-2.992, 1.051
-3.522, 0.988
-4.192, 0.781
-3.431, 1.121
-3.601, 0.975
-3.619, 0.876
-3.406, 1.077
-3.721, 1.294
-3.719, 1.302
-3.959, 1.330
-3.706, 1.118
-4.345, 1.111
-3.671, 1.020
-3.738, 1.231
-3.289, 1.085
-2.845, 1.124
-3.557, 1.142
-3.216, 1.307
-3.255, 1.236
-3.443, 0.922
-3.524, 0.829
-4.039, 0.639
-3.731, 0.370
-4.056, 0.633
-3.612, 0.802
-4.000, 0.662
-2.802, 0.474
-3.179, 0.940
-3.354, 0.224
-4.234, 0.521
-4.345, 0.545
-3.883, 0.550
-4.443, 0.407
-4.338, 0.550
-3.839, 0.610
-3.868, 0.855
-4.123, 0.859
-3.796, 1.043
-4.070, 1.007
-3.900, 0.813
-4.135, 1.157
-4.199, 0.751
-3.903, 1.054
-3.688, 1.324
-4.098, 0.996
-4.095, 0.982
-3.287, 1.323
-3.442, 1.525
-3.663, 1.215
-4.224, 1.171
-4.061, 1.238
-4.013, 1.466
-3.822, 1.232
-3.333, 1.112
-3.878, 1.063
-3.357, 1.140
-3.330, 1.100
-3.233, 1.124
-2.900, 1.207
-3.320, 1.151
-3.797, 0.818
-3.537, 0.635
-2.985, 0.819
-2.807, 1.057
-2.353, 0.753
-1.865, 0.900
-2.078, 0.894
-1.788, 1.164
-2.457, 1.042
-2.041, 0.938
-2.178, 0.752
-2.246, 1.097
-2.372, 1.263
-1.901, 1.233
-2.279, 0.982
-2.436, 1.005
-2.101, 1.099
-1.801, 1.200
-2.485, 1.118
-1.986, 0.997
-2.296, 1.163
-2.685, 1.253
-2.842, 0.870
-2.904, 0.953
-2.421, 1.238
-2.448, 1.058
-2.510, 1.031
-2.667, 1.019
-2.570, 1.051
-2.695, 1.065
-2.387, 1.146
-2.835, 1.051
-2.505, 1.416
-2.581, 1.070
-2.127, 0.950
-1.981, 1.332
-1.971, 1.104
-1.875, 0.903
-1.785, 1.366
-1.511, 1.362
-1.825, 1.325
-2.291, 0.916
-2.055, 1.603
-2.917, 1.159
-3.074, 0.776
-3.518, 1.106
-3.164, 1.014
-3.027, 0.912
-3.143, 1.388
-2.662, 1.338
-2.968, 1.198
-3.076, 1.198
-3.124, 1.533
-3.029, 1.682
-2.986, 1.436
-2.880, 1.249
-3.275, 0.982
-3.140, 0.972
-3.425, 1.232
-3.559, 1.097
-2.992, 0.919
-3.041, 1.153
-4.114, 0.965
-2.920, 1.176
-2.401, 0.901
-2.270, 1.173
-2.569, 1.145
-3.015, 1.568
-2.767, 0.877
-3.082, 0.993
-3.576, 1.357
-3.023, 1.134
-3.039, 1.199
-3.761, 1.370
-2.681, 1.448
-3.044, 1.613
-2.633, 1.264
-2.982, 0.898
-2.661, 1.236
-3.381, 0.951
-3.241, 1.191
-3.145, 0.961
-2.695, 0.829
-2.768, 1.145
-3.161, 1.057
-3.205, 1.088
-3.158, 1.010
-2.903, 1.083
-3.131, 0.719
-2.529, 0.843
-2.616, 0.975
-2.233, 1.021
-2.551, 0.954
-2.045, 1.521
-2.134, 1.015
-2.257, 1.069
-2.368, 1.093
-2.871, 0.930
-2.993, 1.153
-3.512, 1.011
-3.122, 1.001
-3.664, 0.972
-3.747, 1.201
-3.065, 0.826
-2.650, 1.173
-3.400, 0.666
-3.297, 0.581
-3.312, 1.088
-3.455, 1.174
-3.658, 1.013
-3.840, 1.137
-3.522, 0.868
-3.366, 0.903
-3.897, 0.785
-3.438, 0.757
-3.314, 0.883
-2.613, 1.050
-2.951, 1.151
-3.142, 0.955
-3.614, 1.002
-3.758, 0.952
-3.346, 0.892
-2.879, 1.275
-3.416, 0.838
-3.686, 0.642
-3.760, 0.755
-3.597, 0.816
-3.754, 0.777
-3.178, 1.038
-3.283, 0.547
-3.211, 0.789
-3.924, 0.644
-3.239, 0.632
-2.937, 0.907
-3.448, 0.827
-3.038, 0.680
-3.218, 0.872
-2.756, 0.749
-2.535, 0.792
-2.883, 1.221
-2.840, 1.142
-3.127, 1.026
-2.878, 1.120
-2.768, 1.185
-2.839, 1.224
-2.815, 1.231
-2.215, 1.132
-2.598, 0.948
-2.233, 1.153
-2.279, 1.077
-1.845, 0.982
-2.797, 0.793
-2.503, 1.175
-2.457, 1.169
-2.701, 1.053
-2.621, 0.741
-2.598, 0.890
-2.441, 0.919
-2.514, 1.108
-2.147, 1.094
-1.654, 0.911
-1.354, 1.163
-2.577, 0.861
-2.255, 0.682
-2.063, 0.653
-2.260, 0.559
-2.072, 1.019
-2.061, 1.011
-2.013, 0.580
-2.312, 0.391
-2.278, 0.228
-2.643, 0.175
-2.574, 0.552
-2.127, 0.677
-2.501, 0.748
-2.587, 0.462
-2.637, 0.482
-2.424, 0.632
-2.199, 0.422
-2.097, 0.468
-2.253, 0.610
-1.610, 0.757
-2.050, 0.569
-2.356, 0.842
-1.968, 0.223
-1.890, 0.269
-1.347, 0.834
-2.058, 0.573
-2.071, 0.645
-1.723, 0.400
-2.103, 0.405
-2.450, 0.692
-2.805, 0.579
-2.571, 0.507
-3.348, 0.293
-3.597, 0.448
-3.004, 0.659
-3.012, 0.724
-3.206, 0.572
-3.065, 0.790
-3.387, 0.989
-3.061, 0.830
-2.839, 0.674
-2.595, 0.595
-2.870, 0.727
-2.396, 0.773
-2.089, 0.764
-2.408, 0.685
-2.520, 0.812
-1.784, 0.973
-2.013, 0.689
-1.753, 0.713
-1.563, 1.147
-1.916, 0.937
-2.474, 0.991
-2.781, 0.970
-3.771, 0.911
-2.648, 0.788
-2.520, 0.757
-1.954, 0.959
-1.419, 1.003
-1.953, 1.311
-2.770, 1.270
-2.250, 1.543
-2.434, 1.036
-2.591, 1.258
-2.290, 0.897
-2.980, 1.049
-3.024, 1.279
-2.498, 1.133
-2.549, 0.933
-3.015, 0.819
-2.982, 0.967
-3.125, 0.584
-3.558, 0.594
-3.226, 0.620
-3.298, 0.872
-2.556, 0.524
-2.972, 0.213
-2.425, 0.647
-2.491, 0.282
-2.305, 0.713
-2.430, 0.851
-2.497, 0.904
-2.272, 0.911
-2.774, 1.058
-2.683, 1.134
-3.253, 0.924
-3.027, 0.721
-2.341, 0.837
-2.520, 1.209
-3.185, 1.140
-3.035, 0.911
-2.267, 1.127
-2.035, 0.880
-2.721, 0.991
-2.227, 0.816
-1.420, 0.306
-1.632, 0.527
-1.774, 0.387
-2.396, 0.882
-1.900, 0.949
-1.823, 1.118
-1.971, 0.835
-1.599, 1.037
-1.696, 0.849
-1.661, 0.830
-1.025, 0.997
-1.500, 0.984
-0.906, 0.989
-1.455, 0.647
0.338, 0.052
-0.364, 0.653
-1.064, 0.720
0.058, 1.150
0.762, 0.867
0.787, 0.858
1.716, 1.105
1.322, 1.211
2.137, 2.042
2.468, 1.888
3.027, 1.701
2.218, 1.423
2.093, 1.505
2.137, 1.173
1.801, 1.514
2.097, 1.265
1.660, 1.683
1.837, 1.508
1.374, 1.289
1.103, 1.493
0.871, 1.297
0.921, 1.729
1.516, 1.574
1.051, 0.937
1.244, 1.218
2.088, 1.661
1.429, 1.779
1.515, 1.594
1.166, 1.603
0.718, 1.336
0.537, 0.672
0.616, 0.794
0.086, 0.893
0.696, 0.883
0.140, 1.355
0.573, 1.479
0.638, 1.660
0.699, 1.418
0.944, 1.256
1.743, 1.164
2.016, 1.188
1.262, 1.217
1.508, 1.488
1.469, 1.133
1.122, 1.261
0.802, 0.880
1.422, 0.594
1.295, 1.300
1.346, 1.095
1.399, 1.258
0.858, 0.870
1.128, 0.933
0.516, 0.615
0.619, 1.536
0.430, 1.799
0.400, 1.322
-0.103, 1.198
0.746, 1.530
0.443, 0.962
1.181, 1.224
1.194, 1.348
1.479, 1.059
1.622, 1.435
1.774, 1.680
1.092, 1.787
1.202, 1.488
1.922, 1.889
1.244, 1.906
1.926, 2.167
1.268, 1.743
1.858, 2.501
1.263, 1.923
1.128, 1.821
1.764, 1.782
1.786, 1.457
1.249, 1.478
0.941, 1.570
0.644, 1.553
0.624, 1.854
0.669, 1.494
0.913, 1.045
1.557, 1.384
0.883, 0.985
1.441, 1.353
1.385, 1.465
1.218, 1.803
1.335, 1.287
1.929, 1.852
1.760, 1.517
1.082, 1.739
1.112, 1.316
1.064, 1.349
0.578, 1.735
0.885, 1.827
0.720, 1.570
1.395, 1.391
2.341, 1.849
2.197, 1.873
0.921, 1.658
1.699, 1.647
1.828, 1.575
0.899, 1.388
1.545, 1.631
0.709, 1.631
1.663, 1.545
1.191, 1.207
1.006, 1.288
0.720, 1.832
1.024, 1.692
0.771, 1.153
1.336, 1.494
1.619, 1.288
1.315, 1.381
1.261, 1.874
0.243, 1.773
1.159, 1.713
1.261, 1.929
0.473, 1.026
0.783, 1.125
1.348, 1.626
1.229, 1.671
1.159, 1.321
1.452, 1.287
1.433, 1.519
0.317, 1.056
0.252, 0.760
0.511, 1.477
0.995, 1.297
0.305, 1.254
0.390, 1.214
