projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
0.975, 0.211
0.883, 0.793
0.723, 0.899
0.288, 0.300
-0.055, 0.198
0.483, 0.345
0.924, 0.504
0.910, 0.377
0.853, 0.456
0.265, -0.224
0.317, -0.141
0.815, 0.781
0.460, 0.316
0.497, 0.390
0.965, 0.659
0.241, 0.314
-0.008, 0.237
0.546, 0.418
0.235, 0.223
0.365, 0.240
0.327, 0.445
0.719, 0.308
0.650, 0.178
0.716, 0.548
1.235, 0.826
1.259, 0.822
0.673, 0.571
0.644, 0.616
0.874, 0.195
1.274, 0.591
0.591, 0.180
0.479, -0.342
0.609, 0.190
0.635, -0.058
0.438, 0.029
0.564, -0.047
1.071, 0.053
1.496, 0.622
0.986, 0.493
1.139, 0.528
1.548, 0.736
1.809, 1.319
1.795, 1.096
1.033, 0.509
1.252, 0.547
0.946, 0.442
0.683, 0.312
0.619, 0.218
0.853, 0.815
0.705, 0.609
0.420, 0.316
0.325, 0.615
0.450, 0.529
0.297, 0.405
-0.384, -0.141
0.514, 0.011
0.411, 0.222
0.205, 0.267
0.308, 0.518
0.742, 0.597
0.607, 0.757
0.253, 0.627
0.475, 0.323
0.646, 0.075
0.614, 0.149
0.454, -0.436
0.515, -0.549
0.430, 0.131
0.628, 0.040
1.192, 0.928
1.441, 0.451
1.442, 0.578
1.284, 0.184
1.040, -0.272
0.815, -0.201
0.856, -0.668
0.486, -0.505
1.493, 0.455
0.690, -0.048
1.029, 0.683
0.868, 0.292
1.427, 0.347
1.057, 0.357
0.962, 0.713
0.548, 0.602
0.848, 0.651
0.857, 0.394
0.398, -0.169
1.631, 0.038
1.091, -0.111
0.848, -0.148
0.914, -0.085
0.909, -0.382
1.199, -0.123
1.090, -0.251
1.133, -0.136
0.576, -0.786
0.594, -0.788
1.248, 0.007
1.056, 0.092
0.938, 0.113
1.298, 0.455
1.219, 0.290
0.862, -0.261
1.046, -0.474
1.112, -0.287
1.019, 0.115
1.148, 0.562
0.888, 0.619
0.043, -0.380
0.813, 0.076
0.881, 0.541
1.162, 0.634
1.613, 1.225
1.241, 1.006
1.255, 0.542
1.278, 0.509
0.888, 0.062
0.129, 0.348
0.839, 0.724
0.657, 0.464
0.395, -0.189
1.101, 0.422
0.631, 0.529
0.501, 0.764
0.141, 0.307
0.052, 0.319
0.053, 0.328
0.085, 0.554
0.494, 0.220
-0.135, -0.340
-0.224, -0.452
0.473, 0.548
0.269, 0.330
0.739, 0.605
0.874, 0.480
1.190, 1.133
1.017, 0.807
1.121, 1.041
0.628, 0.457
0.539, 0.699
0.736, 0.306
1.024, 0.708
0.470, 0.768
0.648, 0.628
0.418, 0.310
0.554, 0.666
0.444, 0.575
0.528, 0.621
0.719, 0.981
0.611, 1.198
0.645, 0.738
1.226, 0.958
0.767, 0.572
1.127, 0.975
1.420, 1.019
0.992, 0.722
1.047, 1.279
0.885, 0.723
0.772, 0.792
0.750, 0.486
0.864, 0.631
1.148, 0.595
0.721, 0.517
0.798, 0.645
0.677, 0.061
0.882, 0.713
-0.338, -0.068
0.459, 0.273
0.459, 0.379
0.384, 0.182
0.593, 0.384
0.490, 0.546
0.931, 0.731
0.779, 0.025
0.321, -0.178
1.020, 0.995
1.286, 0.948
1.401, 1.659
1.116, 1.424
1.780, 1.823
1.460, 1.090
0.868, 0.776
0.260, 0.289
0.180, -0.029
-0.136, 0.158
0.621, 0.365
-0.011, 0.264
0.740, 0.822
0.192, 0.209
0.238, 0.450
0.579, 0.032
0.813, 0.460
0.223, -0.129
0.513, 0.193
0.859, 0.489
0.931, 0.715
1.136, 0.745
0.616, 0.155
0.946, 0.447
0.620, 0.329
0.722, 0.548
0.304, 0.497
0.291, 0.884
0.310, 0.309
0.248, 0.045
0.696, 0.530
0.674, 0.821
0.496, 0.460
0.546, 0.801
0.594, 0.460
0.884, 0.537
0.181, 0.478
0.061, 0.384
-0.360, -0.013
-0.526, -0.336
-0.595, -0.664
-0.859, -0.375
-1.292, -0.769
-0.507, -0.622
-0.601, -0.999
-0.784, -0.489
-0.233, 0.023
0.351, 0.884
0.204, 0.080
0.180, 0.462
0.616, 1.328
0.169, 0.753
0.065, 0.600
0.258, 0.673
0.621, 0.683
0.510, 0.118
-0.016, -0.072
-0.747, -0.256
-0.560, -0.451
-0.309, -0.167
0.048, -0.100
-0.256, -0.044
0.548, 0.049
0.910, 0.368
0.588, 0.297
0.544, 0.332
0.610, 0.226
0.847, 0.567
1.194, 0.868
0.896, 0.815
1.096, 0.544
0.840, 0.434
1.102, -0.048
0.410, -0.977
-0.528, -1.392
-0.269, -1.178
0.667, -0.120
1.109, 0.120
0.931, 0.105
0.690, 0.005
1.213, 0.197
1.007, -0.163
0.823, -0.269
0.596, -0.107
0.617, 0.002
0.555, -0.241
0.622, -0.236
1.082, -0.327
0.649, -0.469
1.078, -0.303
0.934, -0.091
0.691, -0.177
1.271, 0.006
0.870, -0.203
1.200, 0.217
1.134, -0.089
1.050, 0.187
1.039, 0.473
1.143, 0.814
0.951, 0.479
0.780, 0.213
0.714, 0.114
0.805, -0.154
0.510, -0.070
0.923, -0.065
0.791, 0.175
0.981, -0.058
0.943, 0.061
1.124, 0.253
0.470, -0.388
0.498, -0.163
0.152, -0.276
0.040, -0.708
-0.125, -0.243
0.305, -0.264
-0.404, -0.254
-0.244, -0.572
-0.561, -0.546
-0.207, -0.377
-0.377, -1.195
-0.031, -0.704
-0.370, -1.029
-0.606, -0.685
-0.648, -0.667
-0.457, -0.834
-0.305, -0.470
-0.356, -0.696
-0.597, -0.892
-0.466, -0.853
-0.640, -0.878
-0.488, -0.720
-0.039, -0.478
0.021, -0.292
0.026, -0.257
-0.225, -0.415
-0.489, -0.444
-0.523, -0.842
-0.589, -0.772
-0.852, -0.761
-0.758, -0.812
-0.681, -0.722
-0.683, -1.303
-0.086, -0.772
-0.602, -1.061
-0.596, -0.840
-0.691, -0.607
-1.103, -1.251
-0.486, -0.487
-0.090, -0.509
-1.288, -1.024
-1.250, -1.382
-1.304, -1.063
-0.107, -0.637
0.356, -0.133
0.641, -0.058
0.972, 0.181
0.475, 0.625
0.323, 0.039
0.968, 0.905
0.731, 0.609
0.932, 0.823
0.422, 0.428
0.496, 0.271
0.705, 0.498
0.283, 0.286
0.531, 0.454
0.369, 0.291
-0.023, -0.135
0.671, 0.256
0.575, 0.485
0.745, 0.154
1.044, 0.304
0.875, 0.365
0.930, 0.204
1.139, 0.401
0.820, 0.500
1.083, 1.152
1.290, 0.646
0.772, 0.810
0.856, 0.628
1.364, 0.549
1.229, 0.427
1.395, 0.994
0.859, 0.096
0.713, 0.078
0.867, 0.731
0.922, 0.739
0.191, 0.200
0.046, 0.205
0.447, 0.344
0.576, 0.376
0.344, -0.022
0.009, -0.414
0.335, -0.164
0.180, 0.415
0.335, 0.506
0.439, 0.452
0.733, 0.797
0.852, 0.626
0.684, 0.140
0.370, 0.156
0.638, 0.127
-0.501, -0.110
-0.007, 0.014
-0.209, -0.040
-0.282, -0.228
0.012, 0.371
-0.182, 0.175
0.061, 0.276
-0.032, 0.421
0.190, 0.763
0.287, 0.736
0.719, 0.684
0.907, 1.105
1.038, 1.052
0.496, 0.446
0.029, 0.443
-0.024, 0.021
0.363, 0.265
0.399, 0.722
0.963, 1.011
0.930, 1.123
0.350, 0.468
0.563, 0.603
1.036, 0.644
0.528, -0.142
0.290, 0.110
0.945, 0.126
1.446, 0.879
0.975, 0.513
0.838, 0.528
1.231, 0.910
1.219, 0.967
1.470, 1.094
1.179, 0.776
1.257, 1.037
1.161, 0.428
1.073, 0.591
1.093, 0.232
1.181, 0.317
0.690, 0.219
0.944, 0.622
0.901, 0.213
1.292, 0.921
0.847, 0.627
0.942, 0.766
1.226, 0.715
1.082, 0.867
0.434, 0.199
0.540, 0.083
0.960, 0.462
1.269, 0.471
1.124, 0.538
1.020, 0.523
1.759, 0.802
1.814, 1.301
1.519, 0.467
0.955, 0.483
1.144, 0.938
1.108, 1.154
0.904, 0.816
1.529, 0.566
1.247, 0.196
1.971, 0.740
1.484, 0.444
1.506, 0.698
1.109, 0.562
1.629, 0.474
1.544, 0.632
1.828, 0.846
0.985, 0.161
0.641, -0.255
0.542, 0.564
0.486, 0.379
0.761, 0.139
0.067, -0.326
0.445, 0.507
0.318, -0.089
0.375, 0.161
0.892, 0.422
0.447, 0.811
0.848, 0.927
0.781, 0.782
0.394, 1.109
0.058, 0.847
-0.454, 0.016
0.148, -0.200
0.033, -0.016
0.816, 0.625
0.739, 0.621
-0.040, -0.366
-0.381, -0.426
-0.045, -0.346
0.073, -0.197
-0.614, -0.579
-0.170, 0.125
0.378, 0.297
-0.304, 0.306
-0.230, -0.148
0.568, -0.050
0.392, 0.138
0.342, -0.067
-0.036, -0.015
0.374, 0.577
0.143, 0.962
0.408, 0.502
-0.013, 0.013
-0.212, 0.350
0.141, 0.949
-0.519, 0.096
0.345, 0.936
0.526, 0.268
0.637, 0.873
0.112, 0.201
-0.298, 0.435
-0.140, 0.649
0.103, 0.688
0.234, 0.810
0.739, 1.382
0.678, 0.770
0.157, 0.460
0.462, 0.605
-0.465, -0.334
-0.186, 0.571
-0.285, 0.529
-0.066, 0.619
-0.827, -0.108
0.056, 0.479
0.275, 0.806
0.308, 0.792
0.191, 0.867
-0.204, 0.670
0.147, 0.298
-0.401, -0.145
-0.231, -0.002
-0.598, 0.177
-0.285, 0.086
0.003, 0.256
0.386, 0.578
-0.139, 0.213
-0.236, 0.228
-0.212, 0.076
-0.509, 0.101
-0.526, 0.268
-0.257, -0.110
-1.170, 0.061
-0.284, 0.142
0.151, 0.544
-0.335, 0.652
-0.370, 0.263
-0.270, 0.293
-0.213, 0.337
-0.449, 0.476
-0.400, 0.702
-0.238, 1.104
0.012, 0.822
-0.394, 1.010
-0.301, 0.713
-0.160, 0.373
-0.408, 0.453
-0.520, -0.024
0.024, 0.003
-0.536, -0.211
0.006, 0.589
-0.454, 0.004
0.435, 0.741
0.502, 0.877
-0.181, -0.072
0.056, 0.098
-0.289, -0.226
0.146, 0.583
0.357, 0.503
-0.479, 0.150
-0.321, 0.003
0.028, 0.317
-0.371, 0.031
-0.071, -0.041
-0.021, 0.435
-0.537, -0.567
-0.345, -0.377
-0.401, 0.723
-0.380, 0.042
-0.395, 0.740
-0.146, 0.476
-0.256, 0.323
-0.587, -0.125
-0.470, 0.445
0.227, 0.136
-0.469, -0.067
-1.086, -0.071
-0.972, 0.048
-1.264, 0.013
-0.606, 0.097
-0.344, 0.106
-0.604, 0.357
-0.966, -0.074
-0.865, 0.022
-0.931, -0.259
-0.944, -0.537
-0.839, 0.013
-0.602, 0.232
-0.404, 0.490
-0.420, 1.177
-0.783, 0.363
-0.902, 0.417
-0.868, 0.393
-0.299, 0.807
-0.326, 0.845
0.095, 1.130
0.177, 1.558
0.570, 1.476
0.518, 1.428
0.426, 1.172
0.258, 1.676
0.240, 1.914
0.047, 1.643
0.207, 1.377
0.249, 1.483
-0.512, 1.040
-0.089, 1.361
-0.314, 1.115
-1.119, 0.647
-1.123, 0.485
-1.299, 0.304
-1.575, -0.093
-1.438, -0.061
-1.393, -0.243
-1.173, -0.008
-0.930, 0.662
-1.092, 0.308
-0.737, 0.622
-0.324, 1.124
-0.389, 1.173
-0.618, 1.025
-0.313, 1.302
-0.616, 1.040
-0.842, 0.447
-1.017, 0.412
-1.066, -0.116
-1.285, -0.146
-0.334, 1.134
-0.302, 0.925
-0.287, 1.110
-1.247, 0.251
-0.505, 0.769
-0.899, 0.263
-0.758, 0.953
-0.486, 1.195
-1.231, -0.002
-0.973, -0.002
-1.409, -0.130
-0.640, 0.079
-1.031, -0.129
-0.556, 0.244
-0.657, 0.078
-1.017, -0.011
-0.640, 0.631
-1.038, 0.181
-0.691, 0.505
-0.325, 1.001
-1.228, -0.003
-0.874, 0.199
-1.258, 0.282
-1.252, -0.150
-1.099, 0.011
-0.835, 0.046
-0.666, 0.585
-0.493, 0.508
-0.420, 0.745
-1.007, 0.377
-0.872, 0.650
-0.945, -0.043
-0.655, 0.449
-1.007, 0.390
-1.335, 0.350
-1.632, 0.238
-1.964, -0.261
-1.526, 0.057
-1.570, -0.329
-1.320, 0.170
-1.130, 0.665
-1.416, 0.307
-1.181, 0.380
-1.059, 0.534
-1.165, 0.314
-0.958, 0.845
-1.044, 0.582
-1.359, 0.493
-1.048, -0.091
-1.081, 0.316
-1.310, -0.066
-0.845, -0.102
-1.005, -0.118
-1.168, -0.025
-0.996, 0.220
-0.431, 0.527
-0.301, 0.523
-0.696, 0.372
-0.924, 0.190
-0.856, -0.254
-1.117, 0.063
-1.087, 0.336
-1.473, -0.138
-1.219, -0.303
-1.418, -0.186
-1.376, -0.231
-1.390, -0.090
-0.993, 0.309
-0.837, 0.215
-1.008, -0.745
-1.167, -0.445
-1.146, -0.219
-0.848, 0.387
-1.094, 0.025
-0.531, 0.500
-0.654, -0.274
-0.823, -0.160
-1.046, -0.015
-1.257, -0.268
-1.190, -0.323
-0.753, 0.375
-0.772, 0.333
-0.900, 0.476
-0.906, 0.077
-0.656, 0.645
-0.985, 0.574
-1.644, 0.133
-1.477, 0.150
-1.460, -0.124
-1.800, -0.184
-1.369, -0.086
-1.338, 0.457
-0.622, 0.603
-1.434, 0.105
-0.979, 0.545
-0.738, 0.436
-0.444, 0.400
-0.639, 0.601
-0.499, 0.394
-0.212, 0.686
-0.954, 0.273
-1.004, 0.188
-0.565, 0.687
-0.591, 0.599
-0.525, 0.407
-0.676, 0.347
-0.564, 0.528
-0.363, 0.239
-0.409, 0.704
-0.329, 0.763
-0.462, 0.336
-0.927, 0.192
-1.099, -0.093
-0.770, 0.046
-0.609, 0.024
-0.318, 0.301
-0.379, 0.137
-0.317, -0.103
-0.427, 0.137
-0.630, 0.010
-0.329, 0.245
-0.324, 0.160
-0.770, -0.998
-0.677, -0.590
-0.770, -0.674
-0.715, -0.536
-0.942, -0.781
-0.911, -0.444
-1.013, -0.569
-0.780, -0.547
-0.726, -0.484
-0.896, -0.481
-0.718, -0.788
-0.409, -0.287
-0.676, -0.351
-1.182, -0.462
-0.761, -0.189
-0.879, -0.303
-0.517, 0.150
-0.667, -0.295
-1.325, -0.746
-1.088, -0.619
-1.106, -0.217
-0.710, -0.207
-1.374, -0.696
-0.912, -0.094
-0.996, -0.018
-1.082, -0.293
-0.138, 0.023
-0.915, -0.412
-1.078, -0.239
-1.588, -0.278
-0.973, 0.183
-1.285, -0.350
-0.907, 0.034
-0.939, -0.096
-1.243, -0.104
-1.271, -0.580
-0.893, -0.241
-1.192, 0.045
-0.486, 0.638
-0.752, 0.276
-1.137, 0.148
-0.878, -0.109
-0.559, 0.309
-1.062, 0.248
-1.469, -0.328
-1.050, 0.053
-0.525, 0.512
-1.028, 0.221
-0.725, 0.440
-0.684, 0.554
-0.595, 0.249
-0.236, 0.645
-0.060, 1.042
-0.613, 0.433
-0.578, 0.535
-0.661, 0.260
-0.414, 0.116
-0.513, 0.292
-0.574, 0.140
-0.566, 0.225
-0.735, 0.193
-1.085, -0.314
-0.996, -0.064
-0.150, 1.056
-0.769, 0.444
-1.371, -0.390
-1.174, -0.062
-0.954, 0.167
-0.492, 0.065
-1.109, -0.289
-0.818, 0.108
-1.141, -0.222
-0.824, 0.016
-1.199, 0.182
-1.119, -0.076
-0.970, -0.127
-0.644, -0.189
-0.417, 0.381
-0.706, 0.471
-0.882, 0.338
-1.447, -0.311
-1.068, -0.089
-1.582, -0.486
-0.452, 0.149
-0.368, 0.693
-0.300, 0.621
-0.401, 0.651
0.020, 0.543
-0.587, -0.370
0.127, 0.149
-0.486, 0.122
-1.183, -0.413
-1.180, -0.193
-0.978, -0.127
-1.166, 0.149
-1.268, -0.036
-1.215, 0.548
-0.975, 0.666
-0.954, 0.390
-0.276, 1.293
-0.332, 1.028
-0.185, 1.415
-0.648, 0.600
0.167, 1.320
0.125, 0.959
0.509, 0.793
0.209, 1.207
-0.130, 1.123
-0.723, 0.871
-0.686, 0.745
-0.577, 0.769
-0.144, 1.080
-0.008, 1.262
0.113, 1.434
0.014, 1.251
0.521, 1.170
0.140, 1.533
0.053, 1.556
-0.390, 0.898
-0.453, 1.170
-0.063, 0.996
0.318, 1.423
-0.193, 0.958
-0.755, 0.704
-0.525, 0.562
-0.152, 1.106
-1.482, -0.239
-0.490, 0.700
-0.845, 0.404
-0.647, 1.027
-0.461, 0.944
-0.629, 0.472
-0.270, 0.316
-0.555, 0.203
-0.483, 0.622
-0.777, 0.443
-1.266, 0.521
-1.273, -0.304
-1.292, 0.233
-1.530, 0.080
-0.796, 0.704
-1.175, 0.624
-1.031, 0.848
-1.156, 0.626
-1.176, 0.058
-1.466, 0.350
-1.491, 0.192
-1.371, 0.052
-0.896, 0.694
-1.387, 0.165
-1.218, 0.373
-1.453, 0.291
-1.254, 0.412
-0.536, 0.927
-0.972, 0.630
-1.482, 0.340
-0.983, 0.830
-1.628, -0.103
-1.560, 0.035
-1.983, -0.331
-1.218, 0.352
-0.921, 0.486
-1.077, 0.163
-0.995, -0.361
-1.107, 0.524
-1.181, 0.323
-1.077, 0.759
-0.883, 0.587
-1.346, -0.038
-1.182, -0.134
-1.221, 0.325
-1.430, 0.209
-1.040, 0.164
-0.870, 0.532
-1.305, -0.200
-1.463, -0.254
-0.836, 0.134
-1.184, 0.025
-0.252, 0.986
-0.212, 0.759
-0.008, 0.937
0.084, 0.636
-0.150, 0.418
-0.444, 0.039
-1.016, -0.110
-1.178, -0.152
-1.169, 0.014
-0.833, -0.303
-0.850, -0.751
-1.023, -0.802
-1.106, -0.418
-0.929, -0.303
-1.356, -0.571
-1.301, -0.348
-1.419, -0.360
-1.916, -0.620
-1.417, -0.021
-1.166, 0.062
-1.058, -0.211
-1.459, -0.418
-1.167, -0.267
-1.104, -0.312
-0.837, -0.156
-0.786, 0.182
-1.330, -0.448
-1.176, -0.619
-0.999, -0.216
-1.220, -0.225
-0.888, 0.157
-0.550, 0.699
-0.618, -0.064
-1.071, 0.319
-1.163, -0.335
-1.805, -0.703
-1.276, -0.229
-0.928, 0.323
-0.636, 0.592
-0.785, 0.209
-0.295, 0.636
-0.520, 0.645
-1.311, -0.045
-1.643, -0.074
-0.848, 0.625
-1.249, 0.233
-1.696, -0.087
-1.327, -0.032
-0.974, 0.834
-1.232, 0.227
-0.553, 0.892
-0.451, 1.228
-0.009, 1.602
-0.255, 1.460
-0.555, 1.195
-0.784, 1.058
-0.524, 1.151
0.094, 1.147
-0.580, 1.022
-0.389, 1.396
-0.286, 1.115
-1.220, 0.493
-1.400, 0.425
-0.584, 0.393
-0.312, 0.295
0.078, 0.495
-0.354, 0.410
-0.865, 0.124
-0.281, 0.153
-0.582, 0.375
-0.510, 0.799
-0.379, 0.604
-1.248, -0.123
-1.911, -0.506
-1.107, -0.068
-0.989, -0.085
-0.805, -0.246
-1.387, -0.340
-1.377, -0.264
-1.273, 0.158
-0.823, 0.543
-1.494, -0.256
-1.494, -0.119
-1.132, -0.476
-1.174, -0.085
-0.885, -0.222
-1.551, -0.217
-1.046, -0.263
-1.207, -0.143
-1.311, 0.084
-1.232, 0.001
-1.287, -0.073
-1.177, 0.200
-0.751, 0.056
-0.678, 0.160
0.388, 0.902
-0.352, -0.136
0.368, 0.825
-1.227, -0.224
-0.934, -0.048
-0.691, 0.326
-0.070, 0.693
0.026, 0.599
-0.505, 0.328
-0.102, 0.491
0.619, 0.457
0.419, 0.313
0.218, 0.116
-0.008, -0.232
-0.107, 0.200
-0.485, -0.141
-0.826, -0.183
-0.877, 0.097
-1.209, 0.220
-1.257, 0.173
-0.636, 0.075
-0.731, 0.475
-1.190, 0.099
-0.870, 0.212
-0.835, 0.029
-0.351, 0.599
-0.761, 0.154
-0.748, 0.229
-0.646, -0.109
-1.010, -0.263
-0.756, 0.010
-0.189, 0.964
-0.988, 0.160
-1.548, -0.190
-1.277, -0.036
-0.727, 0.922
-0.742, 0.513
-0.448, 0.545
-0.439, 0.644
-0.667, 0.669
-1.153, 0.262
-0.655, 0.708
-0.703, 0.901
-0.958, 0.642
-1.296, 0.107
-1.506, -0.027
-1.318, 0.231
-0.933, -0.182
-0.607, 0.702
-0.727, 0.612
-1.023, 0.424
-0.917, 0.481
-1.033, 0.069
-0.845, 0.580
-0.995, 0.354
-1.139, 0.605
-1.264, 0.354
-1.165, 0.679
-1.736, -0.266
-1.308, 0.532
-0.935, 0.491
-1.015, 0.762
-1.266, 0.493
-1.526, -0.311
-1.348, 0.168
-1.321, 0.027
-0.222, 0.489
-0.554, 0.449
-0.646, 0.372
-1.178, -0.186
-1.122, -0.126
-1.155, -0.153
-1.029, -0.611
-1.491, -0.681
-1.378, -0.512
-0.946, -0.063
-0.711, 0.019
-1.418, 0.207
-1.524, -0.142
-1.931, -0.316
-1.049, 0.200
-1.069, 0.185
-1.091, 0.261
-0.829, 0.437
-1.077, -0.230
-1.010, 0.168
-0.822, 0.177
-0.764, 0.173
-0.712, 0.169
-0.499, 0.262
-0.400, 0.442
-0.206, 1.066
-0.219, 0.686
-0.321, 0.373
-0.165, 0.705
-0.503, 0.166
-0.570, 0.693
-0.121, 0.585
-0.754, 0.070
-0.366, 0.601
-0.585, 0.177
-0.875, -0.241
-1.120, -0.238
-1.066, -0.120
-1.208, -0.302
-0.733, 0.119
-0.413, 0.092
-0.793, -0.374
-0.721, 0.087
-1.442, -0.285
-0.853, 0.428
-0.665, 0.186
-0.346, 0.609
-0.345, 0.533
0.059, 0.644
-0.779, 0.154
-1.059, -0.081
-0.987, 0.324
-0.885, 0.289
-0.352, 0.427
-0.198, 0.597
-0.176, 0.562
-0.446, 0.226
-0.183, 0.826
-0.067, 1.014
-0.055, 1.146
-0.001, 1.225
0.286, 1.095
-0.194, 0.740
-0.291, 0.957
-0.565, 0.822
-0.331, 0.491
-0.846, 0.331
-0.581, 0.510
-0.909, 0.439
-1.314, 0.347
-0.137, 1.084
-0.019, 0.627
-0.292, 0.578
-0.960, 0.018
-0.489, 0.417
-0.586, 0.569
-1.019, 0.231
-1.076, 0.290
-1.149, 0.394
-1.204, -0.262
-1.432, 0.128
-1.496, -0.337
-0.789, 0.259
-0.145, 1.151
-0.597, 0.096
0.143, 1.303
0.082, 0.833
0.048, 0.606
0.123, 0.897
-0.562, 0.388
-0.709, -0.140
-0.665, 0.227
-0.594, 0.514
-0.282, 0.604
-0.838, 0.094
-1.028, -0.002
-1.009, -0.547
-0.860, -0.094
-0.669, 0.419
-0.788, 0.265
-0.936, -0.052
-0.333, 0.361
-0.651, 0.036
-0.343, 0.321
-0.732, -0.042
-0.677, 0.233
-1.017, -0.301
-1.176, -0.191
-0.560, 0.110
-0.578, 0.161
-0.210, 0.322
-0.771, 0.353
-0.114, 0.721
-0.125, 0.697
-0.122, 1.030
0.186, 0.744
0.282, 0.842
0.033, 0.586
-0.429, 0.252
-0.713, 0.087
-0.754, -0.368
-0.421, 0.064
-0.742, -0.390
-0.914, -1.049
-1.140, -0.599
-0.601, 0.229
-0.569, 0.288
-1.520, -0.376
-0.850, -0.108
-0.663, 0.361
-0.904, -0.152
-1.305, -0.561
-0.742, -0.186
-1.210, -0.120
-1.222, -0.198
-1.297, -0.415
-0.723, 0.301
-1.611, -0.437
-0.943, -0.136
-1.198, -0.250
-1.038, -0.469
-1.207, -0.474
-1.133, -0.501
-0.866, -0.450
-0.951, -0.671
-1.422, -0.911
-1.226, -0.813
-0.883, -0.897
-0.576, -0.738
-1.532, -0.910
-1.175, -0.295
-1.297, -0.594
-1.565, -0.932
-1.068, -0.925
-0.757, -0.637
-0.753, -0.480
-0.543, -0.233
-0.539, -0.518
-0.782, -1.135
-0.677, -1.336
-0.715, -1.077
-1.057, -1.279
-1.375, -1.647
-1.254, -1.349
-0.712, -0.910
-1.111, -1.211
-1.158, -1.016
-1.261, -1.272
-1.059, -1.451
-0.794, -0.755
-1.483, -0.944
-1.168, -1.116
-0.477, -0.871
-0.721, -0.538
-0.143, 0.074
-1.165, -0.793
-0.260, -0.266
-0.544, -0.259
-1.100, -0.916
-0.713, -0.777
-0.521, -0.374
-0.530, -0.629
-0.436, -0.444
-0.366, -0.665
-0.483, -0.186
-0.469, -0.084
-0.272, -0.186
-0.427, -0.823
-0.522, -0.734
0.168, -0.164
-0.449, -0.329
0.060, -0.322
0.370, 0.358
-0.217, 0.149
-0.420, -0.262
-0.911, -0.415
-0.655, -0.110
-0.603, -0.473
-0.711, -0.572
-0.533, -0.498
-0.535, -0.196
-0.478, -0.288
0.012, 0.173
0.125, 0.251
-0.037, -0.034
-0.407, -0.404
-0.460, -0.400
-0.051, 0.218
0.159, 0.442
-0.302, -0.020
-0.615, -0.829
-0.478, -0.480
-0.309, -0.004
0.090, 0.307
-0.002, 0.295
-0.254, -0.393
-0.477, -0.004
-0.648, -0.280
-1.063, -0.709
-0.463, -0.623
-0.474, -0.506
-0.917, -0.714
-0.754, -0.786
-0.442, -0.925
-0.860, -0.841
-0.438, -0.568
-0.311, -0.233
-0.278, -0.047
-0.446, -0.426
-0.097, 0.108
0.264, 0.930
0.340, 0.610
0.156, 0.468
-0.117, 0.432
0.538, 0.422
0.379, 0.451
0.037, 0.407
0.205, 0.711
0.220, 0.871
-0.089, 0.241
0.428, 1.116
-0.331, 0.244
0.289, 0.798
-0.351, 0.344
-0.078, 0.357
-0.861, -0.059
-0.473, 0.348
-0.829, -0.290
0.542, 0.490
-0.126, -0.036
0.122, 0.081
-0.664, -0.366
-0.857, -0.495
-0.162, 0.111
-0.105, -0.132
-0.096, 0.607
-0.312, 0.503
-0.511, -0.028
-0.982, -1.069
-0.489, -0.786
-0.865, -1.276
-0.763, -0.687
-1.192, -1.643
-0.995, -0.935
-0.501, -0.801
-0.662, -0.720
-0.982, -1.113
-0.824, -1.199
-0.327, -0.951
-1.124, -1.320
-0.075, -0.973
0.003, -1.620
-0.334, -1.624
-0.362, -1.091
-0.205, -0.845
0.007, -0.897
0.368, -0.451
0.505, 0.261
-0.105, -0.017
0.360, 0.205
0.555, 0.293
0.759, 0.562
1.063, 0.579
0.724, 0.035
0.291, 0.063
0.716, 0.308
0.783, -0.023
0.939, 0.706
0.048, -0.175
0.246, 0.097
0.221, -0.211
-0.135, -0.440
0.482, 0.332
-0.080, -0.128
-0.319, -0.242
-0.793, -0.254
-1.052, -0.821
-0.416, -0.696
0.087, -0.296
0.357, 0.115
-0.067, -0.124
0.293, 0.048
0.307, -0.449
0.354, 0.043
0.075, -0.597
0.021, -0.470
-0.093, -0.192
-0.189, -0.878
0.176, -0.662
-0.207, -0.593
0.243, 0.051
0.414, -0.404
-0.180, -0.776
0.095, -0.306
0.348, 0.169
0.260, -0.540
0.566, -0.074
0.480, 0.364
0.311, 0.302
-0.348, -0.358
-0.287, -0.487
-0.230, -0.305
-0.332, -0.123
-0.245, -0.114
0.106, -0.042
-0.060, -0.031
-0.341, -0.248
0.215, -0.104
-0.045, -0.139
-0.418, 0.182
0.003, 0.657
-0.202, 0.136
-0.292, 0.182
-0.673, 0.117
-0.390, 0.142
-0.233, -0.390
-0.274, -0.615
-0.059, 0.033
-0.255, -0.307
-0.480, -0.397
-0.422, -0.360
-0.183, -0.197
0.039, -0.389
0.177, -0.261
0.614, 0.207
0.239, 0.117
0.030, -0.216
0.372, 0.624
-0.621, -0.531
0.204, 0.172
0.663, 0.208
0.278, 0.030
0.126, 0.416
-0.014, -0.187
-0.168, 0.194
-0.087, -0.010
-0.189, -0.441
-0.148, -0.419
-0.086, -0.499
-0.510, -0.551
-0.326, -0.587
-0.516, -0.651
-0.448, -0.324
-0.662, -0.764
0.010, -0.220
-0.080, -0.356
0.239, -0.267
0.353, 0.233
0.579, -0.106
-0.202, -0.492
0.207, 0.335
0.310, 0.258
0.259, 0.291
-0.061, -0.073
