projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
-0.555, 0.253
-0.164, 0.319
-0.637, 0.466
-0.400, 0.386
-0.092, 0.664
-0.314, 0.609
-0.081, 0.374
0.499, -0.448
0.460, -0.057
0.254, -0.003
0.152, 0.201
-0.101, 0.732
0.182, 0.211
0.012, -0.014
-0.190, 0.240
0.178, 0.671
0.175, 0.379
0.445, 0.416
0.679, -0.168
0.711, 0.174
0.126, 0.489
0.425, 0.059
-0.228, 0.774
0.145, 0.344
0.058, 0.390
0.239, 0.815
-0.216, 0.730
0.279, 0.180
0.313, 0.580
0.231, 0.192
0.402, 0.766
0.135, 0.732
0.401, 0.290
0.074, -0.022
0.230, 0.084
0.677, -0.132
0.167, 0.063
0.190, -0.013
0.356, 0.311
0.250, 0.141
0.225, 0.199
-0.202, 0.298
0.020, 0.487
-0.024, 0.292
0.420, -0.053
-0.034, 0.295
-0.080, 0.370
0.390, 0.187
0.411, 0.390
0.376, 0.248
0.710, 0.063
0.899, -0.012
0.323, -0.026
0.805, 0.307
0.644, 0.219
0.912, -0.086
0.353, 0.371
0.116, 0.670
0.426, 0.230
-0.276, 0.797
0.095, 0.565
0.303, 0.727
0.516, 0.683
0.484, 0.473
0.846, 0.247
0.611, 0.110
0.837, 0.112
0.644, 0.020
0.539, 0.096
0.526, 0.154
0.815, 0.183
0.593, -0.077
0.741, 0.365
0.588, 0.284
0.617, 0.385
0.354, 0.558
0.612, 0.598
0.237, 0.284
0.573, 0.565
0.471, 0.304
-0.031, 0.040
0.424, 0.374
0.718, -0.236
0.859, -0.033
0.665, 0.084
0.681, -0.156
0.749, -0.228
-0.010, 0.214
-0.085, 0.517
0.220, 0.792
-0.036, 0.665
-0.007, 0.305
0.464, -0.236
0.708, 0.319
0.366, 0.022
0.368, -0.045
0.510, -0.016
0.398, 0.177
0.317, 0.132
0.569, 0.076
0.028, 0.061
0.501, 0.040
0.713, 0.171
0.629, -0.159
0.865, -0.175
0.708, 0.082
0.713, -0.315
1.129, -0.114
1.004, 0.071
0.810, 0.231
0.778, 0.137
0.670, 0.168
0.009, 0.611
-0.144, 0.530
-0.209, 0.890
-0.098, 0.622
0.314, 0.480
0.290, 0.359
0.025, 0.285
-0.178, 0.864
0.170, 0.358
0.463, 0.565
0.508, 0.110
0.724, 0.414
0.352, 0.242
0.633, 0.328
0.822, 0.170
0.363, 0.287
0.447, 0.645
0.513, -0.045
0.635, 0.287
0.726, -0.192
0.534, 0.235
0.474, 0.278
0.236, 0.252
0.651, 0.219
0.268, 0.110
0.427, 0.148
0.449, 0.141
0.902, 0.080
0.862, 0.376
1.316, 0.052
0.412, 0.275
0.284, 0.388
0.539, 0.545
0.045, 0.841
0.023, 0.807
-0.055, 0.965
0.470, 1.022
-0.121, 1.258
-0.133, 0.704
-0.105, 0.797
0.390, 0.761
0.318, 0.499
0.854, -0.184
0.537, -0.015
0.930, -0.258
0.412, -0.335
0.672, -1.189
0.457, -1.057
0.173, -1.071
0.777, -0.839
0.881, -0.692
1.038, -0.785
0.955, -0.618
1.066, -0.049
0.970, -0.688
0.908, -0.639
0.883, -0.603
0.540, -0.253
1.101, -0.539
0.986, -0.278
1.296, -0.595
1.039, -0.648
0.859, -0.060
0.644, -0.307
1.273, -0.334
1.148, -0.115
0.830, -0.289
0.871, 0.009
0.737, -0.324
0.833, -0.266
1.014, -0.236
1.143, -0.287
0.727, -0.208
1.181, -0.466
1.067, 0.043
0.720, -0.130
1.213, -0.631
0.943, -0.393
1.160, -0.485
1.100, -0.761
1.413, -0.909
0.620, -0.363
0.786, 0.098
0.973, -0.607
1.025, -0.220
0.845, -0.817
1.127, -0.634
0.901, -0.359
0.420, -0.197
0.691, -0.466
0.828, -0.674
0.331, -0.482
0.300, 0.274
0.475, 0.090
0.685, 0.208
0.698, 0.797
0.266, 0.703
0.122, 0.760
0.981, 0.413
0.190, 0.652
0.186, 0.197
0.541, -0.138
0.506, -0.374
0.252, -0.116
0.442, -0.403
0.576, -0.619
0.316, -0.637
0.393, -0.634
0.547, -1.163
0.674, -0.831
0.359, -1.036
0.892, -0.575
0.694, -0.818
1.274, -1.413
0.863, -0.766
0.957, -0.830
1.122, -0.590
0.719, -0.989
0.747, -0.803
0.731, -0.483
0.361, -0.633
0.551, -0.525
0.551, -0.388
0.394, -0.273
0.515, -0.097
0.318, -0.388
0.413, -0.130
0.296, -0.189
0.450, -0.301
0.698, -0.308
1.081, -0.407
0.543, -0.260
0.805, -0.269
1.056, -0.824
1.237, -0.982
0.751, -0.504
0.864, -1.088
0.142, -1.223
0.170, -1.079
0.486, -0.907
0.791, -1.490
-0.098, -0.794
0.239, -0.776
-0.083, -0.479
0.209, -0.956
0.695, -0.606
0.474, -0.913
0.600, -1.121
0.679, -0.684
0.471, -0.985
0.527, -0.935
0.549, -0.330
0.435, -0.510
0.106, -0.075
0.410, -0.656
0.250, -0.057
-0.195, 0.142
0.131, -0.168
0.090, -0.499
0.304, -0.494
0.531, -0.202
0.999, -0.624
1.192, -0.520
1.125, -0.911
1.230, -0.385
1.004, -1.050
1.518, -0.673
1.203, -0.821
1.271, -0.996
0.618, -0.164
0.994, -1.438
1.362, -1.375
1.524, -1.146
0.983, -0.660
0.758, -0.396
0.637, -0.187
1.060, -0.380
0.840, 0.040
0.765, -0.352
0.423, -0.316
0.644, -0.546
0.871, -0.725
0.730, -0.623
0.227, -0.606
0.060, -0.710
0.693, -1.205
0.484, -0.705
0.317, -0.561
0.764, -1.037
0.196, -0.805
0.366, -1.104
0.434, -1.173
0.640, -1.327
0.422, -1.207
0.451, -1.121
0.614, -1.385
-0.043, -0.825
0.033, -0.856
-0.101, -0.820
0.270, -0.709
0.225, -0.671
0.501, -0.836
0.279, -0.566
-0.205, -0.585
0.317, -0.682
0.010, -0.475
0.467, -0.619
0.058, -0.488
0.461, -0.626
0.057, -0.450
0.385, -0.086
0.334, -0.310
0.400, -0.632
0.554, -0.322
0.331, -0.272
0.713, -1.007
0.794, -0.563
0.431, -0.528
0.205, -0.417
0.689, -0.410
1.128, -0.550
0.468, 0.150
0.445, -0.015
-0.238, -0.174
0.277, -0.265
0.261, 0.192
0.106, 0.237
0.180, -0.167
-0.154, -0.021
-0.333, 0.167
-0.221, -0.004
-0.194, -0.485
-0.521, -0.203
0.072, -0.370
0.155, -0.653
0.269, -0.695
0.089, -0.579
0.029, -0.539
-0.089, -0.729
0.417, -1.008
0.279, -0.866
0.065, -0.556
0.257, -0.708
0.307, -0.207
0.355, -0.198
1.093, -0.374
0.561, -0.006
0.098, 0.286
-0.014, -0.066
-0.117, -0.203
-0.172, 0.102
-0.150, -0.243
0.183, -0.379
0.065, -0.760
0.679, -0.687
0.354, -0.894
0.353, -0.496
0.310, -0.166
-0.004, -0.526
-0.022, -0.220
0.232, -0.312
0.246, -0.098
0.535, -0.201
0.554, -0.465
0.646, -0.072
0.469, -0.012
0.562, -0.509
-0.094, 0.012
-0.008, -0.059
0.432, -0.200
0.191, -0.146
0.046, -0.288
0.149, -0.509
0.454, -1.092
0.079, -0.789
-0.176, -0.399
-0.289, -0.236
0.201, -0.606
-0.041, -1.122
0.219, -0.923
-0.106, -0.312
0.344, -0.561
0.509, -0.185
0.366, -0.601
0.110, -1.086
0.005, -1.143
0.298, -0.979
0.130, -0.759
-0.177, -0.691
-0.626, -0.751
-0.524, -0.735
-0.262, -0.540
-0.301, -0.353
0.013, -0.277
-0.438, -0.409
0.017, -0.700
0.035, -0.644
-0.327, -0.067
0.321, -0.094
0.245, -0.059
-0.016, 0.208
-0.200, 0.242
-0.294, 0.102
-0.278, 0.855
-0.448, 0.559
-0.405, 0.302
-0.058, 0.381
-0.203, 0.391
0.513, -0.088
0.041, 0.572
-0.019, 0.603
0.302, 0.544
-0.310, 0.004
-0.383, 0.546
-0.264, 0.817
-0.225, 0.105
-0.206, 0.481
0.101, 0.049
-0.215, 0.470
-0.097, 0.309
-0.212, -0.141
-0.161, -0.343
-0.067, -0.176
0.244, -0.614
-0.154, 0.088
0.077, 0.026
-0.005, -0.158
-0.093, -0.022
0.332, -0.351
0.095, -0.486
0.355, -0.703
0.247, -0.862
0.616, -0.591
0.594, -0.932
0.521, -1.471
0.763, -1.337
0.242, -0.608
-0.383, -0.292
0.117, -0.480
-0.178, -0.534
-0.381, -0.336
-0.225, -0.172
-0.611, -0.539
-0.711, -0.045
-0.297, 0.288
-0.227, -0.027
0.176, -1.060
0.414, -1.271
0.342, -1.093
0.190, -1.526
0.195, -1.015
-0.111, -1.124
-0.038, -0.458
-0.315, -0.099
-0.295, -0.230
-0.725, -0.357
-0.248, -0.097
-0.085, -0.354
-0.230, -0.496
-0.014, -0.493
0.065, -0.582
-0.261, -0.627
-0.081, -0.264
-0.275, -0.430
-0.297, -0.631
0.730, -1.139
0.312, -0.507
0.366, -0.452
-0.406, 0.005
-0.342, -0.039
-0.034, -0.309
-0.470, -0.318
-0.223, -0.567
-0.184, -0.224
-0.099, 0.008
-0.204, -0.331
-0.131, 0.006
0.121, -0.231
-0.039, -0.305
-0.494, -0.451
-0.353, -0.152
0.258, -0.704
-0.224, -0.301
0.052, -0.549
0.002, -0.534
0.009, -0.295
-0.259, -0.075
0.075, -0.212
-0.228, -0.121
-0.189, 0.121
-0.253, -0.300
-0.272, -0.107
0.090, -0.256
0.232, -0.514
-0.016, -0.518
-0.235, -0.890
-0.484, -0.125
-0.551, 0.181
0.074, -0.403
0.432, -0.644
0.055, -1.037
0.189, -0.952
-0.279, -1.048
0.190, -0.763
0.469, -1.157
0.196, -0.912
-0.125, -0.228
-0.013, -0.559
-0.480, -0.123
-0.246, -0.530
-0.363, -0.125
-0.294, -0.579
-0.255, -0.699
-0.181, -0.499
-0.448, 0.024
-0.071, -0.031
0.200, 0.112
0.284, -0.118
0.068, 0.081
-0.099, 0.301
0.005, 0.519
0.604, 0.080
0.457, 0.042
1.090, -0.055
0.755, -0.343
0.478, -0.207
0.735, 0.070
0.037, 0.031
0.571, -0.222
0.751, 0.032
0.533, 0.072
0.421, 0.376
0.488, 0.325
0.427, 0.022
0.255, 0.262
0.227, 0.886
0.312, 0.587
0.368, 0.197
0.598, -0.200
0.591, -0.487
0.818, -0.324
1.091, -1.299
1.130, -1.066
1.266, -0.872
0.839, -0.765
0.478, -0.519
0.054, 0.106
-0.034, -0.400
0.349, -0.691
-0.048, -0.572
-0.018, -0.829
0.284, -0.735
-0.076, -0.711
0.657, -0.762
0.436, -0.476
0.337, -1.006
0.427, -0.037
0.317, -0.363
0.301, -0.419
0.991, -0.190
0.390, -0.414
0.486, -0.399
0.722, -0.389
1.320, -1.051
0.889, -1.184
0.817, -1.444
0.849, -1.046
1.014, -0.745
0.762, -0.663
0.920, -0.972
0.732, -0.359
1.112, -0.219
0.760, -0.685
0.396, -0.910
1.039, -1.313
0.936, -0.993
1.034, -1.041
1.074, -1.086
0.625, -0.894
0.665, -0.035
0.812, -0.336
0.460, -0.110
0.447, -0.186
0.622, -0.362
0.635, -0.520
1.183, -0.869
1.147, -0.809
1.036, -0.833
0.621, -0.596
0.417, -1.022
0.248, -0.730
-0.127, -0.692
-0.149, -0.077
-0.080, -0.203
0.414, -0.301
0.502, -0.561
0.618, -0.788
0.842, -0.449
1.172, -0.729
0.739, -1.068
0.976, -1.509
0.759, -1.539
0.514, -1.316
0.302, -1.082
0.436, -0.940
0.711, -1.401
0.540, -1.444
0.934, -1.406
1.014, -1.194
1.027, -1.161
0.972, -1.077
0.888, -0.982
0.700, -0.827
0.818, -1.235
0.693, -1.091
1.375, -1.264
0.971, -0.866
0.417, -1.280
1.329, -1.195
0.575, -0.554
0.593, -0.558
0.542, -0.999
0.871, -1.361
0.561, -1.045
0.186, -1.089
0.519, -1.117
0.457, -1.028
0.592, -1.352
0.381, -0.928
0.936, -1.046
0.808, -1.021
0.698, -1.149
1.289, -1.819
0.911, -1.603
0.709, -1.519
0.864, -1.152
0.662, -1.668
0.783, -1.271
0.510, -1.070
0.194, -0.675
0.671, -0.586
0.279, -0.816
0.107, -0.435
0.522, -1.025
0.154, -0.412
0.338, -0.806
0.514, -0.463
0.123, -0.184
0.424, -0.691
-0.071, -0.051
0.041, -0.316
0.869, -0.637
0.917, -0.766
0.532, -0.587
1.001, -0.745
0.656, -0.491
0.306, -0.504
0.813, 0.015
0.670, -0.322
0.257, -0.344
0.105, -0.265
0.096, -0.764
0.204, -0.355
0.549, -0.343
0.732, -0.523
0.429, -0.148
0.237, -0.406
0.210, -0.547
0.638, -0.294
0.186, 0.221
0.105, -0.339
0.214, -0.168
0.348, -0.515
0.556, -0.445
0.508, -1.096
-0.008, -1.681
-0.146, -0.794
-0.239, -1.000
-0.061, -1.169
0.115, -1.139
-0.361, -0.666
-0.231, -0.498
0.241, -1.307
0.107, -1.289
0.039, -1.137
-0.098, -0.843
-0.336, -0.580
-0.505, -1.001
0.412, -1.053
0.544, -1.034
0.913, -1.351
0.602, -0.975
0.537, -0.718
0.491, -0.787
0.437, -0.259
0.484, -0.730
-0.323, -0.589
-0.196, 0.042
-0.046, -0.221
0.195, -0.667
-0.189, -0.390
-0.396, 0.175
-0.171, -0.179
-0.082, -0.678
0.452, -0.790
0.123, -0.642
0.104, -0.498
0.032, -0.202
0.192, -0.285
0.203, -0.848
0.038, -0.377
-0.251, -0.559
-0.195, -0.159
0.025, 0.102
-0.411, -0.052
0.037, -0.415
0.115, -0.108
0.119, -0.203
0.436, -0.174
-0.415, 0.194
-0.128, -0.376
-0.566, -0.355
-0.123, -0.097
-0.001, -0.349
0.024, -0.729
0.510, -0.921
0.142, -0.849
0.412, -0.704
0.729, -0.598
0.220, -0.598
-0.060, -0.468
0.251, -0.675
0.203, -0.420
-0.038, -0.597
0.084, -0.843
0.353, -0.474
-0.121, -0.945
0.054, -0.567
0.085, -0.314
0.361, -0.382
0.110, 0.065
-0.789, -0.221
-0.616, -0.545
-0.130, -0.836
0.080, -0.850
-0.086, -0.524
-0.011, -0.622
-0.373, -0.462
0.011, -0.606
0.021, -0.432
-0.001, -0.455
0.408, -0.316
0.279, -0.344
0.317, -0.866
-0.057, -0.452
0.203, -1.120
0.344, -0.789
0.546, -0.878
0.158, -0.580
0.136, -0.357
0.224, -0.742
0.511, -0.839
-0.106, -0.011
0.001, -0.484
-0.412, -0.417
-0.491, -0.477
-0.165, -0.985
-0.101, -1.122
0.198, -1.286
0.035, -1.027
-0.366, -0.318
-0.508, -0.309
-0.194, -0.578
-0.204, -0.698
-0.536, -0.266
-0.053, -0.727
-0.604, -0.765
0.033, -0.753
-0.074, -0.755
-0.169, -0.686
-0.385, -0.850
-0.336, -0.569
0.628, -1.004
0.225, -0.873
0.402, -0.923
0.468, -0.937
0.726, -1.176
0.198, -0.901
0.960, -1.130
-0.075, -0.617
0.213, -1.019
0.285, -0.924
0.178, -0.991
0.327, -1.018
0.147, -0.427
-0.039, -0.715
0.141, -0.594
0.391, -0.742
0.153, -0.748
-0.013, -0.654
-0.260, 0.014
-0.343, -0.005
-0.019, 0.036
0.148, 0.160
-0.645, 0.298
-0.799, 0.335
-0.325, 0.024
0.286, -0.317
-0.085, 0.197
-0.266, -0.320
-0.056, 0.164
0.228, -0.693
-0.134, -0.153
0.170, -0.174
0.014, 0.161
0.324, -0.026
-0.659, 0.557
-0.526, 0.712
-0.156, 0.227
-0.302, 0.263
-0.429, 0.464
-0.110, 0.124
-0.134, -0.093
-0.113, 0.098
-0.450, 0.062
0.165, -0.378
-0.288, -0.176
-0.238, -0.463
0.149, -0.773
-0.049, -0.762
0.135, -0.450
-0.332, -0.474
0.142, -0.522
-0.252, -0.265
-0.056, -0.087
0.080, 0.224
0.079, -0.352
0.158, -0.262
0.243, -1.133
0.089, -0.906
0.458, -1.213
0.240, -0.888
0.139, -1.016
0.424, -1.106
0.523, -0.941
0.577, -0.907
0.241, -0.935
-0.348, -0.684
0.017, -0.605
0.039, -0.787
0.469, -0.341
0.440, -0.281
0.349, -0.380
0.195, -0.499
0.267, -0.539
-0.291, -0.518
-0.512, -0.590
0.236, -0.638
0.454, -0.805
0.482, -1.278
0.367, -0.873
-0.177, -1.397
0.282, -1.488
-0.151, -1.589
-0.048, -1.301
-0.142, -0.669
0.237, -0.656
0.553, -0.723
0.571, -1.034
0.774, -0.964
0.395, -1.057
0.603, -0.569
0.506, -0.894
0.159, -1.394
0.604, -0.909
0.411, -0.682
0.727, -1.450
-0.021, -0.550
0.592, -1.403
0.225, -0.783
0.696, -1.072
0.907, -1.122
0.844, -0.655
0.779, -1.020
0.729, -0.950
0.602, -1.039
0.309, -0.794
0.773, -0.545
0.300, -0.484
0.498, -0.174
0.962, -0.762
0.350, -0.792
0.589, -0.514
0.178, -0.271
0.161, -0.309
0.122, -0.514
0.498, -0.556
0.656, -0.647
0.467, -0.913
0.904, -0.995
0.868, -1.089
0.940, -1.124
0.445, -0.549
0.350, -0.982
0.374, -0.519
0.271, 0.018
0.082, 0.012
-0.036, -0.683
0.422, -0.065
0.726, -0.718
0.647, -0.531
0.403, -0.075
0.123, -0.409
0.081, -0.802
0.099, -0.295
0.233, -0.688
0.547, -0.421
-0.170, 0.010
0.350, -0.337
0.305, -0.853
0.071, -0.728
0.356, -0.577
0.121, -0.546
0.409, -1.035
-0.066, -0.868
-0.300, -0.710
-0.454, -0.160
0.093, -0.531
0.415, -0.404
0.187, -0.148
0.229, -0.359
0.031, -0.443
-0.097, -0.365
0.126, -0.651
-0.188, -0.547
0.423, -0.801
0.223, -0.851
-0.144, -0.342
0.154, -0.301
0.048, -0.892
0.410, -0.772
0.459, -0.704
0.198, -0.835
0.232, -1.079
0.106, -1.038
0.598, -1.336
0.226, -1.482
0.525, -1.115
0.556, -1.111
0.743, -1.272
0.677, -0.798
0.567, -0.750
0.648, -1.085
0.788, -1.171
0.233, -1.174
0.379, -1.149
0.382, -1.232
0.646, -1.043
0.224, -0.884
0.063, -0.354
-0.011, -0.616
0.598, -1.079
0.619, -1.041
0.336, -0.636
0.377, -1.041
0.242, -0.799
0.046, -0.988
0.045, -1.178
0.102, -0.779
0.082, -0.698
0.032, -0.465
0.101, -0.887
-0.419, -0.446
0.183, -0.604
0.056, -0.819
-0.342, -0.891
-0.193, -0.742
-0.042, -0.664
0.343, -0.760
0.682, -1.817
0.596, -1.267
0.259, -1.094
0.241, -0.971
0.434, -1.315
0.767, -1.677
0.280, -1.506
-0.201, -1.005
0.068, -1.077
0.242, -1.306
-0.083, -0.800
0.102, -0.578
0.275, -0.561
0.029, -0.552
0.649, -0.823
0.774, -0.302
0.571, -0.800
0.577, -0.933
0.986, -1.506
0.676, -0.843
0.128, -0.643
0.503, -0.585
0.024, -0.787
0.022, -0.769
0.631, -1.229
-0.094, -0.795
-0.338, -0.214
0.309, -0.214
0.096, -0.857
0.187, -0.242
-0.043, -0.565
0.180, -0.546
0.295, -0.464
0.654, -0.668
0.076, -0.412
-0.122, -0.833
0.210, -1.017
-0.008, -0.699
-0.246, -0.557
0.222, -0.776
-0.235, -1.267
0.561, -0.903
0.063, -1.040
-0.154, -0.605
-0.048, -0.544
0.886, -1.245
-0.154, -0.594
0.351, -0.996
0.304, -1.467
0.728, -1.409
0.064, -1.182
0.011, -1.184
-0.463, -1.141
-0.262, -1.107
0.715, -1.572
0.396, -1.319
0.532, -1.505
0.082, -0.891
0.244, -1.100
0.247, -1.136
-0.091, -0.796
-0.037, -1.335
0.046, -1.354
0.256, -0.869
-0.163, -0.779
-0.047, -0.871
0.450, -1.297
0.169, -1.219
0.163, -1.287
0.379, -1.226
0.534, -1.074
0.019, -1.211
-0.239, -0.742
-0.265, -0.737
0.036, -0.542
0.401, -0.505
0.136, -0.893
-0.090, -0.199
0.196, -0.385
0.554, -0.525
0.255, -0.109
0.441, -0.617
0.598, -0.834
0.722, -0.581
0.411, -0.363
0.920, -1.595
0.830, -1.271
0.771, -1.300
0.124, -1.011
0.479, -1.025
0.328, -0.687
0.453, -0.856
0.880, -0.898
0.367, -1.116
0.660, -0.691
0.430, -1.057
0.253, -0.723
-0.001, -0.201
0.369, -0.876
-0.150, -0.257
0.258, -0.712
0.478, -0.793
0.399, -1.069
0.587, -0.796
0.911, -0.861
0.141, -0.618
0.191, -0.989
0.495, -0.846
0.635, -1.158
0.334, -1.348
0.788, -1.457
0.766, -1.015
0.693, -1.416
0.842, -1.363
0.817, -1.154
1.246, -1.486
1.207, -1.791
0.985, -1.411
0.600, -1.556
0.573, -1.407
0.463, -1.385
0.336, -1.325
0.602, -1.613
0.193, -0.944
0.371, -0.718
-0.190, -0.934
-0.128, -0.945
0.530, -0.980
0.569, -1.322
0.207, -1.224
0.915, -1.432
0.999, -1.841
0.909, -1.536
0.663, -1.757
0.916, -1.710
0.548, -1.628
0.721, -1.552
0.808, -1.266
0.614, -1.675
0.584, -1.481
0.470, -1.295
0.657, -1.457
0.725, -1.765
0.582, -1.427
1.158, -1.659
0.961, -1.349
0.871, -1.288
0.642, -1.409
0.213, -0.405
0.279, -0.609
0.404, -0.552
0.587, -0.983
0.734, -1.343
0.777, -0.886
0.408, -1.247
0.681, -1.177
0.517, -1.287
0.244, -0.746
0.313, -1.870
0.367, -1.325
0.731, -0.932
0.767, -1.048
0.473, -1.629
0.469, -1.054
0.730, -1.033
0.435, -1.002
0.635, -1.714
1.027, -1.282
0.851, -1.385
0.665, -1.439
0.548, -1.281
0.803, -1.531
0.377, -1.128
0.456, -0.964
0.133, -1.192
-0.168, -1.075
0.207, -0.610
0.706, -0.344
0.636, -0.996
0.387, -0.546
0.462, -0.626
0.459, -1.092
0.429, -1.277
0.727, -1.487
0.530, -1.466
0.484, -1.552
-0.332, -1.146
-0.112, -0.943
-0.119, -0.673
-0.156, -0.553
-0.263, -0.361
0.237, -0.933
0.306, -1.108
-0.276, -0.517
0.030, -0.406
0.518, -1.091
0.173, -0.910
0.075, -0.960
0.219, -1.022
0.294, -0.989
-0.033, -0.555
0.142, -0.689
-0.044, -0.893
0.937, -1.600
0.598, -1.389
0.527, -1.151
0.492, -1.443
0.153, -1.180
0.377, -1.386
0.187, -1.486
0.517, -1.563
0.594, -0.356
1.262, -1.249
0.864, -0.875
1.045, -0.925
1.143, -0.733
0.803, -0.887
0.843, -0.774
0.576, -0.672
0.242, -0.492
0.136, -0.644
0.075, -0.083
-0.288, -0.148
0.344, -0.574
0.238, -0.129
