Time (ps), RMSD (nm)
154.700, 0.128
154.800, 0.120
154.900, 0.126
155.000, 0.123
155.100, 0.131
155.200, 0.139
155.300, 0.125
155.400, 0.124
155.500, 0.125
155.600, 0.126
155.700, 0.125
155.800, 0.130
155.900, 0.122
156.000, 0.123
156.100, 0.112
156.200, 0.114
156.300, 0.122
156.400, 0.130
156.500, 0.133
156.600, 0.117
156.700, 0.127
156.800, 0.119
156.900, 0.117
157.000, 0.128
157.100, 0.120
157.200, 0.120
157.300, 0.125
157.400, 0.128
157.500, 0.124
157.600, 0.127
157.700, 0.135
157.800, 0.138
157.900, 0.134
158.000, 0.133
158.100, 0.128
158.200, 0.129
158.300, 0.130
158.400, 0.120
158.500, 0.124
158.600, 0.132
158.700, 0.129
158.800, 0.123
158.900, 0.119
159.000, 0.120
159.100, 0.120
159.200, 0.129
159.300, 0.116
159.400, 0.133
159.500, 0.122
159.600, 0.133
159.700, 0.142
159.800, 0.139
159.900, 0.127
160.000, 0.126
160.100, 0.123
160.200, 0.123
160.300, 0.119
160.400, 0.129
160.500, 0.123
160.600, 0.116
160.700, 0.116
160.800, 0.123
160.900, 0.135
161.000, 0.129
161.100, 0.133
161.200, 0.126
161.300, 0.126
161.400, 0.127
161.500, 0.120
161.600, 0.124
161.700, 0.131
161.800, 0.122
161.900, 0.126
162.000, 0.125
162.100, 0.113
162.200, 0.114
162.300, 0.127
162.400, 0.127
162.500, 0.122
162.600, 0.121
162.700, 0.119
162.800, 0.121
162.900, 0.117
163.000, 0.119
163.100, 0.126
163.200, 0.120
163.300, 0.134
163.400, 0.119
163.500, 0.118
163.600, 0.122
163.700, 0.122
163.800, 0.126
163.900, 0.126
164.000, 0.126
164.100, 0.134
164.200, 0.139
164.300, 0.141
164.400, 0.147
164.500, 0.140
164.600, 0.128
164.700, 0.128
164.800, 0.130
164.900, 0.121
165.000, 0.126
165.100, 0.124
165.200, 0.129
165.300, 0.129
165.400, 0.131
165.500, 0.120
165.600, 0.117
165.700, 0.123
165.800, 0.125
165.900, 0.116
166.000, 0.125
166.100, 0.128
166.200, 0.140
166.300, 0.130
166.400, 0.130
166.500, 0.128
166.600, 0.124
166.700, 0.129
166.800, 0.131
166.900, 0.123
167.000, 0.128
167.100, 0.130
167.200, 0.120
167.300, 0.122
167.400, 0.122
167.500, 0.119
167.600, 0.123
167.700, 0.120
167.800, 0.127
167.900, 0.122
168.000, 0.119
168.100, 0.125
168.200, 0.126
168.300, 0.129
168.400, 0.132
168.500, 0.127
168.600, 0.120
168.700, 0.124
168.800, 0.121
168.900, 0.125
169.000, 0.124
169.100, 0.121
169.200, 0.125
169.300, 0.128
169.400, 0.133
169.500, 0.124
169.600, 0.131
169.700, 0.130
169.800, 0.129
169.900, 0.136
170.000, 0.121
170.100, 0.128
170.200, 0.132
170.300, 0.131
170.400, 0.124
170.500, 0.124
170.600, 0.125
170.700, 0.127
170.800, 0.125
170.900, 0.124
171.000, 0.123
171.100, 0.126
171.200, 0.117
171.300, 0.120
171.400, 0.125
171.500, 0.125
171.600, 0.118
171.700, 0.139
171.800, 0.124
171.900, 0.124
172.000, 0.128
172.100, 0.126
172.200, 0.129
172.300, 0.127
172.400, 0.123
172.500, 0.125
172.600, 0.120
172.700, 0.121
172.800, 0.136
172.900, 0.117
173.000, 0.125
173.100, 0.126
173.200, 0.118
173.300, 0.120
173.400, 0.138
173.500, 0.118
173.600, 0.121
173.700, 0.132
173.800, 0.120
173.900, 0.111
174.000, 0.124
174.100, 0.116
174.200, 0.111
174.300, 0.116
174.400, 0.122
174.500, 0.124
174.600, 0.108
174.700, 0.119
174.800, 0.112
174.900, 0.114
175.000, 0.118
175.100, 0.121
175.200, 0.113
175.300, 0.115
175.400, 0.106
175.500, 0.116
175.600, 0.113
175.700, 0.111
175.800, 0.109
175.900, 0.112
176.000, 0.120
176.100, 0.122
176.200, 0.115
176.300, 0.112
176.400, 0.114
176.500, 0.109
176.600, 0.098
176.700, 0.109
176.800, 0.109
176.900, 0.110
177.000, 0.103
177.100, 0.110
177.200, 0.112
177.300, 0.110
177.400, 0.119
177.500, 0.123
177.600, 0.112
177.700, 0.107
177.800, 0.117
177.900, 0.116
178.000, 0.121
178.100, 0.122
178.200, 0.124
178.300, 0.119
178.400, 0.117
178.500, 0.119
178.600, 0.114
178.700, 0.124
178.800, 0.116
178.900, 0.116
179.000, 0.117
179.100, 0.114
179.200, 0.124
179.300, 0.125
179.400, 0.125
179.500, 0.121
179.600, 0.109
179.700, 0.116
179.800, 0.123
179.900, 0.125
180.000, 0.120
180.100, 0.121
180.200, 0.116
180.300, 0.113
180.400, 0.108
180.500, 0.115
180.600, 0.118
180.700, 0.122
180.800, 0.118
180.900, 0.110
181.000, 0.121
181.100, 0.132
181.200, 0.118
181.300, 0.115
181.400, 0.126
181.500, 0.118
181.600, 0.119
181.700, 0.115
181.800, 0.120
181.900, 0.124
182.000, 0.112
182.100, 0.111
182.200, 0.112
182.300, 0.121
182.400, 0.120
182.500, 0.120
182.600, 0.118
182.700, 0.112
182.800, 0.116
182.900, 0.111
183.000, 0.119
183.100, 0.117
183.200, 0.125
183.300, 0.133
183.400, 0.112
183.500, 0.104
183.600, 0.110
183.700, 0.118
183.800, 0.116
183.900, 0.121
184.000, 0.116
184.100, 0.113
184.200, 0.103
184.300, 0.119
184.400, 0.118
184.500, 0.118
184.600, 0.135
184.700, 0.122
184.800, 0.120
184.900, 0.105
185.000, 0.119
185.100, 0.109
185.200, 0.110
185.300, 0.121
185.400, 0.108
185.500, 0.107
185.600, 0.100
185.700, 0.108
185.800, 0.110
185.900, 0.105
186.000, 0.106
186.100, 0.108
186.200, 0.107
186.300, 0.113
186.400, 0.109
186.500, 0.112
186.600, 0.111
186.700, 0.105
186.800, 0.101
186.900, 0.105
187.000, 0.115
187.100, 0.111
187.200, 0.110
187.300, 0.112
187.400, 0.113
187.500, 0.108
187.600, 0.114
187.700, 0.115
187.800, 0.112
187.900, 0.111
188.000, 0.111
188.100, 0.111
188.200, 0.108
188.300, 0.106
188.400, 0.109
188.500, 0.110
188.600, 0.112
188.700, 0.112
188.800, 0.111
188.900, 0.110
189.000, 0.112
189.100, 0.108
189.200, 0.111
189.300, 0.112
189.400, 0.113
189.500, 0.112
189.600, 0.107
189.700, 0.108
189.800, 0.117
189.900, 0.117
190.000, 0.117
190.100, 0.113
190.200, 0.112
190.300, 0.118
190.400, 0.120
190.500, 0.115
190.600, 0.112
190.700, 0.115
190.800, 0.120
190.900, 0.115
191.000, 0.112
191.100, 0.110
191.200, 0.120
191.300, 0.103
191.400, 0.114
191.500, 0.112
191.600, 0.116
191.700, 0.115
191.800, 0.113
191.900, 0.110
192.000, 0.115
192.100, 0.108
192.200, 0.120
192.300, 0.121
192.400, 0.127
192.500, 0.128
192.600, 0.128
192.700, 0.123
192.800, 0.130
192.900, 0.126
193.000, 0.125
193.100, 0.112
193.200, 0.116
193.300, 0.118
193.400, 0.114
193.500, 0.112
193.600, 0.111
193.700, 0.109
193.800, 0.115
193.900, 0.118
194.000, 0.105
194.100, 0.114
194.200, 0.111
194.300, 0.118
194.400, 0.120
194.500, 0.113
194.600, 0.104
194.700, 0.120
194.800, 0.114
194.900, 0.112
195.000, 0.114
195.100, 0.115
195.200, 0.111
195.300, 0.112
195.400, 0.110
195.500, 0.111
195.600, 0.119
195.700, 0.114
195.800, 0.113
195.900, 0.109
196.000, 0.115
196.100, 0.122
196.200, 0.129
196.300, 0.116
196.400, 0.121
196.500, 0.116
196.600, 0.134
196.700, 0.117
196.800, 0.109
196.900, 0.116
197.000, 0.127
197.100, 0.123
197.200, 0.118
197.300, 0.120
197.400, 0.124
197.500, 0.119
197.600, 0.115
197.700, 0.122
197.800, 0.117
197.900, 0.121
198.000, 0.118
198.100, 0.114
198.200, 0.120
198.300, 0.116
198.400, 0.117
198.500, 0.118
198.600, 0.115
198.700, 0.115
198.800, 0.122
198.900, 0.125
199.000, 0.123
199.100, 0.118
199.200, 0.118
199.300, 0.127
199.400, 0.119
199.500, 0.124
199.600, 0.110
199.700, 0.111
199.800, 0.116
199.900, 0.123
200.000, 0.122
200.100, 0.117
200.200, 0.121
200.300, 0.121
200.400, 0.113
200.500, 0.120
200.600, 0.118
200.700, 0.112
200.800, 0.112
200.900, 0.122
201.000, 0.126
201.100, 0.130
201.200, 0.128
201.300, 0.118
201.400, 0.118
201.500, 0.115
201.600, 0.118
201.700, 0.119
201.800, 0.122
201.900, 0.118
202.000, 0.119
202.100, 0.120
202.200, 0.130
202.300, 0.136
202.400, 0.121
202.500, 0.123
202.600, 0.123
202.700, 0.119
202.800, 0.126
202.900, 0.115
203.000, 0.123
203.100, 0.119
203.200, 0.126
203.300, 0.120
203.400, 0.121
203.500, 0.120
203.600, 0.112
203.700, 0.118
203.800, 0.114
203.900, 0.117
204.000, 0.117
204.100, 0.121
204.200, 0.123
204.300, 0.121
204.400, 0.124
204.500, 0.128
204.600, 0.130
204.700, 0.132
204.800, 0.126
204.900, 0.129
205.000, 0.133
205.100, 0.131
205.200, 0.137
205.300, 0.130
205.400, 0.130
205.500, 0.123
205.600, 0.128
205.700, 0.130
205.800, 0.128
205.900, 0.136
206.000, 0.139
206.100, 0.128
206.200, 0.135
206.300, 0.131
206.400, 0.139
206.500, 0.134
206.600, 0.135
206.700, 0.136
206.800, 0.146
206.900, 0.127
207.000, 0.138
207.100, 0.141
207.200, 0.132
207.300, 0.123
207.400, 0.137
207.500, 0.147
207.600, 0.139
207.700, 0.139
207.800, 0.138
207.900, 0.130
208.000, 0.138
208.100, 0.140
208.200, 0.138
208.300, 0.139
208.400, 0.134
208.500, 0.139
208.600, 0.129
208.700, 0.144
208.800, 0.138
208.900, 0.142
209.000, 0.132
209.100, 0.130
209.200, 0.128
209.300, 0.139
209.400, 0.138
209.500, 0.134
209.600, 0.132
209.700, 0.125
209.800, 0.135
209.900, 0.132
210.000, 0.131
210.100, 0.130
210.200, 0.124
210.300, 0.125
210.400, 0.130
210.500, 0.133
210.600, 0.137
210.700, 0.134
210.800, 0.142
210.900, 0.138
211.000, 0.147
211.100, 0.135
211.200, 0.138
211.300, 0.134
211.400, 0.138
211.500, 0.127
211.600, 0.133
211.700, 0.134
211.800, 0.129
211.900, 0.127
212.000, 0.131
212.100, 0.137
212.200, 0.141
212.300, 0.137
212.400, 0.129
212.500, 0.143
212.600, 0.138
212.700, 0.143
212.800, 0.139
212.900, 0.136
213.000, 0.142
213.100, 0.134
213.200, 0.133
213.300, 0.136
213.400, 0.124
213.500, 0.133
213.600, 0.133
213.700, 0.132
213.800, 0.128
213.900, 0.126
214.000, 0.121
214.100, 0.132
214.200, 0.132
214.300, 0.130
214.400, 0.133
214.500, 0.133
214.600, 0.139
214.700, 0.136
214.800, 0.147
214.900, 0.136
215.000, 0.143
215.100, 0.141
215.200, 0.134
215.300, 0.137
215.400, 0.127
215.500, 0.127
215.600, 0.128
215.700, 0.127
215.800, 0.137
215.900, 0.126
216.000, 0.136
216.100, 0.132
216.200, 0.129
216.300, 0.128
216.400, 0.131
216.500, 0.132
216.600, 0.140
216.700, 0.143
216.800, 0.134
216.900, 0.127
217.000, 0.129
217.100, 0.130
217.200, 0.133
217.300, 0.125
217.400, 0.132
217.500, 0.134
217.600, 0.141
217.700, 0.133
217.800, 0.130
217.900, 0.131
218.000, 0.131
218.100, 0.140
218.200, 0.135
218.300, 0.132
218.400, 0.143
218.500, 0.118
218.600, 0.133
218.700, 0.132
218.800, 0.134
218.900, 0.132
219.000, 0.141
219.100, 0.133
219.200, 0.131
219.300, 0.127
219.400, 0.128
219.500, 0.139
219.600, 0.133
219.700, 0.134
219.800, 0.139
219.900, 0.139
220.000, 0.135
220.100, 0.141
220.200, 0.139
220.300, 0.136
220.400, 0.134
220.500, 0.130
220.600, 0.134
220.700, 0.135
220.800, 0.135
220.900, 0.139
221.000, 0.133
221.100, 0.131
221.200, 0.138
221.300, 0.142
221.400, 0.133
221.500, 0.130
221.600, 0.119
221.700, 0.129
221.800, 0.122
221.900, 0.125
222.000, 0.118
222.100, 0.121
222.200, 0.128
222.300, 0.124
222.400, 0.134
222.500, 0.121
222.600, 0.130
222.700, 0.134
222.800, 0.126
222.900, 0.124
223.000, 0.124
223.100, 0.126
223.200, 0.131
223.300, 0.132
223.400, 0.123
223.500, 0.125
223.600, 0.137
223.700, 0.122
223.800, 0.128
223.900, 0.122
224.000, 0.120
224.100, 0.125
224.200, 0.127
224.300, 0.129
224.400, 0.126
224.500, 0.128
224.600, 0.128
224.700, 0.136
224.800, 0.130
224.900, 0.125
225.000, 0.128
225.100, 0.130
225.200, 0.133
225.300, 0.133
225.400, 0.138
225.500, 0.131
225.600, 0.124
225.700, 0.125
225.800, 0.124
225.900, 0.130
226.000, 0.131
226.100, 0.127
226.200, 0.120
226.300, 0.124
226.400, 0.128
226.500, 0.124
226.600, 0.126
226.700, 0.119
226.800, 0.122
226.900, 0.133
227.000, 0.131
227.100, 0.127
227.200, 0.122
227.300, 0.124
227.400, 0.134
227.500, 0.134
227.600, 0.141
227.700, 0.133
227.800, 0.137
227.900, 0.126
228.000, 0.128
228.100, 0.126
228.200, 0.129
228.300, 0.135
228.400, 0.124
228.500, 0.129
228.600, 0.120
228.700, 0.123
228.800, 0.128
228.900, 0.128
229.000, 0.133
229.100, 0.131
229.200, 0.126
229.300, 0.127
229.400, 0.137
229.500, 0.129
229.600, 0.133
229.700, 0.130
229.800, 0.128
229.900, 0.130
230.000, 0.127
230.100, 0.135
230.200, 0.130
230.300, 0.132
230.400, 0.120
230.500, 0.135
230.600, 0.132
230.700, 0.145
230.800, 0.135
230.900, 0.137
231.000, 0.128
231.100, 0.128
231.200, 0.128
231.300, 0.123
231.400, 0.123
231.500, 0.132
231.600, 0.131
231.700, 0.118
231.800, 0.123
231.900, 0.114
232.000, 0.116
232.100, 0.113
232.200, 0.118
232.300, 0.122
232.400, 0.118
232.500, 0.125
232.600, 0.123
232.700, 0.123
232.800, 0.138
232.900, 0.129
233.000, 0.140
233.100, 0.133
233.200, 0.138
233.300, 0.133
233.400, 0.129
233.500, 0.129
233.600, 0.134
233.700, 0.134
233.800, 0.118
233.900, 0.121
234.000, 0.125
234.100, 0.118
234.200, 0.125
234.300, 0.120
234.400, 0.126
234.500, 0.140
234.600, 0.139
234.700, 0.125
234.800, 0.138
234.900, 0.123
235.000, 0.121
235.100, 0.120
235.200, 0.117
235.300, 0.124
235.400, 0.133
235.500, 0.129
235.600, 0.129
235.700, 0.121
235.800, 0.121
235.900, 0.116
236.000, 0.120
236.100, 0.124
236.200, 0.121
236.300, 0.121
236.400, 0.122
236.500, 0.124
236.600, 0.120
236.700, 0.125
236.800, 0.124
236.900, 0.122
237.000, 0.111
237.100, 0.120
237.200, 0.116
237.300, 0.119
237.400, 0.126
237.500, 0.126
237.600, 0.115
237.700, 0.111
237.800, 0.116
237.900, 0.121
238.000, 0.126
238.100, 0.129
238.200, 0.119
238.300, 0.117
238.400, 0.130
238.500, 0.124
238.600, 0.126
238.700, 0.129
238.800, 0.122
238.900, 0.119
239.000, 0.117
239.100, 0.117
239.200, 0.123
239.300, 0.119
239.400, 0.111
239.500, 0.109
239.600, 0.115
239.700, 0.114
239.800, 0.112
239.900, 0.126
240.000, 0.118
240.100, 0.123
240.200, 0.120
240.300, 0.123
240.400, 0.126
240.500, 0.130
240.600, 0.132
240.700, 0.119
240.800, 0.120
240.900, 0.121
241.000, 0.121
241.100, 0.122
241.200, 0.108
241.300, 0.112
241.400, 0.107
241.500, 0.119
241.600, 0.121
241.700, 0.123
241.800, 0.125
241.900, 0.119
242.000, 0.121
242.100, 0.116
242.200, 0.117
242.300, 0.116
242.400, 0.123
242.500, 0.115
242.600, 0.114
242.700, 0.116
242.800, 0.121
242.900, 0.113
243.000, 0.112
243.100, 0.124
243.200, 0.121
243.300, 0.126
243.400, 0.113
243.500, 0.111
243.600, 0.118
243.700, 0.119
243.800, 0.120
243.900, 0.124
244.000, 0.122
244.100, 0.115
244.200, 0.121
244.300, 0.110
244.400, 0.113
244.500, 0.113
244.600, 0.111
244.700, 0.115
244.800, 0.125
244.900, 0.121
245.000, 0.114
245.100, 0.117
245.200, 0.113
245.300, 0.114
245.400, 0.112
245.500, 0.116
245.600, 0.117
245.700, 0.113
245.800, 0.114
245.900, 0.111
246.000, 0.101
246.100, 0.110
246.200, 0.118
246.300, 0.110
246.400, 0.120
246.500, 0.109
246.600, 0.107
246.700, 0.107
246.800, 0.112
246.900, 0.114
247.000, 0.120
247.100, 0.120
247.200, 0.110
247.300, 0.113
247.400, 0.114
247.500, 0.104
247.600, 0.108
247.700, 0.114
247.800, 0.111
247.900, 0.111
248.000, 0.122
248.100, 0.125
248.200, 0.124
248.300, 0.126
248.400, 0.126
248.500, 0.129
248.600, 0.134
248.700, 0.142
248.800, 0.131
248.900, 0.128
249.000, 0.123
249.100, 0.113
249.200, 0.120
249.300, 0.113
249.400, 0.121
249.500, 0.112
249.600, 0.108
249.700, 0.105
249.800, 0.111
249.900, 0.105
250.000, 0.109
250.100, 0.111
250.200, 0.106
250.300, 0.108
250.400, 0.114
250.500, 0.103
250.600, 0.100
250.700, 0.101
250.800, 0.108
250.900, 0.116
251.000, 0.109
251.100, 0.110
251.200, 0.116
251.300, 0.112
251.400, 0.104
251.500, 0.118
251.600, 0.107
251.700, 0.112
251.800, 0.102
251.900, 0.111
252.000, 0.113
252.100, 0.119
252.200, 0.121
252.300, 0.122
252.400, 0.111
252.500, 0.110
252.600, 0.117
252.700, 0.114
252.800, 0.116
252.900, 0.113
253.000, 0.122
253.100, 0.125
253.200, 0.124
253.300, 0.118
253.400, 0.119
253.500, 0.118
253.600, 0.117
253.700, 0.115
253.800, 0.117
253.900, 0.117
254.000, 0.111
254.100, 0.115
254.200, 0.112
254.300, 0.124
254.400, 0.128
254.500, 0.118
254.600, 0.124
254.700, 0.127
254.800, 0.124
254.900, 0.124
255.000, 0.125
255.100, 0.120
255.200, 0.114
255.300, 0.121
255.400, 0.111
255.500, 0.106
255.600, 0.106
255.700, 0.115
255.800, 0.122
255.900, 0.122
256.000, 0.128
256.100, 0.119
256.200, 0.116
256.300, 0.120
256.400, 0.114
256.500, 0.123
256.600, 0.118
256.700, 0.122
256.800, 0.134
256.900, 0.126
257.000, 0.125
257.100, 0.129
257.200, 0.124
257.300, 0.124
257.400, 0.118
257.500, 0.116
257.600, 0.122
257.700, 0.104
257.800, 0.118
257.900, 0.113
258.000, 0.098
258.100, 0.109
258.200, 0.107
258.300, 0.117
258.400, 0.110
258.500, 0.106
258.600, 0.108
258.700, 0.117
258.800, 0.106
258.900, 0.110
259.000, 0.120
259.100, 0.108
259.200, 0.117
259.300, 0.115
259.400, 0.118
259.500, 0.113
259.600, 0.108
259.700, 0.119
259.800, 0.115
259.900, 0.107
260.000, 0.105
260.100, 0.110
260.200, 0.109
260.300, 0.102
260.400, 0.112
260.500, 0.099
260.600, 0.104
260.700, 0.109
260.800, 0.104
260.900, 0.106
261.000, 0.114
261.100, 0.116
261.200, 0.107
261.300, 0.120
261.400, 0.124
261.500, 0.115
261.600, 0.109
261.700, 0.109
261.800, 0.111
261.900, 0.113
262.000, 0.106
262.100, 0.111
262.200, 0.115
262.300, 0.128
262.400, 0.115
262.500, 0.107
262.600, 0.111
262.700, 0.105
262.800, 0.103
262.900, 0.107
263.000, 0.109
263.100, 0.127
263.200, 0.117
263.300, 0.112
263.400, 0.114
263.500, 0.109
263.600, 0.113
263.700, 0.114
263.800, 0.111
263.900, 0.124
264.000, 0.113
264.100, 0.121
264.200, 0.109
264.300, 0.114
264.400, 0.110
264.500, 0.115
264.600, 0.117
264.700, 0.112
264.800, 0.103
264.900, 0.110
265.000, 0.109
265.100, 0.113
265.200, 0.116
265.300, 0.106
265.400, 0.118
265.500, 0.110
265.600, 0.119
265.700, 0.112
265.800, 0.113
265.900, 0.123
266.000, 0.120
266.100, 0.113
266.200, 0.115
266.300, 0.114
266.400, 0.114
266.500, 0.110
266.600, 0.114
266.700, 0.110
266.800, 0.112
266.900, 0.108
267.000, 0.113
267.100, 0.112
267.200, 0.125
267.300, 0.115
267.400, 0.115
267.500, 0.118
267.600, 0.117
267.700, 0.130
267.800, 0.110
267.900, 0.114
268.000, 0.122
268.100, 0.119
268.200, 0.113
268.300, 0.109
268.400, 0.114
268.500, 0.108
268.600, 0.117
268.700, 0.114
268.800, 0.115
268.900, 0.110
269.000, 0.110
269.100, 0.117
269.200, 0.114
269.300, 0.107
269.400, 0.122
269.500, 0.106
269.600, 0.115
269.700, 0.116
269.800, 0.120
269.900, 0.119
270.000, 0.110
270.100, 0.115
270.200, 0.111
270.300, 0.122
270.400, 0.112
270.500, 0.112
270.600, 0.109
270.700, 0.120
270.800, 0.106
270.900, 0.116
271.000, 0.124
271.100, 0.119
271.200, 0.118
271.300, 0.114
271.400, 0.119
271.500, 0.105
271.600, 0.114
271.700, 0.113
271.800, 0.108
271.900, 0.116
272.000, 0.116
272.100, 0.117
272.200, 0.125
272.300, 0.131
272.400, 0.128
272.500, 0.117
272.600, 0.124
272.700, 0.118
272.800, 0.122
272.900, 0.134
273.000, 0.125
273.100, 0.118
273.200, 0.122
273.300, 0.120
273.400, 0.123
273.500, 0.134
273.600, 0.115
273.700, 0.123
273.800, 0.119
273.900, 0.127
274.000, 0.128
274.100, 0.123
274.200, 0.116
274.300, 0.128
274.400, 0.123
274.500, 0.128
274.600, 0.132
274.700, 0.148
274.800, 0.132
274.900, 0.134
275.000, 0.122
275.100, 0.132
275.200, 0.124
275.300, 0.125
275.400, 0.122
275.500, 0.133
275.600, 0.128
275.700, 0.125
275.800, 0.126
275.900, 0.125
276.000, 0.129
276.100, 0.124
276.200, 0.144
276.300, 0.134
276.400, 0.132
276.500, 0.122
276.600, 0.122
276.700, 0.115
276.800, 0.124
276.900, 0.126
277.000, 0.123
277.100, 0.118
277.200, 0.115
277.300, 0.109
277.400, 0.122
277.500, 0.128
277.600, 0.123
277.700, 0.108
277.800, 0.117
277.900, 0.114
278.000, 0.110
278.100, 0.115
278.200, 0.121
278.300, 0.120
278.400, 0.111
278.500, 0.119
278.600, 0.103
278.700, 0.106
278.800, 0.109
278.900, 0.108
279.000, 0.110
279.100, 0.113
279.200, 0.115
279.300, 0.123
279.400, 0.129
279.500, 0.131
279.600, 0.149
279.700, 0.132
279.800, 0.130
279.900, 0.136
280.000, 0.123
280.100, 0.130
280.200, 0.144
280.300, 0.149
280.400, 0.135
280.500, 0.132
280.600, 0.130
280.700, 0.125
280.800, 0.126
280.900, 0.130
281.000, 0.120
281.100, 0.142
281.200, 0.138
281.300, 0.131
281.400, 0.123
281.500, 0.132
281.600, 0.131
281.700, 0.137
281.800, 0.140
281.900, 0.128
282.000, 0.134
282.100, 0.121
282.200, 0.127
282.300, 0.132
282.400, 0.145
282.500, 0.135
282.600, 0.128
282.700, 0.131
282.800, 0.125
282.900, 0.116
283.000, 0.136
283.100, 0.123
283.200, 0.135
283.300, 0.123
283.400, 0.130
283.500, 0.140
283.600, 0.120
283.700, 0.123
283.800, 0.131
283.900, 0.142
284.000, 0.133
284.100, 0.119
284.200, 0.136
284.300, 0.132
284.400, 0.119
284.500, 0.118
284.600, 0.130
284.700, 0.128
284.800, 0.133
284.900, 0.126
285.000, 0.128
285.100, 0.129
285.200, 0.130
285.300, 0.128
285.400, 0.129
285.500, 0.130
285.600, 0.140
285.700, 0.150
285.800, 0.135
285.900, 0.143
286.000, 0.139
286.100, 0.137
286.200, 0.129
286.300, 0.124
286.400, 0.117
286.500, 0.116
286.600, 0.114
286.700, 0.118
286.800, 0.124
286.900, 0.134
287.000, 0.141
287.100, 0.138
287.200, 0.143
287.300, 0.138
287.400, 0.131
287.500, 0.118
287.600, 0.135
287.700, 0.124
287.800, 0.126
287.900, 0.122
288.000, 0.128
288.100, 0.131
288.200, 0.139
288.300, 0.127
288.400, 0.140
288.500, 0.136
288.600, 0.132
288.700, 0.122
288.800, 0.127
288.900, 0.127
289.000, 0.131
289.100, 0.143
289.200, 0.131
289.300, 0.137
289.400, 0.135
289.500, 0.128
289.600, 0.132
289.700, 0.132
289.800, 0.130
289.900, 0.129
290.000, 0.146
290.100, 0.144
290.200, 0.131
290.300, 0.142
290.400, 0.141
290.500, 0.125
290.600, 0.128
290.700, 0.120
290.800, 0.127
290.900, 0.126
291.000, 0.137
291.100, 0.127
291.200, 0.119
291.300, 0.124
291.400, 0.121
291.500, 0.129
291.600, 0.123
291.700, 0.121
291.800, 0.116
291.900, 0.113
292.000, 0.113
292.100, 0.117
292.200, 0.115
292.300, 0.122
292.400, 0.114
292.500, 0.123
292.600, 0.128
292.700, 0.114
292.800, 0.124
292.900, 0.125
293.000, 0.128
293.100, 0.129
293.200, 0.119
293.300, 0.119
293.400, 0.113
293.500, 0.110
293.600, 0.107
293.700, 0.123
293.800, 0.117
293.900, 0.133
294.000, 0.136
294.100, 0.124
294.200, 0.115
294.300, 0.132
294.400, 0.129
294.500, 0.121
294.600, 0.117
294.700, 0.118
294.800, 0.115
294.900, 0.124
295.000, 0.123
295.100, 0.126
295.200, 0.129
295.300, 0.138
295.400, 0.121
295.500, 0.113
295.600, 0.119
295.700, 0.121
295.800, 0.118
295.900, 0.127
296.000, 0.116
296.100, 0.120
296.200, 0.107
296.300, 0.119
296.400, 0.123
296.500, 0.121
296.600, 0.138
296.700, 0.129
296.800, 0.140
296.900, 0.120
297.000, 0.125
297.100, 0.113
297.200, 0.120
297.300, 0.116
297.400, 0.119
297.500, 0.116
297.600, 0.118
297.700, 0.115
297.800, 0.117
297.900, 0.132
298.000, 0.121
298.100, 0.117
298.200, 0.125
298.300, 0.122
298.400, 0.124
298.500, 0.126
298.600, 0.127
298.700, 0.126
298.800, 0.125
298.900, 0.133
299.000, 0.132
299.100, 0.139
299.200, 0.133
299.300, 0.123
299.400, 0.117
299.500, 0.123
299.600, 0.130
299.700, 0.138
299.800, 0.124
299.900, 0.133
300.000, 0.123
300.100, 0.124
300.200, 0.120
300.300, 0.117
300.400, 0.125
300.500, 0.116
300.600, 0.128
300.700, 0.130
300.800, 0.123
300.900, 0.122
301.000, 0.138
301.100, 0.117
301.200, 0.127
301.300, 0.140
301.400, 0.144
301.500, 0.132
301.600, 0.119
301.700, 0.116
301.800, 0.114
301.900, 0.116
302.000, 0.127
302.100, 0.131
302.200, 0.121
302.300, 0.133
302.400, 0.134
302.500, 0.128
302.600, 0.134
302.700, 0.116
302.800, 0.118
302.900, 0.119
303.000, 0.124
303.100, 0.135
303.200, 0.126
303.300, 0.128
303.400, 0.119
303.500, 0.125
303.600, 0.132
303.700, 0.128
303.800, 0.124
303.900, 0.130
304.000, 0.114
304.100, 0.118
304.200, 0.136
304.300, 0.126
304.400, 0.127
304.500, 0.124
304.600, 0.118
304.700, 0.119
304.800, 0.143
304.900, 0.127
305.000, 0.121
305.100, 0.128
305.200, 0.126
305.300, 0.127
305.400, 0.134
305.500, 0.128
305.600, 0.103
305.700, 0.117
305.800, 0.109
305.900, 0.119
306.000, 0.124
306.100, 0.114
306.200, 0.119
306.300, 0.116
306.400, 0.113
306.500, 0.115
306.600, 0.119
306.700, 0.129
306.800, 0.131
306.900, 0.131
307.000, 0.122
307.100, 0.141
307.200, 0.126
307.300, 0.123
307.400, 0.130
307.500, 0.126
307.600, 0.135
307.700, 0.123
307.800, 0.129
307.900, 0.124
308.000, 0.120
308.100, 0.125
308.200, 0.143
308.300, 0.124
308.400, 0.134
308.500, 0.126
308.600, 0.130
308.700, 0.131
308.800, 0.126
308.900, 0.127
309.000, 0.117
309.100, 0.122
309.200, 0.125
309.300, 0.128
309.400, 0.120
309.500, 0.129
309.600, 0.121
309.700, 0.131
309.800, 0.124
309.900, 0.132
