projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
0.164, 0.220
0.256, 0.550
0.313, 0.444
0.234, -0.013
0.025, 0.297
0.029, 0.263
0.381, 0.412
0.075, 0.142
0.481, 0.181
0.232, 0.168
0.233, -0.007
0.284, 0.005
0.033, 0.472
0.468, 0.532
0.445, 0.792
0.340, 1.084
0.262, 0.377
0.472, -0.026
0.239, -0.167
0.141, -0.002
0.501, 0.070
0.259, 0.169
0.419, 0.612
0.510, 0.524
0.205, 0.463
0.293, 0.756
0.083, 0.294
0.049, 0.222
-0.010, 0.568
0.035, 0.875
0.346, 0.079
0.489, 0.186
0.291, 0.679
0.301, 0.766
0.419, 0.527
0.268, 0.666
0.376, 0.622
0.618, 0.484
0.310, 0.137
0.542, 0.009
0.379, -0.407
0.624, -0.368
0.236, -0.264
0.522, 0.020
0.244, 0.136
0.291, 0.017
0.281, -0.165
0.459, -0.194
0.215, 0.231
0.814, 0.104
0.537, 0.451
0.381, 0.573
0.198, 0.670
0.327, 0.526
0.451, 0.579
0.573, 0.675
0.230, 0.808
0.195, 0.530
0.117, 0.353
0.414, 0.445
0.196, 1.063
0.208, 0.723
0.094, 0.471
0.194, 0.594
0.333, 0.642
0.283, 0.414
0.357, 0.454
0.425, 0.383
0.145, 0.600
-0.035, 0.509
-0.010, 0.143
0.172, 0.840
0.323, 0.601
0.072, 0.768
0.077, 0.656
0.251, 0.911
0.224, 0.413
0.236, 0.154
0.402, 0.061
0.149, 0.116
0.420, 0.404
0.459, 0.167
0.148, 0.333
0.372, -0.060
0.164, -0.084
0.020, 0.337
0.236, -0.314
0.208, -0.229
0.285, -0.390
0.300, 0.160
0.368, 0.267
0.201, 0.587
0.357, 0.323
0.457, 0.409
0.216, -0.225
0.330, 0.401
0.242, 0.183
0.152, 0.112
0.384, 0.334
0.149, 0.268
0.407, 0.569
0.179, -0.007
0.492, 0.134
0.114, -0.381
0.031, -0.545
-0.021, -0.439
0.234, -0.262
0.155, -0.222
0.336, 0.246
0.408, 0.464
0.017, 0.298
0.063, 0.379
0.239, 0.344
0.277, 0.234
0.079, 0.157
0.199, 0.218
-0.049, 0.065
0.324, 0.148
0.302, -0.214
0.180, -0.095
0.018, 0.009
-0.070, 0.136
0.142, 0.276
0.003, 0.656
0.141, 0.484
-0.113, 0.094
0.108, 0.041
0.044, 0.313
0.319, -0.068
-0.094, 0.479
-0.052, 0.921
0.358, 0.389
0.072, 0.570
0.105, 0.336
0.214, -0.169
0.021, -0.275
0.227, 0.354
0.132, 0.190
0.222, 0.019
0.176, -0.247
0.030, 0.019
0.188, 0.337
0.010, 0.295
0.204, 0.505
0.064, 0.837
0.137, 0.464
0.041, 0.606
0.057, 0.680
0.213, 0.344
0.050, 0.400
0.048, 0.789
0.125, 0.618
-0.108, 0.750
0.237, 0.350
0.112, 0.066
-0.031, -0.050
-0.053, 0.191
0.049, 0.289
-0.173, 0.370
-0.096, -0.092
0.079, -0.305
-0.054, -0.299
0.023, -0.008
0.209, 0.104
0.294, 0.737
0.197, 0.169
-0.016, 0.483
0.030, 0.260
-0.123, 0.400
-0.314, 0.049
-0.104, 0.337
-0.023, -0.008
0.262, 0.611
-0.063, 0.184
-0.005, -0.142
0.196, 0.192
0.343, -0.497
0.216, -0.122
0.383, 0.044
0.067, 0.345
0.139, -0.427
0.284, -0.051
0.444, -0.156
0.423, -0.286
0.543, -0.681
0.747, 0.011
0.470, -0.352
0.164, -0.631
0.297, 0.228
0.136, 0.045
0.249, 0.381
0.161, -0.162
0.260, -0.003
0.208, 0.204
0.237, 0.011
0.396, -0.005
0.046, 0.364
0.143, -0.189
0.263, -0.632
-0.004, -0.120
0.250, -0.241
-0.072, -0.482
0.334, -0.753
-0.058, -0.661
0.073, -0.575
0.207, -0.331
-0.108, 0.235
0.302, -0.400
-0.010, -0.566
0.122, -0.101
0.025, -0.441
-0.139, -0.209
0.229, -0.199
0.227, 0.009
0.184, 0.224
0.398, 0.037
0.569, 0.299
0.156, 0.359
0.486, 0.812
0.328, 0.719
0.391, 0.590
0.585, 0.286
0.440, 0.392
0.562, 0.303
0.659, 0.398
0.512, 0.903
0.587, 0.725
0.359, 0.833
0.463, 0.508
0.401, 0.259
0.194, 0.205
0.461, 0.472
0.425, 0.327
0.196, 0.232
0.201, 0.397
0.160, 0.430
0.442, 0.699
0.239, 0.428
0.157, 0.339
-0.100, 0.195
0.186, 0.325
0.170, 0.083
0.072, 0.217
0.437, 0.017
0.096, -0.013
0.203, 0.154
-0.031, 0.200
-0.023, 0.500
-0.092, 0.315
0.047, 0.018
-0.141, 0.243
0.018, 0.428
0.070, 0.738
0.174, 0.511
0.326, 0.237
0.241, 0.122
0.121, 0.176
0.566, 0.095
0.524, 0.126
0.535, 0.295
0.208, 0.278
0.254, 0.192
0.437, 0.497
0.569, 0.350
0.676, 0.612
0.263, 0.238
0.350, -0.106
-0.041, -0.418
0.241, -0.205
0.366, -0.397
0.182, -0.444
0.437, -0.349
0.182, 0.264
0.314, 0.487
0.410, 0.466
0.214, -0.203
0.342, -0.344
0.338, -0.082
0.408, -0.169
0.430, 0.015
0.467, -0.019
0.221, 0.072
0.166, 0.594
0.385, -0.049
0.009, -0.319
0.181, -0.156
0.060, -0.036
-0.061, -0.022
-0.070, -0.154
-0.255, -0.170
-0.053, 0.272
0.213, 0.307
0.256, -0.099
0.203, 0.374
0.262, 0.293
0.132, 0.383
0.173, 0.199
-0.026, 0.734
0.069, 0.591
0.271, 0.220
0.119, 0.931
0.126, 0.666
0.040, 0.886
0.101, 0.643
0.232, -0.087
0.122, 0.087
0.102, 0.057
0.187, -0.027
0.072, -0.408
0.105, 0.059
0.408, 0.067
0.202, 0.230
0.270, 0.347
0.110, -0.114
0.253, 0.064
0.124, 0.206
0.326, -0.072
0.684, 0.196
0.008, 0.705
0.240, 0.578
0.163, 0.305
0.382, 0.606
0.069, 0.692
0.084, 0.158
0.201, 0.074
-0.121, 0.264
0.073, -0.073
0.063, 0.446
0.016, 0.512
-0.044, 0.416
0.172, 0.716
0.042, 0.591
0.211, 0.717
-0.029, 0.774
0.212, 0.644
0.110, 1.411
0.117, 0.847
-0.077, 0.407
-0.275, 0.434
0.188, 0.263
0.339, -0.034
0.046, 0.204
0.364, 0.275
0.440, -0.081
0.074, 0.452
0.391, 0.651
0.512, -0.011
0.392, 0.194
0.614, -0.201
0.492, 0.274
0.037, 0.605
0.320, 0.143
0.202, -0.281
0.337, 0.222
0.412, 0.187
0.449, 0.254
-0.147, -0.040
0.113, 0.200
-0.189, -0.151
0.106, 0.113
0.319, 0.054
0.146, -0.141
0.029, -0.054
0.143, 0.226
0.310, 0.143
0.077, 0.333
0.301, 0.030
0.311, -0.114
-0.271, 0.116
-0.052, 0.542
0.290, 0.263
0.306, 0.263
0.203, 0.164
0.325, 0.294
0.190, 0.096
0.039, 0.205
0.565, 0.096
0.200, 0.063
0.342, 0.288
0.186, 0.296
0.222, -0.055
-0.023, 0.199
0.027, 0.276
-0.004, -0.093
0.303, 0.021
0.492, -0.315
0.470, -0.575
0.354, -0.332
0.199, -0.222
0.051, 0.064
0.088, -0.294
0.278, -0.249
0.285, -0.272
0.152, 0.025
0.188, -0.538
0.222, -0.390
0.354, -0.477
-0.097, -0.365
0.304, -0.306
0.432, 0.155
0.443, -0.298
0.382, -0.381
0.530, -0.539
0.218, -0.486
0.212, -0.335
0.449, -0.313
0.216, -0.054
0.169, -0.217
0.299, -0.373
0.369, 0.047
0.401, -0.311
0.562, -0.398
0.505, -0.369
0.002, 0.013
0.638, -0.341
0.154, -0.199
0.162, -0.225
-0.074, -0.675
-0.003, -0.213
0.058, -0.612
0.203, -0.454
0.555, 0.046
0.400, -0.174
0.253, -0.663
0.372, -0.713
0.429, -0.785
0.719, -0.981
0.829, -1.011
0.764, -0.973
0.929, -0.776
0.881, -1.109
0.697, -0.805
0.326, -0.965
0.315, -0.404
0.249, -0.488
0.504, 0.037
0.464, -0.183
0.639, -0.118
0.475, -0.030
0.287, 0.065
0.386, -0.138
0.426, -0.413
0.413, -0.400
0.517, -0.238
0.432, -0.021
0.375, 0.099
0.335, 0.043
0.138, -0.359
0.352, 0.148
0.204, 0.054
0.097, 0.121
0.056, 0.137
-0.045, 0.903
0.477, 0.388
0.161, 0.168
0.205, 0.673
0.186, 0.516
0.270, 0.518
0.372, 0.846
0.186, 0.617
-0.016, 0.959
0.047, 0.349
0.260, -0.143
0.352, 0.379
0.343, 0.147
0.023, 0.056
0.259, 0.412
0.307, 0.259
0.267, 0.605
0.524, 0.649
0.550, 0.671
0.358, 0.596
0.378, 0.408
0.284, 0.513
0.229, 0.476
0.209, 0.565
0.285, 0.852
0.118, 0.507
0.375, 0.687
0.340, 0.308
0.172, 0.348
0.366, 0.748
0.505, 0.321
0.397, 0.469
0.337, 0.287
0.270, 0.486
0.372, 0.737
0.216, 0.839
0.215, 0.675
0.460, 0.297
0.317, 0.464
0.245, 0.852
0.351, 0.944
-0.048, 0.650
0.161, 0.630
0.067, 0.999
0.354, 0.619
0.016, 0.722
0.186, 0.024
0.426, 0.153
0.298, 0.220
0.414, 0.575
0.210, 0.759
0.462, 0.337
0.261, 0.256
0.483, 0.261
0.010, 0.331
0.158, 0.372
0.016, 0.018
0.415, 0.347
0.352, 0.225
0.282, 0.190
0.162, 0.149
0.490, -0.349
0.496, 0.457
0.587, -0.058
0.421, 0.115
0.550, 0.352
0.331, 0.016
0.452, 0.127
0.546, 0.232
0.535, 0.099
0.148, 0.582
0.304, 0.511
0.489, 0.582
0.340, 0.574
0.425, -0.037
0.077, 0.111
0.187, 0.275
0.322, 0.052
0.297, 0.279
0.638, 0.184
0.325, -0.023
0.293, 0.400
0.289, 0.914
0.380, 0.589
0.262, 0.430
0.536, -0.151
0.054, 0.142
0.446, -0.306
0.349, 0.148
0.121, 0.073
0.232, 0.217
0.087, 0.570
0.291, 0.137
0.292, 0.168
0.177, -0.066
0.049, -0.080
0.020, -0.299
0.300, -0.370
0.210, 0.078
0.656, 0.025
0.193, 0.332
0.444, -0.515
0.066, -0.710
-0.060, -0.461
0.354, 0.470
0.398, 0.265
0.382, 0.062
0.091, 0.147
0.190, 0.384
-0.077, 0.481
0.093, 0.664
0.346, 0.201
0.286, -0.271
0.158, -0.083
0.515, 0.299
0.445, 0.511
0.253, 0.054
0.023, -0.263
-0.042, 0.113
0.188, -0.238
0.315, 0.158
0.302, -0.194
0.240, -0.543
0.379, -0.537
0.127, -0.046
0.322, -0.243
0.058, -0.137
0.223, 0.175
0.273, 0.347
0.007, -0.262
0.141, -0.177
0.571, 0.119
-0.024, -0.198
0.470, -0.423
0.294, -0.325
0.380, -0.414
0.486, 0.123
0.102, -0.165
0.296, 0.090
0.260, 0.162
0.210, -0.156
0.042, -0.044
0.084, -0.437
0.269, -0.210
0.257, -0.341
0.408, -0.563
0.062, -0.208
-0.036, 0.159
-0.134, 0.250
0.319, -0.113
0.112, 0.074
0.274, 0.225
0.608, 0.082
0.523, -0.348
0.433, 0.148
0.503, -0.325
0.416, -0.379
-0.093, -0.293
0.462, -0.137
0.329, 0.448
0.464, 0.193
0.237, 0.312
0.208, 0.489
0.323, 0.564
0.422, 0.261
0.462, 0.470
0.511, 0.005
0.176, 0.143
0.131, 0.055
0.027, 0.079
0.155, 0.299
0.141, 0.534
-0.036, 0.118
0.042, -0.038
0.209, 0.394
0.165, 0.324
0.142, 0.314
0.226, -0.011
0.266, 0.008
0.382, 0.300
0.573, 0.075
0.291, -0.465
0.009, -0.455
0.139, -0.261
0.274, -0.069
0.261, 0.081
0.277, 0.403
0.189, 0.704
0.155, 0.343
0.316, 0.694
0.273, 0.377
0.548, 0.283
0.463, 0.909
0.417, 0.973
-0.037, 1.031
0.179, 0.737
0.488, 0.370
0.040, 0.510
0.223, -0.010
0.183, 0.634
0.151, 0.383
0.144, 0.245
0.338, -0.032
0.128, -0.377
0.201, -0.135
0.202, 0.299
0.189, -0.010
0.233, 0.004
0.379, -0.012
0.200, 0.239
0.456, 0.548
0.334, 0.563
0.059, 0.401
0.272, -0.257
0.081, -0.263
-0.019, -0.263
0.207, -0.435
0.221, -0.463
0.078, -0.074
0.281, -0.187
0.223, 0.190
0.245, 0.592
0.138, 0.458
0.424, 0.154
0.385, 0.519
0.355, 0.707
0.188, 0.606
0.113, 0.681
0.172, 0.769
0.199, 0.773
-0.016, 0.411
0.158, 0.243
-0.007, 0.753
0.169, 0.511
0.140, 0.032
0.123, -0.061
0.156, 0.504
0.155, 0.122
0.305, 0.124
0.236, 0.657
0.420, 0.536
0.002, 0.389
0.087, 0.129
-0.116, 0.771
0.375, 0.156
0.106, 0.017
0.241, 0.130
0.301, 0.047
0.314, 0.375
0.379, 0.205
0.197, 0.202
0.003, -0.015
-0.019, -0.291
0.033, -0.260
0.374, -0.155
0.360, 0.220
0.263, 0.155
0.296, 0.336
0.136, 0.284
0.100, -0.725
0.136, -0.231
0.050, 0.032
0.371, 0.040
0.372, 0.318
0.367, 0.083
0.288, 0.406
0.051, 0.238
0.091, 0.130
-0.060, 0.321
0.014, -0.105
0.412, -0.257
0.133, -0.085
0.239, -0.054
0.197, 0.045
0.198, -0.304
0.281, -0.153
0.236, 0.187
0.284, 0.075
0.373, 0.404
0.455, 0.761
0.232, 0.605
0.149, 0.076
0.340, 0.813
0.576, 0.775
0.230, 0.505
0.410, 0.802
0.363, 0.816
0.251, 0.900
0.129, 0.861
0.148, 0.481
0.149, 0.225
0.344, 0.546
0.278, 0.118
0.052, 0.232
0.153, -0.047
0.303, 0.656
0.305, 0.894
0.428, 0.165
0.365, 0.713
-0.116, 0.747
0.099, 0.482
0.147, 0.407
0.217, 0.368
0.609, 0.683
0.288, 0.813
0.270, 0.638
0.137, 0.214
0.269, 0.693
0.073, 0.515
-0.006, 0.488
0.100, 0.260
0.484, 0.503
0.303, 0.401
0.329, 0.664
0.122, 0.523
0.213, 0.615
-0.035, 0.395
0.356, 0.637
0.438, 0.748
0.338, 0.737
0.231, 0.441
0.345, 0.801
0.223, 0.812
0.078, 0.962
0.081, 0.848
0.357, 0.384
0.233, 0.794
0.286, 0.707
0.283, 0.054
0.177, 0.191
0.251, 0.027
0.198, 0.366
0.173, 0.303
0.052, 0.162
0.050, 0.072
0.189, -0.123
0.174, -0.141
0.176, 0.173
0.175, 0.833
0.111, 0.519
0.016, 0.068
0.032, 0.278
0.128, 0.492
0.219, 0.648
0.343, 0.203
0.243, 0.292
0.168, 0.327
0.139, 0.103
0.150, 0.249
0.392, 0.029
0.137, 0.097
0.238, 0.408
0.157, 0.560
0.112, 0.568
0.314, 0.310
0.779, 0.670
0.425, 0.636
0.147, 0.725
0.360, 0.478
0.258, 0.406
0.055, 0.036
0.232, -0.594
0.228, -0.458
0.152, -0.292
0.051, -0.361
0.278, -0.549
0.115, -0.376
0.263, -0.075
0.320, 0.269
0.343, 0.629
-0.003, 0.866
0.360, 0.350
0.294, 0.762
0.124, 0.436
0.339, 0.290
0.380, 0.770
0.254, 0.647
0.251, 0.408
0.416, 0.670
0.202, 0.577
0.484, 0.838
0.589, 0.730
0.273, 0.717
0.303, 0.306
0.085, 0.512
0.428, 0.233
0.283, 0.390
0.667, -0.005
0.444, -0.072
0.287, 0.435
0.331, 0.153
0.260, -0.365
0.228, 0.218
0.001, -0.064
-0.074, 0.372
0.365, 0.498
0.299, 0.261
0.061, 0.484
0.220, 0.460
0.140, 0.382
0.559, 0.649
0.283, 0.554
0.265, 0.408
0.342, 0.252
0.374, 0.063
0.232, 0.383
0.516, -0.026
0.051, 0.419
0.290, 0.924
0.441, 0.882
0.463, 0.727
0.551, 0.398
0.361, -0.012
0.259, 0.034
0.164, -0.318
0.487, -0.131
0.325, 0.155
0.406, 0.735
-0.010, 0.520
0.392, 0.945
0.316, 1.281
0.555, 1.032
0.469, 1.011
0.396, 1.073
0.333, 1.378
0.356, 1.210
0.187, 0.887
0.021, 1.207
0.162, 0.849
0.212, 1.074
0.055, 0.386
0.200, 0.486
0.284, 0.521
0.156, 0.361
0.078, 0.464
0.073, 0.538
0.176, 0.624
0.360, 0.751
0.389, 0.628
0.400, 0.613
0.133, 0.326
-0.085, 0.359
0.253, 0.691
0.225, 0.390
0.330, 0.827
-0.087, 0.365
-0.074, 0.482
0.139, 0.580
0.164, 0.635
0.206, 0.815
0.312, 0.621
0.249, 0.955
0.512, 0.168
0.354, 0.554
0.029, 0.699
0.044, 0.509
0.274, 0.399
0.471, 0.631
0.124, 0.880
0.239, 0.898
0.231, 0.897
0.218, 0.820
0.537, 0.625
0.118, 0.509
0.108, 0.226
0.278, 1.041
0.328, 1.008
0.411, 0.920
0.280, 0.992
0.529, 1.169
0.161, 0.715
0.294, 0.724
0.187, 0.677
0.214, 0.916
0.181, 0.964
0.369, 0.986
0.294, 1.016
0.315, 0.715
0.231, 0.981
0.198, 0.911
0.205, 0.570
0.409, 1.003
0.136, 0.830
0.366, 0.951
0.534, 0.410
0.513, 0.931
0.589, 0.667
0.173, 0.957
0.437, 0.745
0.393, 0.951
0.484, 0.747
0.693, 0.601
0.309, 0.610
0.201, 0.570
0.430, 0.305
0.475, 0.398
0.321, 0.108
0.252, 0.404
0.190, 0.396
0.317, 0.353
0.251, 0.457
0.275, 0.406
-0.114, 0.268
0.244, -0.059
-0.172, -0.384
0.022, 0.116
0.147, 0.267
0.007, -0.034
0.070, -0.148
0.443, 0.128
0.240, -0.289
0.261, -0.472
0.107, 0.244
0.116, 0.423
0.197, 0.564
0.218, 0.667
0.572, 0.968
0.147, 0.747
0.078, 0.991
0.024, 1.083
0.388, 0.382
0.455, 0.681
0.274, 0.583
0.388, 0.494
0.100, 0.351
0.245, 0.035
0.188, 0.037
0.563, 0.632
0.368, 0.114
0.535, 0.075
0.549, 0.564
0.217, 0.829
0.118, 0.807
0.267, 0.786
0.372, 1.148
0.091, 0.776
0.032, 1.002
-0.053, 0.633
0.281, 0.426
0.236, 0.239
0.125, 0.278
0.030, 0.471
0.077, -0.045
0.261, 0.499
0.016, 0.283
0.002, -0.171
0.051, -0.400
0.027, 0.669
0.288, 0.397
-0.071, 1.053
-0.144, 1.084
0.303, 0.287
0.374, 0.380
0.254, 0.746
0.479, 0.712
0.047, 0.302
0.311, -0.095
0.489, 0.197
0.260, 0.526
0.412, 0.456
0.462, 0.227
0.347, 0.479
0.491, 0.119
0.296, 0.504
0.399, 0.428
0.192, 0.104
0.343, 0.207
0.062, -0.171
0.245, -0.136
0.314, 0.541
0.283, 0.575
0.001, 0.913
0.119, 0.558
0.432, 0.836
0.465, 0.600
0.385, 0.446
0.377, 0.479
0.355, 0.403
0.109, 0.531
0.609, 0.528
0.551, 0.059
0.241, -0.008
0.476, 0.117
0.411, 0.015
0.410, 0.048
0.440, 0.260
0.223, 0.054
0.216, 0.081
0.409, -0.016
0.612, 0.025
0.319, -0.152
0.519, -0.054
0.112, 0.149
0.527, 0.199
0.366, 0.379
0.432, -0.156
0.352, 0.092
0.831, -0.149
0.521, 0.060
0.663, -0.175
0.587, -0.492
0.683, 0.038
0.386, -0.058
0.551, 0.518
0.526, 0.266
0.763, 0.561
0.149, 0.560
0.335, 0.651
0.728, 0.528
0.603, 0.452
0.883, 0.525
0.641, 0.789
0.403, 0.348
0.693, 0.258
0.563, 0.207
0.426, 0.348
0.776, 0.106
0.473, 0.229
0.717, 0.364
0.426, 0.769
0.718, 0.394
0.668, 0.194
0.234, -0.144
0.697, 0.646
0.409, 0.444
0.453, 0.579
0.291, 0.332
0.541, 0.425
0.625, -0.282
0.697, 0.464
0.629, 0.108
0.429, 0.347
0.540, 0.168
0.487, 0.174
0.520, -0.095
0.464, 0.243
0.429, 0.459
0.678, 0.155
0.737, -0.011
0.641, 0.032
0.356, 0.175
0.552, 0.631
0.391, 0.963
0.713, 0.865
0.423, 0.750
0.455, 0.621
0.522, 0.828
0.509, 0.431
0.624, 0.540
0.228, 1.072
0.516, 0.440
0.632, 0.697
0.821, 0.459
0.809, 0.601
0.614, 0.788
0.514, 0.686
0.715, 0.851
0.491, 0.742
0.806, 0.686
0.790, 0.983
0.846, 0.619
0.740, 0.176
0.570, 0.146
0.742, 0.303
0.574, 0.728
0.511, 0.865
0.534, 0.803
0.454, 0.693
0.209, 0.675
0.614, 1.060
0.510, 0.688
0.535, 0.794
0.573, 0.757
0.364, 0.926
0.284, 1.253
0.473, 0.763
0.324, 0.906
0.484, 0.661
0.386, 0.781
0.352, 0.712
0.315, 0.508
0.446, 0.634
0.652, 0.958
0.404, 0.813
0.352, 0.817
0.399, 0.679
0.448, 0.592
0.612, 0.185
0.178, 0.711
0.398, 1.193
0.294, 1.139
0.054, 0.621
0.162, 0.326
0.377, 0.425
0.218, 0.606
0.411, 0.749
0.621, 1.319
0.779, 1.044
0.688, 0.834
0.744, 1.121
0.565, 0.725
0.648, 0.427
0.621, 0.698
0.330, 0.923
0.541, 0.407
0.198, 0.607
0.451, 0.053
0.187, 0.407
0.383, 0.684
0.371, 0.336
0.101, 0.284
0.554, 0.402
0.033, 0.465
0.229, 0.344
0.360, 0.612
0.808, 0.711
0.284, 0.744
0.636, 0.519
0.674, 0.657
0.564, 0.634
0.591, 0.188
0.758, 0.396
0.293, 0.203
0.607, 0.446
0.540, 0.705
0.282, 0.217
0.617, -0.106
0.265, 0.284
0.516, 0.558
0.522, 0.690
0.632, 0.674
0.222, 0.598
0.457, 0.721
0.543, 0.757
0.300, 0.999
0.586, 1.186
0.151, 0.850
0.003, 0.871
0.488, 0.780
0.517, 0.793
0.465, 0.538
0.404, 0.440
0.247, 0.742
0.155, 0.536
0.179, 0.207
0.229, 0.335
0.184, 0.254
0.068, 0.145
-0.075, -0.472
-0.058, -0.590
-0.191, -0.270
-0.183, -0.146
0.263, -0.434
0.208, 0.268
0.066, 0.599
0.115, 0.366
0.237, 0.447
0.052, -0.120
0.579, -0.271
0.140, -0.625
0.220, -0.613
0.167, -0.203
0.237, 0.003
0.284, -0.023
0.632, 0.415
0.185, -0.022
0.590, 0.149
0.289, -0.454
0.795, 0.119
0.430, 0.271
0.118, -0.140
0.607, -0.010
0.037, 0.186
0.116, 0.511
0.146, 0.440
0.253, 0.327
0.655, 0.138
0.144, 0.493
0.229, 0.821
0.016, 0.922
0.324, 0.688
0.127, 0.743
0.401, 0.527
0.620, 0.832
0.235, 0.614
0.291, 0.709
0.460, 0.396
-0.073, 0.154
0.258, 0.202
-0.041, 0.708
-0.035, 0.325
0.343, 0.194
0.140, 0.109
0.396, 0.448
0.162, 0.375
0.145, 0.294
0.563, 0.554
0.742, 0.430
0.614, 0.668
0.573, 0.792
0.476, 0.363
0.521, 0.450
0.521, 0.226
0.441, 0.148
0.348, 0.152
0.575, 0.005
0.586, 0.417
0.651, 0.319
0.699, 0.672
0.709, 0.549
0.460, 0.780
0.589, 0.414
0.559, 0.373
0.842, 0.343
0.477, 0.166
0.634, 0.005
0.757, 0.346
0.548, 0.305
0.646, -0.064
0.824, 0.120
0.582, 0.617
0.415, 0.583
0.484, 0.004
0.598, 0.158
0.788, 0.334
0.711, 0.633
0.505, 0.753
0.380, 0.125
0.659, 0.637
0.630, 0.537
0.722, 0.513
0.603, -0.138
0.652, -0.191
0.463, -0.206
0.587, 0.363
0.367, 0.543
0.366, 0.548
0.374, 0.338
0.476, 0.399
0.373, 0.208
0.171, 0.110
0.310, 0.029
0.601, -0.676
0.419, -0.245
0.503, -0.213
0.286, 0.055
0.446, 0.173
0.489, -0.413
0.655, 0.047
0.809, 0.056
0.476, 0.346
0.558, 0.735
0.392, 0.944
0.444, 0.658
0.488, 1.065
0.326, 0.370
0.434, 0.168
0.263, -0.151
0.278, -0.018
0.441, 0.152
0.536, 0.458
0.389, 0.237
0.420, 0.450
0.392, 0.409
0.416, 0.275
0.300, 0.321
0.235, 0.252
0.432, 0.523
0.364, 0.372
0.592, 0.283
0.637, -0.005
0.484, 0.265
0.350, 0.606
0.519, 0.504
0.313, 1.117
0.667, 0.786
0.867, 0.951
0.651, 0.972
0.516, -0.091
0.538, 0.147
0.310, -0.146
0.335, -0.221
0.709, -0.014
0.560, 0.301
0.362, -0.095
0.858, 0.470
0.397, 0.316
0.338, -0.086
0.079, 0.005
0.296, 0.366
0.289, 0.208
0.262, -0.131
0.157, 0.159
0.412, -0.264
0.190, 0.080
0.295, -0.035
0.235, -0.380
0.255, 0.034
0.098, -0.214
0.237, 0.263
0.453, -0.068
0.359, 0.111
0.609, 0.133
0.421, 0.099
0.503, -0.230
0.327, 0.522
0.501, 0.267
0.390, 0.034
0.599, 0.016
0.719, -0.360
0.521, -0.529
0.571, -0.128
0.505, -0.526
0.482, -0.953
0.394, -0.405
0.188, -0.531
0.464, -0.425
0.639, -0.558
0.365, -0.816
0.466, -0.814
0.564, -0.748
0.621, -0.684
0.433, -0.717
0.638, -0.268
0.449, -0.043
0.405, -0.482
0.498, -0.159
0.491, -0.349
0.578, -0.755
0.858, -0.362
0.998, -0.380
0.941, -0.380
0.653, 0.086
0.691, 0.855
0.850, 0.137
0.723, -0.175
0.582, 0.035
0.609, -0.155
0.791, -0.068
0.870, -0.083
0.495, -0.221
0.583, -0.303
0.664, -0.758
0.718, -0.403
0.645, -0.686
0.973, -0.156
1.111, 0.059
0.927, 0.216
0.775, -0.144
0.837, 0.233
0.774, 0.129
0.792, -0.143
0.978, 0.253
0.813, -0.020
0.556, 0.264
0.967, 0.063
0.661, -0.042
0.640, -0.334
0.762, -0.303
0.555, -0.029
0.357, 0.079
0.293, 0.872
0.490, 1.049
0.564, 0.113
0.537, 0.147
0.771, 0.300
0.672, 0.512
0.554, 0.448
0.474, -0.108
0.362, -0.186
0.326, 0.099
0.167, 0.308
0.315, 0.350
0.151, 0.617
0.152, 0.058
0.383, -0.399
0.071, -0.519
0.315, -0.497
0.158, -0.121
0.076, -0.046
0.157, -0.189
0.350, -0.081
0.375, 0.545
0.295, 0.228
0.309, 0.487
0.504, 0.014
0.309, 0.484
0.579, 0.512
0.329, 0.860
0.453, 0.665
0.382, 0.846
0.525, 0.456
0.529, 0.787
0.377, 1.008
0.415, 0.860
0.329, 0.235
0.386, -0.170
0.295, 0.541
0.259, 0.523
0.728, 0.279
0.706, 0.546
0.713, 0.634
0.364, 0.735
0.679, 0.932
0.371, 0.493
0.705, 0.581
0.725, 0.541
0.758, 0.520
0.635, 0.212
0.687, -0.024
0.601, -0.054
0.495, 0.297
0.850, 0.350
0.681, 0.540
0.700, 0.425
0.420, 0.377
0.398, 0.257
0.723, 0.315
0.435, 0.177
0.471, 0.157
0.672, 0.458
0.671, 0.699
0.433, 0.636
0.655, 0.896
0.656, 0.498
0.895, 0.563
0.832, 0.633
0.429, 0.851
0.566, 0.460
0.518, 0.288
0.339, 0.315
0.740, 0.722
0.859, 0.757
0.566, 0.968
0.475, 0.474
0.855, 0.555
0.436, 1.089
0.886, 0.881
0.820, 0.409
0.754, 1.106
0.912, 0.325
0.862, 0.095
0.757, 0.213
0.564, 0.500
0.981, 0.640
0.844, 0.414
0.769, 0.736
1.047, 0.342
1.068, 0.787
0.716, 0.946
0.734, 1.024
0.875, 0.705
0.866, 0.624
0.740, 1.008
0.706, 0.878
0.870, 1.227
0.706, 0.580
0.833, 0.895
0.954, 0.657
1.099, 0.515
0.820, 0.314
0.791, 0.334
0.645, 0.488
0.802, 0.311
0.650, -0.061
0.710, 0.293
0.638, 0.511
0.741, 0.134
0.783, 0.372
0.570, 0.814
0.498, 0.268
0.348, 0.448
0.399, 0.639
0.859, 0.648
0.490, 0.479
0.747, 0.610
0.553, 1.018
0.708, 0.785
1.020, 0.513
0.746, 0.702
0.817, 0.732
0.619, 0.615
1.087, 0.447
0.808, 0.444
1.112, 0.586
0.833, 0.415
0.833, 0.605
0.831, 0.716
0.834, 0.594
