projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
-1.735, -0.639
-1.924, -0.691
-1.797, -0.877
-1.986, -0.537
-1.689, -0.764
-1.724, -0.805
-2.071, -0.679
-1.833, -0.783
-1.885, -0.552
-1.859, -0.660
-2.008, -0.605
-1.624, -0.791
-1.837, -0.673
-2.035, -0.608
-2.405, -0.440
-1.702, -0.765
-1.961, -0.603
-1.066, -0.923
-1.116, -1.045
-1.012, -1.285
-1.367, -1.058
-1.404, -0.964
-1.181, -0.951
-1.446, -0.815
-1.517, -0.780
-1.199, -0.816
-0.725, -1.086
-0.824, -0.783
-1.255, -0.913
-1.242, -0.773
-1.328, -0.787
-1.503, -1.128
-1.683, -0.899
-1.567, -0.943
-1.778, -1.082
-1.666, -0.993
-1.538, -0.885
-1.569, -0.717
-1.348, -0.982
-1.656, -0.853
-1.810, -1.148
-1.828, -0.841
-1.984, -0.475
-2.031, -0.730
-1.821, -0.989
-2.255, -0.912
-1.912, -0.956
-1.921, -0.629
-1.443, -0.904
-1.193, -1.013
-1.755, -0.711
-1.742, -0.629
-1.408, -0.822
-1.431, -0.528
-1.228, -0.836
-1.612, -0.838
-1.313, -0.881
-2.086, -0.609
-2.130, -0.719
-2.560, -0.268
-2.415, -0.432
-2.687, -0.240
-2.564, -0.133
-2.513, -0.412
-2.785, -0.498
-2.191, -0.642
-2.157, -0.569
-2.253, -0.667
-2.242, -0.428
-2.151, -0.263
-2.174, -0.356
-2.047, -0.524
-2.485, -0.493
-2.506, -0.742
-2.411, -0.468
-2.575, -0.447
-2.420, -0.734
-2.144, -0.745
-2.070, -0.593
-2.271, -0.605
-2.101, -0.633
-2.312, -0.640
-2.185, -0.956
-2.053, -0.780
-2.024, -0.691
-1.769, -0.598
-1.665, -0.858
-1.576, -0.725
-1.471, -0.640
-1.638, -0.736
-1.517, -0.683
-1.845, -0.545
-1.438, -0.604
-1.066, -0.906
-1.523, -0.609
-2.305, -0.504
-2.391, -0.461
-2.199, -0.556
-1.979, -0.755
-2.076, -0.746
-2.452, -0.320
-2.370, -0.440
-2.450, -0.230
-2.286, -0.191
-2.131, -0.153
-2.099, -0.325
-1.988, -0.476
-1.924, -0.685
-2.185, -0.086
-1.881, -0.295
-1.817, -0.383
-1.619, -0.527
-1.677, -0.899
-1.989, -0.280
-1.879, -0.403
-1.730, -0.632
-1.732, -0.891
-1.974, -0.764
-2.066, -0.666
-2.091, -0.922
-1.889, -0.837
-2.161, -0.996
-1.687, -0.901
-1.945, -0.774
-1.614, -0.992
-1.466, -0.760
-1.963, -0.781
-1.551, -1.113
-1.558, -1.083
-1.315, -1.131
-1.622, -0.632
-1.886, -0.633
-1.887, -0.711
-1.880, -0.712
-1.858, -0.574
-1.771, -1.028
-2.171, -0.659
-1.840, -0.817
-2.274, -0.665
-2.257, -0.728
-2.603, -0.581
-2.209, -0.624
-2.163, -1.002
-2.309, -0.622
-1.887, -0.869
-1.951, -0.688
-2.483, -0.552
-2.221, -0.725
-2.077, -0.781
-2.210, -0.594
-1.810, -0.754
-2.029, -0.341
-2.208, -0.061
-1.714, -0.563
-1.911, -0.575
-2.077, -0.560
-2.102, -0.717
-1.660, -0.753
-1.983, -0.663
-2.517, -0.295
-1.764, -1.018
-1.924, -0.720
-1.664, -0.866
-1.912, -0.755
-1.959, -0.591
-1.854, -0.527
-1.833, -0.579
-2.062, -0.537
-1.779, -0.712
-2.068, -0.541
-2.075, -0.488
-1.982, -0.727
-2.161, -0.906
-1.866, -0.659
-1.821, -0.803
-1.791, -0.701
-1.643, -0.822
-1.775, -0.818
-1.537, -1.115
-1.682, -1.045
-1.581, -1.124
-1.925, -1.056
-1.982, -0.928
-1.974, -0.743
-1.829, -0.808
-1.751, -0.749
-1.645, -0.598
-1.555, -0.732
-1.840, -0.619
-1.700, -0.636
-1.748, -0.641
-1.604, -0.842
-1.609, -0.748
-1.981, -0.666
-1.858, -0.989
-2.082, -0.891
-2.240, -0.539
-1.570, -0.865
-1.496, -1.199
-1.559, -0.783
-1.697, -0.942
-1.958, -0.789
-1.702, -0.545
-2.135, -0.632
-1.982, -0.739
-1.814, -0.802
-1.862, -0.926
-1.736, -0.557
-2.340, -0.597
-2.195, -0.496
-1.865, -0.949
-1.631, -1.187
-2.204, -0.776
-2.160, -0.748
-2.131, -0.923
-2.240, -0.570
-2.316, -0.487
-2.442, -0.418
-1.993, -0.612
-2.111, -0.852
-1.727, -0.625
-1.870, -0.774
-2.224, -0.809
-2.481, -0.641
-2.204, -0.405
-2.268, -0.496
-2.171, -0.453
-1.979, -0.642
-1.952, -0.302
-2.145, -0.482
-2.059, -0.729
-2.271, -0.473
-2.034, -0.781
-2.082, -0.718
-1.720, -0.754
-2.060, -0.418
-2.144, -0.626
-1.931, -0.574
-1.955, -0.541
-2.038, -0.605
-1.917, -0.649
-1.645, -0.609
-1.273, -0.832
-1.656, -0.769
-2.085, -0.897
-2.246, -0.478
-2.090, -0.643
-1.736, -0.833
-2.022, -1.056
-2.075, -0.893
-2.119, -0.598
-2.381, -0.736
-2.020, -0.681
-2.004, -0.550
-2.082, -0.891
-1.836, -0.971
-1.626, -1.125
-2.068, -0.866
-2.143, -0.850
-2.218, -0.739
-2.031, -0.831
-2.095, -0.999
-1.870, -0.822
-1.907, -0.863
-1.896, -0.783
-1.949, -0.852
-1.791, -0.995
-1.394, -1.064
-1.700, -0.920
-1.596, -0.943
-1.680, -1.062
-1.770, -0.783
-1.769, -0.903
-2.137, -0.664
-1.988, -0.914
-2.133, -1.031
-1.598, -1.029
-1.837, -0.909
-1.630, -0.882
-1.842, -1.101
-1.598, -0.764
-1.752, -0.822
-2.052, -0.735
-1.869, -1.015
-1.716, -1.237
-1.744, -1.306
-1.716, -1.060
-1.793, -1.000
-2.180, -1.075
-1.922, -1.242
-1.792, -0.964
-2.443, -0.822
-2.417, -0.886
-2.463, -0.714
-2.286, -0.846
-1.860, -1.142
-2.247, -0.856
-2.101, -1.079
-1.796, -1.269
-1.978, -1.193
-2.123, -1.028
-2.066, -1.030
-2.071, -0.981
-2.218, -0.742
-2.280, -0.820
-2.016, -0.856
-2.413, -0.753
-2.209, -0.750
-2.152, -1.227
-2.240, -0.830
-2.453, -0.812
-2.627, -0.579
-2.188, -1.049
-2.059, -0.980
-1.877, -1.009
-1.906, -1.068
-2.112, -0.979
-1.641, -1.093
-1.609, -1.178
-1.754, -1.011
-1.610, -1.071
-1.759, -1.092
-2.183, -1.108
-2.457, -1.106
-2.105, -0.969
-2.047, -1.366
-2.323, -0.927
-1.597, -1.209
-1.517, -1.558
-1.799, -1.413
-1.628, -1.313
-1.853, -1.387
-1.958, -1.208
-1.408, -1.218
-1.653, -1.342
-1.469, -1.489
-2.051, -0.965
-1.529, -1.705
-1.499, -1.455
-1.797, -1.147
-1.940, -1.302
-1.368, -1.365
-2.024, -1.326
-1.814, -1.305
-2.030, -1.163
-1.898, -0.793
-2.308, -1.155
-2.051, -1.087
-1.859, -1.330
-2.431, -0.861
-2.256, -1.011
-2.060, -1.178
-1.955, -0.806
-1.746, -0.915
-2.094, -1.193
-1.942, -0.876
-2.181, -0.973
-2.299, -0.617
-2.254, -1.014
-2.092, -1.011
-2.068, -1.051
-2.262, -1.021
-2.105, -1.189
-2.067, -0.838
-2.207, -1.008
-2.084, -1.332
-2.122, -1.207
-2.319, -1.154
-2.265, -1.040
-2.484, -0.785
-1.854, -1.348
-1.938, -0.819
-1.706, -1.328
-1.359, -1.448
-1.390, -1.273
-1.637, -1.401
-1.923, -1.080
-1.970, -1.209
-2.141, -0.794
-2.483, -0.989
-2.040, -1.051
-2.344, -1.103
-2.302, -0.960
-2.148, -1.232
-2.294, -1.202
-2.123, -1.272
-2.187, -1.001
-2.717, -0.722
-2.680, -0.407
-1.990, -1.058
-2.019, -1.228
-2.201, -0.862
-2.505, -0.740
-2.412, -0.962
-2.055, -0.906
-2.547, -0.838
-2.321, -0.695
-2.317, -0.707
-2.150, -0.611
-2.286, -0.025
-2.699, -0.327
-2.566, -0.222
-2.625, 0.015
-2.677, -0.078
-2.535, -0.582
-2.611, -0.291
-2.377, -0.137
-2.274, -0.624
-2.163, -0.540
-2.375, -0.560
-2.346, -0.618
-2.141, -0.604
-1.571, -0.989
-1.866, -0.863
-2.221, -0.590
-2.265, -0.554
-2.438, -0.728
-2.711, -0.594
-2.561, -0.333
-2.642, -0.469
-2.628, -0.654
-2.779, -0.210
-2.446, -0.538
-2.377, -0.667
-2.797, -0.191
-2.487, -0.530
-2.529, -0.316
-2.275, -0.384
-2.261, -0.468
-2.148, -0.939
-2.545, -0.419
-2.717, -0.417
-2.633, -0.661
-2.625, -0.441
-2.494, -0.576
-2.202, -0.378
-2.818, -0.465
-2.600, -0.372
-2.624, -0.232
-2.321, -0.303
-2.410, -0.556
-2.329, -0.845
-2.367, -0.928
-2.408, -0.631
-2.594, -0.748
-2.871, -0.336
-2.609, -0.369
-2.719, -0.419
-2.723, -0.346
-2.827, -0.278
-2.571, -0.394
-2.793, -0.482
-2.718, -0.286
-2.606, -0.588
-2.640, -0.641
-2.499, -0.615
-2.317, -0.713
-2.638, -0.539
-2.684, -0.520
-2.771, -0.475
-2.836, -0.586
-2.789, -0.359
-2.617, -0.183
-2.997, -0.236
-2.966, -0.152
-2.431, -0.595
-2.817, -0.372
-2.643, -0.519
-2.810, -0.539
-2.720, -0.291
-2.422, -0.481
-2.598, -0.461
-2.877, -0.330
-3.020, -0.002
-2.787, -0.280
-2.990, -0.454
-3.000, -0.383
-2.629, -0.213
-2.472, -0.543
-2.706, -0.217
-2.510, -0.482
-2.781, -0.503
-2.978, -0.255
-2.883, -0.369
-2.580, -0.442
-2.400, -0.494
-2.320, -0.406
-2.255, -0.687
-2.475, -0.752
-2.548, -0.610
-2.272, -0.754
-2.572, -0.386
-2.480, -0.713
-2.571, -0.657
-2.618, -0.788
-2.613, -0.646
-2.624, -0.783
-3.008, -0.676
-2.609, -0.424
-2.782, -0.603
-2.627, -0.590
-2.588, -0.485
-2.827, -0.397
-2.732, -0.307
-2.581, -0.570
-2.364, -0.308
-2.450, -0.378
-2.610, -0.900
-2.631, -0.727
-2.612, -0.455
-2.595, -0.500
-2.503, -0.558
-2.471, -0.485
-2.733, -0.523
-2.708, -0.599
-2.830, -0.544
-2.413, -0.610
-2.546, -0.775
-2.495, -0.840
-2.541, -0.719
-2.400, -0.883
-2.574, -0.561
-2.311, -0.772
-2.822, -0.548
-2.718, -0.701
-2.500, -0.974
-2.837, -0.298
-2.955, -0.703
-2.857, -0.651
-2.761, -0.834
-2.874, -0.710
-2.873, -0.850
-3.067, -0.528
-3.178, -0.579
-2.762, -0.458
-2.689, -0.595
-2.782, -0.818
-2.998, -0.699
-3.013, -0.824
-3.242, -0.788
-2.820, -0.538
-2.499, -0.600
-2.332, -0.848
-2.604, -0.860
-2.579, -0.876
-2.591, -0.519
-2.537, -0.866
-2.621, -0.936
-2.432, -0.931
-2.399, -0.952
-2.399, -1.242
-2.283, -1.133
-2.571, -1.140
-2.887, -0.813
-2.526, -1.383
-2.503, -1.060
-2.196, -1.247
-2.414, -1.108
-2.609, -1.111
-2.509, -0.917
-2.229, -1.203
-2.467, -1.323
-2.390, -1.027
-2.434, -1.037
-2.843, -0.596
-2.976, -0.873
-2.731, -0.795
-2.372, -1.143
-2.433, -0.758
-2.220, -1.312
-2.525, -0.978
-2.520, -1.144
-2.333, -0.906
-2.368, -0.990
-2.409, -0.873
-2.887, -0.785
-2.911, -0.608
-3.008, -0.434
-3.117, -0.637
-2.639, -0.664
-2.699, -0.585
-2.397, -0.681
-2.657, -0.800
-2.444, -0.940
-2.285, -0.919
-2.717, -0.787
-2.973, -0.721
-2.808, -0.897
-2.777, -0.822
-2.703, -0.685
-2.452, -0.888
-2.708, -0.559
-2.654, -0.831
-2.324, -1.085
-2.644, -0.747
-2.979, -0.645
-3.046, -0.571
-3.006, -0.384
-2.963, -0.699
-2.980, -0.591
-2.893, -0.517
-2.793, -0.713
-2.584, -0.563
-2.514, -0.670
-2.378, -0.795
-2.379, -0.653
-2.555, -0.639
-2.216, -0.676
-2.460, -0.853
-2.851, -0.600
-2.463, -0.739
-2.450, -0.931
-2.804, -0.908
-2.549, -0.980
-2.559, -0.964
-2.581, -0.849
-2.576, -0.974
-2.298, -1.264
-2.466, -0.974
-2.437, -0.904
-2.690, -0.910
-2.492, -0.932
-2.713, -0.751
-2.285, -0.905
-2.493, -0.657
-2.923, -0.552
-2.888, -0.709
-2.787, -0.979
-2.752, -0.798
-2.627, -0.815
-2.653, -0.959
-2.501, -1.135
-2.695, -0.590
-2.749, -0.834
-2.556, -0.775
-2.593, -0.909
-2.462, -0.734
-2.465, -0.958
-2.364, -0.904
-2.051, -0.880
-2.369, -0.832
-2.575, -0.768
-2.611, -0.764
-2.831, -0.577
-2.450, -0.830
-2.433, -1.054
-2.329, -1.075
-2.506, -1.111
-2.429, -1.328
-2.473, -1.226
-2.387, -1.011
-2.328, -0.994
-2.037, -1.182
-1.870, -1.333
-2.492, -1.125
-2.629, -1.007
-2.118, -1.239
-2.171, -1.182
-2.421, -1.300
-2.647, -0.791
-2.344, -0.852
-2.580, -0.952
-2.332, -1.090
-2.691, -1.076
-2.532, -1.159
-2.628, -0.943
-2.684, -0.835
-2.492, -0.690
-2.614, -0.663
-2.779, -0.354
-2.545, -0.723
-2.572, -0.530
-2.588, -0.758
-2.574, -0.724
-2.435, -0.602
-2.409, -0.523
-2.639, -0.574
-2.589, -0.640
-2.746, -0.505
-2.654, -0.539
-2.739, -0.691
-2.451, -0.910
-2.586, -1.009
-2.410, -0.938
-2.345, -1.006
-2.405, -0.773
-2.480, -0.936
-2.569, -0.622
-2.430, -0.864
-2.391, -1.045
-2.302, -0.886
-2.273, -1.099
-2.450, -0.964
-2.370, -1.023
-2.456, -0.794
-2.132, -1.416
-1.838, -1.264
-2.195, -0.968
-1.947, -1.191
-2.089, -1.082
-2.029, -1.180
-1.779, -1.166
-1.885, -1.110
-1.840, -1.418
-2.404, -1.143
-1.924, -1.339
-2.214, -0.965
-2.139, -1.003
-2.186, -1.281
-2.210, -1.047
-2.678, -1.165
-2.361, -1.140
-2.256, -1.235
-2.399, -1.073
-2.474, -1.174
-2.349, -1.215
-2.313, -1.016
-2.340, -1.014
-2.343, -1.019
-2.122, -1.037
-2.108, -0.918
-2.099, -0.929
-1.986, -1.130
-2.201, -0.808
-1.956, -1.019
-2.295, -0.888
-2.159, -0.760
-1.940, -1.044
-1.931, -0.591
-2.355, -0.776
-2.017, -0.850
-2.575, -1.034
-2.480, -1.028
-2.762, -0.764
-2.985, -0.777
-2.716, -0.780
-2.361, -0.674
-2.227, -0.653
-2.226, -0.992
-2.286, -0.637
-2.559, -0.249
-2.129, -0.404
-2.605, -0.638
-2.859, -0.267
-2.889, -0.469
-2.791, -0.198
-2.885, -0.309
-2.408, -0.189
-2.822, -0.308
-2.486, -0.434
-2.491, -0.336
-2.436, -0.418
-2.471, -0.240
-2.479, -0.520
-2.587, -0.475
-2.636, -0.572
-2.491, -0.686
-2.231, -0.613
-2.332, -0.754
-2.385, -0.709
-2.215, -0.366
-2.417, -0.527
-2.513, -0.553
-2.412, -0.801
-2.463, -0.509
-2.529, -0.631
-2.336, -0.599
-2.816, -0.345
-2.821, -0.264
-2.378, -0.489
-2.345, -0.459
-2.507, -0.188
-2.584, -0.191
-2.850, -0.105
-2.302, -0.450
-2.480, -0.354
-2.559, -0.155
-2.615, -0.138
-2.573, -0.207
-2.524, -0.111
-2.773, -0.126
-2.557, -0.064
-2.415, -0.408
-2.517, -0.279
-2.504, -0.370
-2.503, -0.239
-2.397, -0.352
-2.320, -0.447
-2.505, -0.287
-2.107, -0.489
-2.482, -0.117
-2.401, -0.123
-2.101, -0.467
-2.568, 0.007
-2.669, -0.268
-2.471, -0.311
-2.649, -0.143
-2.614, -0.014
-2.603, 0.075
-2.112, -0.406
-2.339, -0.265
-2.408, -0.378
-2.303, -0.346
-2.017, -0.658
-1.914, -0.733
-2.087, -0.428
-1.978, -0.835
-2.447, -0.055
-2.179, -0.376
-2.220, -0.345
-2.391, -0.421
-2.338, -0.545
-2.352, -0.816
-2.575, -0.878
-2.480, -0.637
-2.563, -0.503
-2.369, -0.831
-2.378, -0.665
-2.659, -0.917
-2.106, -0.951
-1.894, -0.860
-1.875, -1.125
-2.282, -0.559
-2.528, -0.544
-2.407, -0.573
-2.738, -0.613
-2.142, -0.983
-2.944, -0.693
-3.044, -0.593
-2.520, -0.792
-2.548, -0.844
-2.732, -0.654
-2.673, -0.564
-2.773, -0.427
-2.691, -0.537
-2.634, -0.556
-2.500, -0.770
-2.800, -0.418
-2.724, -0.850
-2.834, -0.510
-2.468, -0.680
-2.165, -1.058
-2.481, -0.990
-2.211, -0.898
-2.361, -0.936
-2.394, -0.999
-2.544, -0.842
-3.036, -0.823
-2.715, -0.924
-2.915, -1.090
-2.516, -0.813
-2.775, -0.893
-2.080, -1.230
-2.199, -1.069
-2.331, -0.914
-2.758, -1.091
-2.897, -0.669
-2.713, -0.765
-3.084, -0.220
-3.107, -0.340
-2.607, -0.766
-2.630, -0.542
-2.846, -0.562
-2.556, -0.698
-2.888, -0.811
-2.666, -0.641
-2.959, -0.389
-3.026, -0.275
-2.516, -1.011
-2.549, -0.820
-2.781, -0.396
-2.939, -0.324
-2.530, -0.797
-2.822, -0.599
-2.708, -0.577
-2.924, -0.577
-2.971, -0.537
-2.886, -0.837
-2.727, -0.625
-2.755, -0.576
-2.798, -0.320
-2.350, -0.662
-2.493, -0.476
-2.648, -0.403
-2.442, -0.780
-2.786, -0.497
-2.921, -0.294
-2.650, -0.441
-2.171, -0.961
-2.133, -1.085
-1.900, -0.961
-1.553, -1.132
-1.693, -1.408
-1.467, -1.335
-1.842, -1.036
-1.811, -0.827
-1.681, -0.998
-1.895, -0.809
-1.939, -0.917
-1.682, -0.921
-1.863, -1.001
-2.174, -0.799
-1.921, -1.319
-1.729, -0.963
-1.848, -0.889
-1.568, -0.940
-1.913, -0.959
-1.946, -0.789
-2.236, -1.014
-2.096, -1.097
-1.930, -1.125
-1.840, -1.229
-1.858, -1.293
-2.071, -0.879
-2.033, -1.113
-2.180, -1.154
-1.952, -1.025
-2.198, -0.693
-2.052, -0.618
-2.069, -1.030
-1.872, -0.983
-1.570, -1.172
-1.835, -1.037
-1.522, -1.183
-1.589, -1.308
-1.322, -1.347
-1.593, -1.526
-2.062, -1.260
-1.786, -1.460
-2.296, -0.948
-2.320, -0.742
-2.503, -0.839
-2.431, -0.555
-2.303, -0.787
-2.282, -0.761
-2.308, -1.021
-2.373, -0.922
-2.596, -0.647
-2.632, -0.740
-2.523, -0.584
-2.404, -0.645
-2.221, -0.618
-2.705, -0.687
-2.571, -0.736
-2.600, -0.489
-2.689, -0.599
-2.471, -0.439
-2.269, -0.803
-2.837, -0.488
-2.287, -0.701
-2.073, -0.980
-1.922, -1.046
-2.089, -1.087
-2.147, -0.705
-2.210, -1.056
-2.343, -0.855
-2.500, -0.561
-2.052, -0.912
-2.025, -0.936
-2.399, -0.811
-2.103, -0.974
-2.151, -1.023
-2.001, -0.801
-2.001, -1.152
-1.739, -1.244
-2.256, -0.676
-2.047, -0.817
-2.136, -0.824
-1.622, -0.877
-1.997, -0.818
-2.123, -0.734
-2.168, -0.975
-2.037, -0.836
-1.802, -0.863
-1.957, -0.874
-1.852, -1.030
-1.972, -0.764
-1.707, -1.022
-2.050, -1.081
-1.490, -1.330
-1.577, -1.366
-1.723, -1.436
-1.550, -1.415
-1.918, -1.112
-2.160, -0.972
-2.537, -0.808
-2.242, -0.953
-2.771, -0.867
-2.703, -0.784
-2.240, -0.982
-2.088, -0.957
-2.521, -0.697
-2.355, -0.662
-2.400, -0.875
-2.539, -0.767
-2.612, -0.670
-2.650, -0.882
-2.573, -0.762
-2.361, -0.941
-2.559, -1.052
-2.282, -0.897
-2.276, -0.880
-1.973, -0.939
-2.216, -1.046
-2.122, -0.877
-2.460, -1.095
-2.556, -1.113
-2.493, -0.911
-2.059, -0.946
-2.502, -0.539
-2.545, -0.477
-2.527, -0.548
-2.519, -0.556
-2.623, -0.599
-2.230, -0.716
-2.118, -0.488
-2.336, -0.800
-2.728, -0.503
-2.322, -0.575
-2.108, -0.541
-2.291, -0.256
-2.143, -0.781
-2.192, -0.868
-2.255, -0.868
-1.905, -0.983
-2.259, -1.255
-2.248, -1.170
-2.444, -1.075
-2.464, -1.095
-2.172, -1.059
-2.274, -1.057
-2.292, -1.051
-1.924, -1.517
-2.176, -1.039
-1.808, -1.243
-1.859, -1.199
-1.677, -1.244
-2.094, -1.398
-2.095, -1.219
-2.091, -1.033
-2.354, -1.008
-2.077, -1.072
-2.337, -0.946
-2.022, -1.068
-1.977, -0.940
-1.841, -1.104
-1.658, -1.426
-1.625, -1.518
-2.152, -1.048
-1.940, -1.264
-1.829, -1.477
-1.885, -1.277
-1.798, -1.393
-1.805, -1.233
-1.756, -1.568
-1.896, -1.465
-1.887, -1.445
-2.281, -1.430
-2.192, -1.168
-1.953, -1.142
-2.119, -1.186
-2.065, -0.960
-2.078, -1.198
-2.132, -1.005
-1.805, -1.258
-1.811, -1.367
-1.764, -1.340
-1.469, -1.410
-1.949, -1.233
-1.808, -1.174
-1.996, -1.238
-1.909, -1.384
-1.638, -1.311
-2.048, -1.203
-1.869, -0.999
-1.816, -1.175
-2.028, -1.423
-2.169, -1.087
-2.115, -1.306
-2.195, -0.884
-2.344, -1.046
-2.355, -0.880
-2.430, -0.945
-2.168, -1.150
-2.211, -0.874
-2.181, -1.247
-2.446, -1.164
-2.432, -1.170
-2.096, -1.165
-1.877, -1.115
-2.349, -1.114
-2.059, -1.152
-1.911, -1.317
-2.088, -1.122
-1.956, -1.080
-1.640, -1.265
-1.797, -1.400
-1.631, -1.271
-1.424, -1.528
-1.828, -1.393
-1.891, -1.122
-2.311, -1.014
-2.813, -0.538
-2.325, -1.007
-2.082, -1.053
-1.915, -1.248
-1.683, -1.441
-1.921, -1.246
-2.132, -1.102
-1.940, -1.439
-2.263, -1.326
-2.085, -1.356
-2.076, -1.488
-2.208, -1.501
-2.216, -1.447
-2.024, -1.200
-2.044, -1.297
-2.513, -1.054
-2.579, -1.090
-2.537, -0.971
-3.069, -1.015
-2.698, -1.162
-2.880, -1.039
-2.311, -1.026
-2.656, -1.012
-2.339, -1.164
-2.130, -1.207
-2.061, -1.219
-2.039, -1.332
-2.240, -1.142
-2.099, -1.282
-2.369, -1.142
-2.376, -1.277
-2.575, -0.963
-2.737, -1.100
-2.281, -1.129
-2.117, -1.476
-2.442, -1.265
-2.504, -1.157
-1.915, -1.184
-1.965, -1.178
-2.223, -1.263
-2.017, -1.395
-1.379, -1.344
-1.484, -1.327
-1.924, -1.256
-2.029, -1.135
-1.668, -1.484
-1.631, -1.517
-1.704, -1.318
-1.564, -1.359
-1.664, -1.251
-1.669, -1.682
-1.137, -1.921
-1.210, -1.646
-0.963, -1.487
-1.186, -1.226
-0.467, -1.554
-0.530, -1.456
-1.104, -1.411
-0.480, -1.245
-0.339, -1.407
-0.040, -1.369
0.370, -2.024
0.258, -1.485
0.748, -1.845
0.948, -1.822
1.175, -2.068
0.785, -1.828
0.490, -1.825
0.520, -1.832
0.372, -1.928
0.568, -2.130
0.299, -1.583
0.423, -1.892
0.227, -1.908
0.086, -1.556
-0.156, -1.753
-0.070, -1.805
0.548, -1.973
0.396, -1.854
0.284, -1.929
0.590, -1.983
0.376, -1.717
0.108, -1.549
0.071, -1.806
-0.103, -1.775
0.022, -1.321
-0.046, -1.335
-0.352, -1.212
-0.114, -1.334
-0.276, -1.267
-0.065, -1.500
-0.009, -1.236
-0.019, -1.418
0.164, -1.463
0.563, -1.718
0.833, -1.688
0.350, -1.964
0.336, -1.992
0.630, -1.933
0.590, -2.115
0.338, -1.719
0.597, -1.777
0.463, -1.761
0.386, -1.902
0.741, -1.880
0.204, -1.764
0.474, -1.828
0.227, -2.021
0.283, -1.712
0.169, -1.878
0.030, -1.536
-0.225, -1.732
0.187, -1.954
0.080, -1.975
0.502, -1.938
0.478, -2.378
0.594, -1.826
0.727, -2.018
0.738, -2.191
0.413, -2.027
0.524, -1.937
0.768, -2.180
0.655, -1.897
0.781, -2.098
0.542, -1.526
0.686, -2.146
0.516, -1.937
0.471, -1.817
0.559, -1.881
0.541, -1.954
0.401, -1.658
0.137, -1.566
0.080, -1.651
0.125, -1.862
0.198, -1.894
0.160, -1.861
0.587, -1.982
0.305, -1.935
0.698, -2.021
0.398, -1.605
0.447, -1.704
0.393, -1.795
0.867, -2.144
0.586, -1.814
0.236, -1.839
0.289, -1.885
0.399, -1.766
0.019, -1.921
0.278, -2.105
0.096, -2.027
0.483, -2.086
0.978, -2.086
1.045, -2.082
0.291, -1.582
0.498, -2.035
0.650, -1.875
0.167, -1.882
0.608, -2.103
0.022, -1.658
0.722, -1.971
0.420, -1.839
0.294, -1.738
0.207, -1.802
0.353, -1.885
0.224, -1.698
0.454, -2.047
0.477, -2.086
0.523, -1.890
0.469, -2.005
-0.211, -1.834
0.382, -1.897
0.347, -1.793
0.015, -1.760
0.304, -1.886
