projection on eigenvector 1 (nm), projection on eigenvector 2 (nm)
-0.535, 0.525
-0.442, 0.551
-0.779, 0.816
-0.502, 1.053
-0.733, 0.238
-0.661, -0.059
-0.624, 0.322
-0.794, -0.005
-0.854, -0.350
-0.891, -0.167
-0.661, -0.055
-1.004, -0.072
-0.868, -0.027
-0.642, -0.008
-1.077, -0.025
-0.969, -0.015
-1.087, 0.209
-0.789, 0.136
-0.615, 0.145
-0.908, -0.136
-0.756, 0.055
-0.808, -0.072
-0.545, -0.175
-0.833, -0.250
-0.931, 0.014
-0.444, 0.424
-0.458, 0.311
-0.597, 0.517
-0.856, 0.054
-0.704, 0.184
-0.795, 0.188
-0.749, 0.219
-0.915, -0.109
-0.957, 0.377
-0.740, 0.519
-0.650, 0.268
-0.729, 0.454
-0.822, 0.339
-0.924, 0.350
-0.689, 0.515
-1.043, 0.158
-0.863, 0.278
-0.755, 0.448
-0.833, -0.157
-0.613, -0.422
-0.667, -0.336
-0.465, -0.168
-0.533, 0.134
-0.527, -0.096
-0.536, 0.380
-0.516, 0.195
-0.466, 0.430
-0.219, 0.903
-0.390, 0.606
-0.230, 0.263
-0.680, 0.526
-0.411, 0.450
-0.401, 0.359
-0.687, 0.095
-0.676, 0.296
-0.818, 0.279
-0.968, 0.101
-0.686, 0.150
-0.001, 0.503
0.148, 0.635
-0.170, 0.572
-0.224, 0.722
-0.281, 0.637
-0.575, 0.609
-0.725, 0.225
-0.398, 0.389
-0.577, 0.606
-0.570, 0.013
-0.451, 0.324
-0.491, 0.356
-0.572, 0.262
-0.629, 0.351
-0.766, 0.628
-0.707, 0.429
-0.337, 0.509
-1.174, -0.136
-0.794, 0.117
-0.868, 0.248
-0.738, 0.019
-0.334, 0.511
-0.260, 0.018
-0.657, 0.413
-0.767, -0.045
-0.832, 0.135
-0.893, -0.185
-0.748, -0.102
-1.027, -0.198
-1.109, -0.213
-0.904, 0.020
-0.988, -0.013
-0.875, 0.015
-0.417, 0.194
-0.548, 0.650
-0.537, 0.651
-0.529, 0.882
-0.563, 0.379
-0.608, 0.597
-0.574, 0.708
-0.703, 0.464
-0.537, 0.424
-0.317, 0.292
-0.633, 0.192
-0.838, 0.284
-0.835, 0.042
-0.344, 0.512
-0.685, 0.295
-0.956, 0.112
-0.933, 0.407
-0.811, 0.310
-1.019, 0.414
-0.751, 0.361
-0.631, 0.467
-0.815, 0.681
-1.043, 0.221
-0.914, 0.074
-0.640, 0.152
-0.998, -0.295
-0.636, 0.103
-0.792, -0.193
-0.962, -0.765
-1.037, -0.077
-0.929, -0.721
-1.009, -0.308
-0.942, -0.220
-1.253, -0.519
-1.103, 0.144
-1.282, -0.162
-1.250, 0.182
-1.074, -0.226
-1.039, -0.222
-0.894, 0.037
-1.198, -0.088
-1.325, -0.259
-1.081, -0.138
-1.131, -0.317
-1.035, -0.183
-0.854, 0.128
-1.089, -0.157
-1.106, -0.194
-1.115, -0.229
-1.120, -0.265
-1.203, 0.138
-1.005, 0.020
-1.271, 0.246
-0.871, 0.160
-0.967, 0.093
-0.990, 0.061
-0.553, 0.315
-0.789, 0.323
-0.953, 0.009
-0.984, 0.248
-0.854, 0.596
-0.673, 0.636
-0.936, 0.587
-0.825, 0.410
-0.826, 0.080
-0.633, 0.220
-0.984, -0.018
-1.021, 0.087
-0.867, -0.010
-0.869, -0.069
-0.845, -0.151
-0.936, -0.268
-0.936, -0.227
-1.062, -0.348
-1.057, -0.137
-1.056, -0.044
-1.015, -0.126
-1.071, -0.189
-0.952, 0.027
-0.927, -0.156
-1.092, -0.414
-1.119, -0.409
-0.840, 0.029
-1.096, 0.003
-1.201, 0.049
-1.296, 0.227
-0.939, 0.305
-1.209, -0.068
-1.119, -0.026
-1.003, 0.172
-0.687, 0.339
-0.837, 0.249
-1.064, 0.322
-1.269, 0.513
-1.184, 0.042
-1.404, 0.140
-1.236, 0.044
-0.996, 0.185
-0.938, 0.045
-1.155, 0.089
-0.989, 0.469
-0.852, 0.415
-1.044, 0.535
-0.810, 0.530
-0.754, 0.188
-0.774, 0.543
-1.150, 0.195
-1.001, 0.318
-0.924, 0.467
-1.116, 0.462
-0.959, 0.559
-0.888, 0.147
-0.749, 0.427
-1.048, 0.262
-0.759, 0.647
-0.729, 0.980
-0.862, 1.018
-0.842, 0.769
-1.215, 0.214
-1.092, 0.235
-0.904, 0.603
-0.987, 0.065
-1.137, -0.120
-1.020, 0.072
-1.232, -0.590
-1.289, -0.407
-1.152, -0.354
-0.858, -0.149
-1.103, 0.119
-0.841, 0.415
-0.643, 0.413
-0.762, -0.100
-0.782, 0.174
-0.778, 0.513
-0.344, 0.255
-0.246, 0.230
-0.256, 0.007
-0.399, -0.061
-0.666, -0.149
-0.642, 0.011
-1.035, -0.361
-0.609, -0.041
-0.717, -0.454
-0.602, 0.007
-0.741, -0.058
-0.765, -0.397
-0.864, -0.514
-0.928, -0.649
-1.008, -0.513
-0.954, -0.112
-0.642, -0.240
-0.756, -0.028
-0.732, -0.256
-0.710, -0.228
-0.704, 0.212
-0.426, 0.420
-0.314, 0.575
-0.801, -0.119
-0.599, 0.218
-1.058, -0.212
-0.865, 0.269
-1.060, -0.049
-0.869, 0.028
-0.763, -0.170
-0.792, 0.267
-0.683, 0.071
-0.897, -0.361
-0.819, 0.182
-0.932, 0.272
-0.923, 0.042
-0.894, -0.076
-1.149, -0.103
-1.234, 0.102
-0.918, 0.072
-1.024, 0.080
-0.874, 0.100
-0.918, 0.057
-0.717, -0.297
-1.009, -0.364
-0.989, -0.094
-0.988, -0.223
-0.971, -0.409
-1.058, -0.327
-1.000, -0.316
-0.760, -0.157
-0.854, -0.330
-1.126, -0.374
-1.080, -0.354
-0.769, -0.241
-0.853, -0.211
-1.166, -0.665
-0.896, -0.392
-0.674, 0.213
-0.778, 0.268
-0.787, 0.236
-0.949, 0.017
-0.909, -0.279
-1.013, -0.208
-1.244, -0.089
-1.292, -0.144
-1.180, -0.063
-1.102, 0.206
-0.930, 0.237
-1.076, 0.331
-1.015, 0.069
-1.013, 0.283
-1.166, -0.398
-0.993, -0.311
-1.110, -0.283
-1.189, -0.332
-1.049, -0.466
-1.309, -0.530
-1.197, -0.111
-1.005, -0.134
-1.277, -0.104
-1.175, -0.049
-1.158, -0.205
-0.914, -0.057
-1.265, -0.292
-0.950, 0.134
-0.917, -0.040
-0.712, 0.116
-0.812, 0.067
-1.135, -0.032
-0.985, -0.363
-1.084, -0.245
-1.008, 0.026
-0.667, -0.068
-1.180, -0.158
-1.308, -0.226
-1.150, -0.374
-1.259, -0.237
-0.914, -0.119
-0.991, -0.310
-0.922, 0.007
-0.850, -0.290
-1.073, -0.456
-1.287, -0.499
-1.144, -0.714
-1.533, -0.732
-1.286, -0.415
-1.129, -0.363
-0.931, -0.520
-1.098, -0.233
-1.128, -0.462
-1.157, -0.236
-1.343, -0.171
-1.294, -0.193
-1.418, -0.356
-1.247, -0.569
-1.276, -0.651
-1.390, -0.656
-1.264, -0.017
-1.304, -0.530
-1.292, -0.232
-1.283, -0.412
-1.169, -0.250
-1.289, -0.355
-1.194, -0.396
-1.385, -0.474
-0.997, -0.140
-0.932, -0.370
-0.838, -0.172
-1.019, -0.100
-1.141, -0.203
-1.187, -0.633
-1.086, -0.440
-0.863, 0.137
-0.689, 0.315
-0.944, 0.227
-0.588, 0.256
-1.162, 0.365
-1.337, 0.210
-1.215, 0.174
-0.891, 0.234
-1.174, 0.323
-1.046, 0.320
-0.981, 0.257
-0.735, 0.510
-0.651, 0.394
-0.959, -0.228
-0.899, 0.088
-0.740, 0.150
-0.837, 0.105
-1.058, 0.060
-0.970, -0.220
-0.962, -0.163
-0.979, -0.514
-0.862, 0.139
-0.929, 0.249
-0.440, 0.484
-0.836, 0.397
-1.104, -0.096
-1.481, -0.046
-1.058, 0.177
-1.237, -0.124
-1.030, 0.038
-0.890, 0.381
-0.899, 0.271
-0.608, 0.434
-1.102, 0.020
-0.891, -0.138
-1.125, -0.207
-0.637, 0.179
-0.541, 0.452
-0.942, 0.502
-1.026, 0.246
-1.160, -0.138
-1.041, 0.078
-1.146, 0.031
-0.935, -0.113
-1.211, 0.048
-1.316, -0.147
-1.151, 0.073
-1.198, -0.107
-1.021, 0.217
-0.882, 0.428
-0.841, 0.461
-0.967, 0.563
-1.353, 0.122
-0.909, 0.178
-1.301, 0.251
-1.388, -0.263
-1.079, -0.095
-1.052, -0.076
-1.111, 0.481
-0.941, 0.021
-1.062, -0.140
-1.095, 0.120
-1.068, 0.018
-1.196, -0.296
-1.327, -0.090
-1.291, 0.072
-1.498, -0.110
-1.356, -0.007
-1.408, 0.036
-1.448, 0.261
-1.758, 0.044
-1.385, 0.467
-1.657, 0.243
-1.544, 0.168
-1.183, 0.208
-0.856, 0.642
-0.624, 0.733
-1.049, 0.314
-0.888, 0.405
-1.037, -0.000
-1.135, -0.190
-1.034, 0.310
-0.985, 0.339
-1.247, 0.104
-1.311, 0.471
-1.180, 0.029
-0.997, -0.011
-0.945, 0.071
-0.939, -0.125
-1.271, 0.392
-1.200, 0.221
-1.158, 0.223
-1.323, 0.111
-1.331, 0.174
-1.452, -0.230
-1.319, -0.149
-1.172, 0.126
-1.077, 0.036
-1.441, 0.014
-1.322, -0.209
-1.379, -0.084
-1.258, -0.033
-1.006, 0.316
-1.063, 0.272
-0.781, 0.359
-1.199, 0.049
-1.255, 0.168
-1.138, 0.099
-1.211, -0.455
-1.211, 0.032
-1.236, 0.152
-1.341, -0.095
-1.294, -0.072
-1.272, -0.094
-1.105, -0.019
-1.237, -0.173
-1.329, -0.815
-1.267, -0.603
-1.217, -0.266
-0.962, 0.031
-1.135, -0.063
-0.962, 0.075
-0.907, 0.275
-1.079, -0.257
-1.123, -0.470
-1.090, -0.195
-1.260, 0.142
-1.334, -0.162
-1.151, -0.076
-1.005, -0.163
-0.986, 0.308
-1.592, -0.028
-1.426, 0.153
-1.387, -0.054
-1.292, 0.265
-0.790, 0.244
-0.797, 0.628
-1.192, 0.466
-1.095, 0.260
-1.188, 0.104
-0.673, 0.165
-0.692, 0.331
-0.837, 0.023
-1.053, 0.030
-1.198, 0.112
-1.275, 0.048
-1.171, -0.077
-0.987, 0.057
-1.127, -0.039
-0.638, 0.067
-0.806, 0.403
-0.909, 0.483
-0.736, 0.603
-1.003, 0.737
-1.062, 0.534
-1.199, 0.121
-1.181, -0.304
-1.064, -0.164
-1.294, -0.491
-1.278, -0.063
-0.880, -0.123
-1.098, -0.139
-1.017, -0.131
-0.998, 0.284
-1.140, -0.001
-0.913, 0.041
-1.037, -0.016
-1.044, 0.099
-1.097, -0.181
-0.917, -0.248
-0.998, -0.182
-0.996, 0.143
-0.791, -0.256
-1.563, -0.601
-1.275, -0.263
-1.150, -0.337
-0.997, -0.064
-1.045, -0.067
-0.894, -0.101
-0.582, 0.553
-0.562, 0.693
-0.758, 0.156
-0.830, 0.121
-0.855, 0.317
-0.535, 0.391
-0.777, 0.450
-0.411, 0.427
-0.686, 0.281
-0.476, 0.339
-0.524, 0.376
-0.523, 0.507
-0.558, 0.698
-0.684, 0.465
-0.583, 0.468
-0.729, -0.022
-0.505, 0.584
-0.552, 0.569
-0.744, 0.095
-0.811, 0.181
-0.855, -0.077
-0.617, 0.406
-0.732, 0.391
-0.723, 0.744
-0.735, 0.629
-0.397, 0.992
-0.297, 0.705
-0.451, 0.600
-0.299, 0.577
-0.675, 0.609
-0.370, 1.006
-0.482, 0.585
-0.605, 0.498
-0.619, -0.052
-0.793, 0.103
-0.731, 0.298
-0.563, 0.672
-0.720, 0.709
-0.686, 0.590
-0.925, 0.405
-0.686, 0.654
-0.678, 0.934
-0.768, 0.550
-0.687, 0.656
-0.811, 0.602
-0.865, 0.451
-0.772, 0.790
-0.612, 0.839
-0.528, 0.551
-0.567, 0.772
-0.547, 0.557
-0.340, 0.664
-0.219, 0.761
-0.346, 0.676
-0.680, 0.650
-0.735, 0.528
-0.427, 1.150
-0.694, 0.790
-0.570, 0.678
-0.829, 0.424
-0.488, 0.690
-0.485, 0.646
-0.760, 0.679
-1.272, 0.365
-0.984, 0.547
-0.807, 0.342
-0.866, 0.687
-0.703, 0.676
-0.755, 0.592
-0.569, 0.769
-0.551, 0.691
-0.731, 0.617
-0.714, 0.424
-0.721, 0.484
-0.808, 0.200
-0.552, 0.634
-0.644, 0.440
-0.687, 0.572
-0.764, 0.709
-0.855, 0.733
-0.609, 1.058
-0.475, 1.068
-0.758, 0.598
-0.742, 0.458
-0.831, 0.804
-0.753, 0.918
-0.958, 0.861
-0.917, 0.621
-0.762, 0.416
-0.620, 1.041
-0.540, 1.284
-0.693, 0.942
-0.586, 0.958
-0.645, 1.025
-0.596, 0.748
-0.515, 0.885
-0.505, 0.795
-0.449, 0.554
-0.441, 0.756
-0.659, 0.496
-0.814, 0.317
-0.892, 0.499
-0.619, 0.555
-0.627, 0.688
-0.788, 0.798
-0.505, 0.477
-0.566, 0.786
-0.288, 0.780
-0.310, 0.802
-0.313, 0.591
-0.186, 0.763
-0.546, 0.981
-0.504, 0.662
-0.352, 0.411
-0.644, 0.113
-0.498, 0.274
-0.717, -0.203
-0.202, 0.647
-0.313, 0.526
-0.638, 0.521
-0.802, 0.404
-0.763, 0.046
-0.678, 0.659
-0.542, 0.659
-0.679, 0.248
-0.410, 0.614
-0.182, 0.466
-0.344, 0.554
-0.556, 0.396
-0.520, 0.416
-0.474, 0.123
-0.552, 0.552
-0.448, 0.777
-0.369, 0.767
-0.535, 0.941
-0.523, 0.714
-0.294, 0.812
-0.631, 0.727
-0.764, 0.597
-0.716, 0.224
-0.856, 0.350
-0.744, 0.370
-0.770, 0.163
-0.598, 0.470
-0.492, 0.428
-0.662, 0.864
-0.750, 0.462
-0.382, 0.394
-0.453, 0.647
-0.383, 0.924
-0.615, 0.485
-0.701, 0.104
-0.163, 0.709
-0.401, 0.806
-0.451, 0.446
-0.469, 0.424
-0.469, 0.316
-0.258, 0.636
-0.509, 0.328
-0.318, 0.506
-0.433, 0.867
-0.632, 0.898
-0.362, 1.157
-0.364, 0.364
-0.475, 0.556
-0.400, 0.361
-0.638, 0.101
-0.603, -0.046
-0.583, 0.160
-0.645, 0.438
-0.805, 0.417
-0.809, 0.499
-0.521, 0.870
-0.526, 0.675
-0.521, 0.954
-0.651, 0.855
-0.579, 0.584
-0.570, 0.916
-0.456, 0.681
-0.404, 0.933
-0.779, 1.104
-0.517, 0.917
-0.843, 1.051
-0.645, 0.837
-0.583, 1.145
-0.572, 0.917
-0.698, 0.785
-1.092, 0.735
-0.761, 0.989
-0.859, 0.921
-1.178, 0.600
-1.120, 0.706
-0.895, 1.139
-0.883, 1.047
-0.974, 0.933
-0.903, 0.922
-0.801, 1.010
-0.972, 0.526
-0.660, 0.969
-0.795, 0.786
-0.762, 0.705
-0.673, 0.577
-0.828, 0.521
-0.812, 0.759
-1.102, 0.616
-1.008, 0.595
-1.080, 0.383
-1.245, 0.260
-0.780, 0.882
-0.691, 0.647
-0.404, 0.597
-0.694, 0.819
-0.914, 0.520
-0.646, 0.871
-0.819, 0.626
-0.888, 0.680
-1.027, 0.429
-0.763, 0.408
-1.061, 0.113
-0.760, 0.827
-0.678, 0.676
-1.081, 0.752
-0.772, 1.249
-1.211, 0.387
-0.773, 0.571
-0.936, 0.771
-0.533, 1.116
-0.983, 1.109
-0.853, 0.721
-0.916, 0.985
-0.913, 1.194
-0.944, 0.745
-0.951, 0.548
-0.750, 0.540
-0.759, 0.637
-0.722, 0.591
-0.585, 0.940
-0.925, 0.670
-0.518, 1.036
-0.829, 0.984
-0.890, 0.863
-0.465, 0.613
-0.724, 0.654
-0.857, 0.761
-0.472, 0.916
-0.582, 0.794
-0.598, 0.688
-0.635, 0.977
-0.465, 0.626
-0.260, 0.850
-0.557, 0.747
-0.721, 0.781
-0.964, 0.578
-0.885, 0.557
-0.915, 0.727
-0.964, 0.474
-0.634, 0.565
-0.829, 1.036
-0.708, 0.939
-0.812, 0.333
-0.893, 0.667
-0.823, 1.167
-0.872, 1.195
-0.939, 0.654
-0.895, 0.497
-0.913, 0.603
-0.480, 0.741
-0.077, 0.830
-0.477, 0.740
-0.502, 0.700
-0.555, 0.458
-0.571, 1.134
-0.734, 0.811
-0.448, 0.489
-0.390, 0.840
-0.518, 0.374
-0.536, 0.978
-0.627, 0.766
-0.815, 0.565
-1.065, 0.123
-0.868, 0.361
-0.989, 0.418
-0.862, 0.299
-1.136, -0.320
-0.882, 0.065
-0.673, 0.526
-0.722, 0.426
-0.480, 0.473
-0.578, 0.302
-0.531, 0.523
-0.785, 0.368
-0.817, 0.353
-0.764, 0.124
-1.004, 0.367
-0.805, 0.421
-0.483, 0.800
-0.792, 0.473
-0.686, 0.283
-0.635, 0.509
-0.905, 0.152
-0.695, 0.699
-0.817, 0.516
-0.693, 0.248
-0.771, 0.164
-0.637, 0.260
-0.795, -0.231
-0.900, 0.051
-0.666, 0.277
-0.855, -0.162
-0.500, 0.295
-0.427, 0.760
-0.674, 1.066
-0.633, 1.057
-0.755, 1.079
-0.722, 1.023
-0.942, 0.452
-0.843, 0.801
-1.158, 0.842
-1.314, 0.487
-0.940, 0.704
-1.425, 0.545
-1.223, 1.155
-0.976, 1.192
-1.119, 0.743
-0.999, 1.288
-1.258, 0.690
-1.269, 0.427
-1.552, 0.455
-1.405, 0.451
-1.127, 0.421
-1.394, 0.504
-1.331, -0.091
-1.142, 0.219
-0.928, 0.318
-0.824, 0.381
-0.669, 0.623
-0.973, 0.275
-0.931, 0.313
-0.631, 0.697
-0.539, 0.507
-0.445, 0.519
-0.866, 0.558
-0.606, 0.525
-0.639, 0.380
-0.699, 0.603
-0.439, 0.692
-0.670, 0.427
-0.487, 0.665
-0.780, 0.499
-0.826, 0.379
-0.756, 0.471
-0.763, 0.292
-0.655, 0.292
-1.036, 0.274
-0.880, 0.274
-0.940, 0.403
-1.066, 0.613
-0.946, 0.319
-0.913, 0.515
-0.855, 0.532
-0.589, 0.829
-0.991, 0.531
-0.868, 0.540
-0.878, 0.601
-1.012, 0.746
-0.964, 0.287
-0.941, 0.732
-0.840, 0.228
-0.821, 0.187
-0.892, 0.549
-1.169, 0.317
-1.251, 0.004
-1.001, 0.315
-0.934, 0.639
-1.061, 0.566
-1.117, 0.462
-1.109, 0.734
-1.170, 0.766
-1.028, 0.575
-1.003, 0.621
-0.874, 0.492
-0.881, 0.475
-0.876, 0.624
-0.784, 0.700
-0.687, 1.138
-0.778, 0.988
-0.858, 0.907
-0.760, 1.062
-0.587, 1.209
-0.659, 0.957
-0.702, 0.713
-0.680, 0.669
-0.925, 0.035
-0.840, 0.307
-0.983, 0.003
-0.955, 0.673
-0.874, 0.535
-0.824, 0.565
-0.851, 0.589
-0.835, 0.706
-0.977, 0.171
-0.867, 0.110
-0.849, 0.595
-0.730, 0.533
-0.723, 0.516
-0.641, 0.461
-0.778, 0.455
-1.034, 0.051
-0.937, 0.163
-0.683, 0.551
-0.859, 0.581
-0.798, 0.375
-0.506, 0.515
-0.728, -0.041
-0.607, 0.035
-0.815, 0.061
-0.639, -0.175
-0.750, -0.053
-0.601, -0.032
-0.746, -0.302
-0.939, -0.156
-0.995, -0.314
-0.873, 0.157
-0.998, -0.068
-0.500, 0.260
-0.583, 0.468
-0.682, 0.226
-0.699, 0.205
-0.785, -0.299
-1.043, -0.271
-0.519, -0.146
-0.580, -0.004
-0.710, 0.010
-0.491, 0.074
-0.672, -0.280
-0.562, -0.168
-0.570, -0.145
-0.657, -0.016
-0.778, -0.436
-0.721, -0.269
-0.772, -0.039
-1.045, -0.395
-0.623, -0.296
-0.569, -0.065
-0.494, -0.263
-0.667, -0.088
-0.497, -0.026
-0.362, 0.258
-0.530, 0.306
-0.355, 0.519
-0.732, 0.109
-0.568, 0.376
-0.415, 0.466
-0.532, 0.298
-0.469, 0.092
-0.435, 0.455
-0.477, 0.070
-0.179, 0.090
-0.131, 0.577
-0.338, 0.408
-0.431, 0.231
-0.501, 0.473
-0.450, 0.264
-0.370, 0.362
-0.634, 0.064
-0.857, -0.094
-0.688, -0.134
-0.849, -0.214
-0.903, -0.234
-0.616, -0.106
-0.726, -0.010
-0.813, -0.215
-0.747, -0.389
-0.898, -0.465
-0.909, -0.375
-0.732, -0.450
-1.032, -0.532
-0.852, -0.296
-0.583, -0.214
-0.688, 0.069
-0.476, 0.087
-0.553, 0.174
-0.875, 0.021
-0.591, -0.048
-0.595, 0.421
-0.594, 0.070
-0.430, 0.250
-0.503, -0.023
-0.667, 0.077
-0.449, 0.369
-0.419, 0.583
-0.496, -0.063
-0.659, 0.081
-0.712, 0.145
-0.914, -0.622
-0.714, -0.261
-0.825, -0.473
-0.942, -0.577
-0.890, -0.594
-0.892, -0.236
-0.844, -0.555
-0.957, -0.481
-0.975, -0.464
-0.772, -0.569
-0.494, 0.020
-0.597, -0.115
-0.695, -0.249
-1.087, -0.935
-0.735, -0.283
-0.922, -0.396
-0.911, -0.649
-0.951, -0.529
-0.895, -0.095
-0.931, -0.273
-0.880, 0.016
-0.711, -0.348
-1.217, 0.044
-1.078, -0.285
-1.293, -0.344
-1.018, -0.494
-0.861, -0.220
-0.786, -0.519
-0.870, -0.469
-0.870, -0.389
-0.724, -0.581
-0.800, -0.029
-0.451, -0.068
-0.249, 0.404
-0.447, 0.243
-0.323, 0.595
-0.705, -0.088
-0.684, 0.192
-0.361, 0.496
-0.575, 0.407
-0.695, -0.044
-0.692, 0.216
-0.893, 0.002
-0.253, 0.783
-0.628, 0.652
-0.329, 0.813
-0.508, 0.408
-0.688, 0.225
-0.684, 0.360
-0.426, 0.674
-0.413, 0.464
-0.287, 0.301
-0.348, 0.519
-0.397, 0.395
0.007, 0.756
-0.253, 0.602
-0.231, 0.761
-0.124, 0.642
-0.538, 0.247
-0.361, 0.482
-0.390, 0.413
-0.296, 0.694
-0.350, 0.537
-0.342, 0.351
-0.679, 0.777
-0.449, 0.596
-0.325, 0.427
-0.172, 0.718
-0.257, 0.501
0.211, 1.057
-0.030, 0.523
-0.269, 0.368
0.159, 0.667
-0.062, 0.937
-0.203, 0.915
-0.106, 0.709
-0.106, 0.423
0.025, 0.534
-0.131, 0.684
-0.369, 0.272
-0.182, 0.646
-0.278, 0.856
-0.307, 0.639
-0.277, 0.668
-0.187, 0.748
-0.574, -0.047
-0.717, 0.119
-0.531, 0.792
-0.614, 0.506
-0.236, 0.448
-0.362, 0.532
-0.295, 0.393
-0.353, 0.264
-0.383, 0.057
-0.532, 0.039
-0.448, 0.271
-0.366, 0.201
-0.359, 0.148
-0.105, 0.384
-0.438, 0.226
-0.606, -0.317
-0.193, 0.071
-0.408, 0.003
-0.666, -0.073
-0.550, 0.179
-0.454, -0.281
-0.534, 0.006
-0.333, 0.261
-0.388, 0.314
-0.469, 0.404
-0.391, 0.341
-0.639, -0.130
-0.247, 0.684
-0.585, 0.539
-0.062, 0.872
-0.464, 0.487
-0.416, 0.510
-0.466, 0.489
-0.633, 0.169
-0.747, -0.157
-0.715, -0.100
-0.849, -0.064
-0.612, 0.190
-0.584, -0.093
-0.711, 0.366
-0.140, 0.372
-0.635, 0.055
-0.376, -0.030
-0.615, 0.172
-0.535, 0.143
-0.351, 0.277
-0.567, 0.144
-0.638, -0.016
-0.536, 0.012
-0.789, -0.239
-0.393, -0.072
-0.817, -0.336
-0.721, 0.105
-0.520, 0.241
-0.330, 0.610
-0.617, 0.028
-0.301, 0.362
-0.613, 0.505
-0.367, 0.271
-0.272, 0.254
-0.418, 0.070
-0.192, 0.897
-0.243, 0.563
-0.397, 0.345
-0.008, 0.897
-0.427, 0.520
-0.538, 0.646
-0.821, 0.096
-0.621, 0.117
-0.570, 0.091
-0.614, 0.246
-0.139, 0.439
-0.553, 0.646
-0.986, 0.225
-0.659, 0.517
-0.665, 0.672
-0.346, 0.452
-0.378, 0.579
-0.498, 0.682
-0.645, 0.321
-0.481, 0.284
-0.646, 0.705
-0.452, 0.794
-0.592, 0.554
-0.539, 0.699
-0.156, 1.390
-0.459, 0.843
-0.275, 1.205
-0.634, 0.594
-0.770, 0.548
-0.567, 0.644
-0.662, 0.760
-0.537, 0.664
-0.374, 0.979
-0.451, 0.824
-0.496, 1.017
-0.668, 0.271
-0.562, 0.304
-0.561, 0.665
-0.776, 0.498
-0.469, 0.647
-0.335, 1.011
-0.445, 1.045
-0.852, 0.513
-0.672, 0.497
-0.726, 0.642
-0.553, 0.747
-0.487, 0.954
-0.419, 1.132
-0.722, 0.881
-0.743, 0.713
-0.354, 0.833
-0.221, 0.546
-0.729, 0.596
-0.777, 0.587
-0.610, 0.746
-0.650, 0.747
-0.395, 0.418
-0.268, 0.346
-0.053, 0.501
-0.120, 0.696
-0.338, 0.720
-0.276, 0.386
-0.389, 0.164
-0.470, 0.346
-0.440, 0.405
-0.326, 0.329
-0.704, -0.004
-0.737, -0.005
-0.498, 0.478
-0.513, 0.066
-0.580, 0.160
-0.422, 0.355
-0.544, 0.013
-0.453, 0.349
-0.156, 0.853
-0.485, 0.331
-0.570, 0.058
-0.625, -0.006
-0.427, 0.368
-0.392, 0.208
-0.414, 0.230
-0.425, 0.281
-0.433, 0.203
-0.493, 0.352
-0.609, 0.341
-0.531, 0.498
-0.711, 0.221
-0.469, 0.631
-0.366, 0.456
-0.469, 0.906
-0.473, 0.547
-0.523, 0.546
-0.894, 0.315
-0.542, 0.004
-0.425, 0.539
-0.514, 0.442
-0.340, 0.538
-0.459, 0.651
-0.391, 0.536
-0.762, 0.025
-0.655, -0.171
-0.651, -0.102
-0.256, 0.226
-0.075, 0.568
-0.357, 0.256
-0.337, 0.565
-0.557, 0.341
-0.481, 0.696
-0.493, 0.048
-0.225, 0.459
-0.302, 0.701
-0.442, 0.477
-0.685, 0.210
-0.789, 0.333
-0.607, 0.428
-0.285, 0.655
-0.573, 0.383
-0.307, 0.316
-0.452, 0.307
-0.564, 0.384
-0.460, 0.483
-0.477, 0.508
-0.836, 0.162
-0.661, 0.427
-0.724, 0.640
-0.502, 0.728
-0.596, 0.549
-0.437, 0.678
-0.457, 1.001
-0.607, 1.022
-0.503, 1.058
-0.431, 0.852
-0.482, 0.659
-0.524, 0.570
-0.472, 1.059
-0.668, 0.524
-0.349, 0.251
-0.599, 0.831
-0.359, 0.763
-0.229, 0.624
-0.246, 0.699
-0.189, 0.657
-0.519, 0.087
-0.594, 0.384
-0.750, 0.256
-0.928, 0.106
-0.920, 0.295
-0.627, 0.289
-0.659, 0.195
-0.540, 0.174
-0.689, -0.016
-0.560, -0.139
-0.803, 0.117
-0.505, 0.256
-0.693, -0.086
-0.635, -0.019
-0.704, 0.029
-0.597, 0.296
-0.638, 0.249
-0.723, 0.057
-0.682, 0.097
-0.475, 0.393
-0.489, 0.499
-0.289, 0.398
-0.653, 0.032
-0.581, 0.294
-0.632, 0.135
-0.364, 0.780
-0.689, 0.580
-0.690, 1.128
-0.814, 0.537
-0.674, 0.572
-0.676, 0.474
-0.698, 0.152
-0.882, -0.032
-0.979, -0.062
-0.866, -0.284
-0.986, -0.445
-1.065, -0.470
-1.161, -0.748
-0.954, -0.488
-1.034, -0.514
-1.015, -0.288
-0.966, 0.166
-1.064, 0.102
-0.630, 0.278
-0.822, 0.367
-1.035, 0.168
-0.461, 0.537
-0.712, 0.486
-0.674, 0.562
-0.669, 0.524
-0.336, 0.798
-0.885, 0.518
-0.682, 0.723
-0.685, 1.208
-0.503, 0.983
-0.408, 1.124
-0.482, 0.670
-0.307, 0.947
-0.925, 1.192
-0.565, 0.576
-0.941, 0.107
-0.920, 0.727
-0.879, 0.981
-0.961, 0.606
-0.753, 0.458
-0.566, 0.962
-0.576, 0.855
-0.493, 0.369
-0.756, 0.696
-0.513, 0.402
-0.509, 0.613
-0.506, 0.382
-0.486, 0.550
